timestamp,open,high,low,close,volume
2023-07-10 09:35:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 09:40:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 09:45:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 09:50:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 09:55:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:00:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:05:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:10:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:15:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:20:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:25:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:30:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:35:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:40:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:45:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:50:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 10:55:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:00:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:05:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:10:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:15:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:20:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:25:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:30:00-0400,178.7,178.7,178.7,178.7,0.0
2023-07-10 11:35:00-0400,178.7,178.76,178.7,178.76,400.0
2023-07-10 11:40:00-0400,178.76,178.76,178.76,178.76,0.0
2023-07-10 11:45:00-0400,178.76,178.76,178.65,178.65,200.0
2023-07-10 11:50:00-0400,178.65,178.65,178.65,178.65,0.0
2023-07-10 11:55:00-0400,178.65,178.65,178.65,178.65,0.0
2023-07-10 12:00:00-0400,178.65,178.71,178.65,178.71,913.0
2023-07-10 12:05:00-0400,178.7,178.77,178.7,178.77,1244.0
2023-07-10 12:10:00-0400,178.77,178.77,178.77,178.77,0.0
2023-07-10 12:15:00-0400,178.77,178.77,178.55,178.56,910.0
2023-07-10 12:20:00-0400,178.56,178.56,178.18,178.18,1337.0
2023-07-10 12:25:00-0400,178.18,178.19,178.04,178.16,3156.0
2023-07-10 12:30:00-0400,178.09,178.11,178.01,178.05,3303.0
2023-07-10 12:35:00-0400,178.0,178.0,177.98,177.98,540.0
2023-07-10 12:40:00-0400,177.98,177.98,177.87,177.95,797.0
2023-07-10 12:45:00-0400,177.95,177.95,177.8,177.8,5626.0
2023-07-10 12:50:00-0400,177.75,177.81,177.62,177.81,4734.0
2023-07-10 12:55:00-0400,177.73,177.73,177.65,177.65,785.0
2023-07-10 13:00:00-0400,177.65,177.8,177.65,177.8,510.0
2023-07-10 13:05:00-0400,177.8,177.8,177.71,177.77,3414.0
2023-07-10 13:10:00-0400,177.77,178.08,177.77,178.08,4986.0
2023-07-10 13:15:00-0400,178.08,178.11,178.06,178.11,221.0
2023-07-10 13:20:00-0400,178.11,178.19,178.11,178.19,4064.0
