timestamp,open,high,low,close,volume
2023-07-10 09:35:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 09:40:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 09:45:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 09:50:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 09:55:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:00:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:05:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:10:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:15:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:20:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:25:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:30:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:35:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:40:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:45:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:50:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 10:55:00-0400,170.37,170.37,170.37,170.37,0.0
2023-07-10 11:00:00-0400,170.37,170.53,170.37,170.53,682.0
2023-07-10 11:05:00-0400,170.53,170.53,170.53,170.53,0.0
2023-07-10 11:10:00-0400,170.53,170.53,170.53,170.53,0.0
2023-07-10 11:15:00-0400,170.53,170.53,170.53,170.53,0.0
2023-07-10 11:20:00-0400,170.53,170.53,170.53,170.53,0.0
2023-07-10 11:25:00-0400,170.53,170.62,170.47,170.47,2372.0
2023-07-10 11:30:00-0400,170.47,170.47,170.47,170.47,0.0
2023-07-10 11:35:00-0400,170.47,170.47,170.47,170.47,0.0
2023-07-10 11:40:00-0400,170.47,170.47,170.47,170.47,0.0
2023-07-10 11:45:00-0400,170.47,170.78,170.47,170.78,700.0
2023-07-10 11:50:00-0400,170.78,170.78,170.7,170.7,475.0
2023-07-10 11:55:00-0400,170.7,170.7,170.7,170.7,0.0
2023-07-10 12:00:00-0400,170.7,170.7,170.52,170.52,237.0
2023-07-10 12:05:00-0400,170.8,170.8,170.8,170.8,304.0
2023-07-10 12:10:00-0400,170.8,171.0,170.8,171.0,216.0
2023-07-10 12:15:00-0400,171.0,171.0,171.0,171.0,0.0
2023-07-10 12:20:00-0400,171.0,171.0,171.0,171.0,0.0
2023-07-10 12:25:00-0400,171.0,171.0,171.0,171.0,264.0
2023-07-10 12:30:00-0400,171.0,171.0,171.0,171.0,0.0
2023-07-10 12:35:00-0400,171.0,171.0,171.0,171.0,0.0
2023-07-10 12:40:00-0400,171.0,171.0,171.0,171.0,0.0
2023-07-10 12:45:00-0400,170.9,170.9,170.9,170.9,337.0
2023-07-10 12:50:00-0400,170.71,170.71,170.7,170.7,803.0
2023-07-10 12:55:00-0400,170.7,170.7,170.7,170.7,0.0
2023-07-10 13:00:00-0400,170.7,170.8,170.64,170.8,5629.0
2023-07-10 13:05:00-0400,170.8,170.8,170.8,170.8,0.0
2023-07-10 13:10:00-0400,170.8,170.88,170.8,170.88,302.0
2023-07-10 13:15:00-0400,170.86,170.86,170.86,170.86,2500.0
2023-07-10 13:20:00-0400,170.86,170.86,170.86,170.86,0.0
2023-07-10 13:25:00-0400,170.84,170.84,170.84,170.84,725.0
2023-07-10 13:30:00-0400,170.84,171.07,170.59,171.07,115025.0
2023-07-10 13:35:00-0400,171.07,171.23,170.8,170.94,161555.0
2023-07-10 13:40:00-0400,171.0,171.37,170.99,171.22,60231.0
2023-07-10 13:45:00-0400,171.205,171.31,170.69,170.955,101465.0
2023-07-10 13:50:00-0400,170.95,171.04,170.38,170.4,93949.0
2023-07-10 13:55:00-0400,170.382,170.45,169.97,170.01,116257.0
2023-07-10 14:00:00-0400,169.95,170.42,169.94,170.37,66592.0
2023-07-10 14:05:00-0400,170.39,170.65,170.39,170.59,62776.0
2023-07-10 14:10:00-0400,170.55,171.07,170.53,171.01,100009.0
2023-07-10 14:15:00-0400,170.99,171.12,170.93,171.07,72238.0
2023-07-10 14:20:00-0400,171.08,171.16,170.82,171.15,75015.0
2023-07-10 14:25:00-0400,171.14,171.47,171.12,171.31,81490.0
2023-07-10 14:30:00-0400,171.32,171.35,171.091,171.11,55420.0
2023-07-10 14:35:00-0400,171.1,171.12,170.645,170.66,95346.0
2023-07-10 14:40:00-0400,170.66,171.03,170.61,170.96,105989.0
2023-07-10 14:45:00-0400,170.95,171.1201,170.76,170.92,46904.0
2023-07-10 14:50:00-0400,170.92,171.09,170.86,171.09,69822.0
2023-07-10 14:55:00-0400,171.05,171.07,170.765,170.78,852712.0
2023-07-10 15:00:00-0400,170.82,170.99,170.75,170.75,41273.0
2023-07-10 15:05:00-0400,170.755,170.87,170.52,170.82,79929.0
2023-07-10 15:10:00-0400,170.8408,170.86,170.7,170.74,34534.0
2023-07-10 15:15:00-0400,170.73,170.98,170.68,170.93,36393.0
2023-07-10 15:20:00-0400,170.91,170.97,170.79,170.9676,28763.0
2023-07-10 15:25:00-0400,170.97,170.97,170.8,170.9401,52773.0
2023-07-10 15:30:00-0400,170.94,171.185,170.79,171.18,478283.0
2023-07-10 15:35:00-0400,171.17,171.31,171.15,171.215,38445.0
2023-07-10 15:40:00-0400,171.215,171.28,171.2,171.22,40765.0
2023-07-10 15:45:00-0400,171.22,171.232,170.81,170.83,43399.0
2023-07-10 15:50:00-0400,170.85,170.88,170.61,170.78,41517.0
2023-07-10 15:55:00-0400,170.75,170.94,170.7,170.91,75036.0
2023-07-10 16:00:00-0400,170.9,170.91,170.62,170.62,25258.0
2023-07-11 09:35:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 09:40:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 09:45:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 09:50:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 09:55:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 10:00:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 10:05:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 10:10:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 10:15:00-0400,170.62,170.62,170.62,170.62,0.0
2023-07-11 10:20:00-0400,170.62,172.11,170.62,172.11,299.0
2023-07-11 10:25:00-0400,172.11,172.11,172.11,172.11,0.0
2023-07-11 10:30:00-0400,172.11,172.11,172.11,172.11,0.0
2023-07-11 10:35:00-0400,172.11,172.11,172.11,172.11,0.0
2023-07-11 10:40:00-0400,172.11,172.11,172.11,172.11,0.0
2023-07-11 10:45:00-0400,172.11,172.11,172.11,172.11,0.0
2023-07-11 10:50:00-0400,172.11,172.11,171.88,171.88,1799.0
2023-07-11 10:55:00-0400,171.88,171.88,171.88,171.88,0.0
