model_name,benchmark_model,asset,condition,condition_label_type,n_obs,model_mean_SMAPE,CP_mean_SMAPE,mean_advantage_vs_CP,median_advantage_vs_CP,win_rate_vs_CP,winsorized_mean_advantage_1_99,trimmed_mean_advantage_10pct,mean_gain_when_model_wins,mean_loss_when_model_loses,median_abs_advantage_vs_CP,mean_abs_error_model,mean_abs_error_CP,mean_abs_error_advantage_vs_CP,run_type,model_status,source,benchmark_source,source_path,seed,phase,is_paper_eligible,alignment_exact,actual_match,n_rows_overlapping_CP,n_rows_used_in_CP_comparison,number_of_assets,ladder_order
CP_REPO_FRESH,CP_REPO_FRESH,POOLED,all_observations,not_conditioned,367248,100.86366051352243,100.86366051352243,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0005861095985985936,0.0005861095985985936,0.0,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,367248,367248,10,2
PM_QDK,CP_REPO_FRESH,POOLED,all_observations,not_conditioned,367248,102.59815561384242,100.86366051352243,-1.734495100320009,0.0,0.38564947937088834,-1.686540274100973,-1.1582861740659485,15.214340625308186,-17.062385895686983,6.870010395042087,0.0006162591350185498,0.0005861095985985936,-3.014953641995587e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,367248,367248,10,19
PM_QDK_2,CP_REPO_FRESH,POOLED,all_observations,not_conditioned,367248,99.38290345299605,100.86366051352243,1.480757060526379,0.0,0.4569555177972378,1.462658148794311,1.6248744005784916,21.71633214917714,-22.819419067674374,14.019874023671214,0.0006010511191744903,0.0005861095985985936,-1.494152057589643e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,367248,367248,10,20
