model_name,family,tau,kappa,gamma,intercept,alpha,clip,tail_rule,selection_score,pooled_min_normalized_gain,worst_fold_metric_normalized_gain,positive_fold_metric_count,fold_metric_count,pooled_smape_gain,pooled_mae_gain,pooled_mse_gain,pooled_smape_normalized_gain,pooled_mae_normalized_gain,pooled_mse_normalized_gain
PM_CAST_D,pm,0.1,0.07,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.07,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.07,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.07,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.07,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.07,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.12,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.07,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.5,0.12,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.07,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,-1.0,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,-1.0,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,-0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,-0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,-0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,-0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,0.25,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,0.25,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,0.5,0.02,0.0,0.1,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,1.0,0.12,0.5,0.02,0.0,0.2,none,-0.008428243034093683,-0.0077459365757685025,-0.011103970764841667,2,12,-0.09358651674028806,-4.364968708241309e-06,-2.744744855378644e-09,-0.0009412226518600409,-0.0077459365757685025,-0.002528531108982316
PM_CAST_D,pm,0.1,0.07,0.25,-0.02,0.5,0.1,none,-0.00845381458407212,-0.008119734145942626,-0.009845495662904994,1,12,-0.05971009416504103,-4.575610078857593e-06,-5.802834444319731e-09,-0.0006005191253008664,-0.008119734145942626,-0.005345723623084239
PM_CAST_D,pm,0.1,0.07,0.25,-0.02,0.5,0.2,q90_zero,-0.008570572323514223,-0.007559581657324529,-0.011289913723017369,2,12,-0.02109083757822816,-4.259954501156338e-06,-4.096070739527342e-09,-0.00021211574879336843,-0.007559581657324529,-0.003773408034335602
PM_CAST_D,pm,1.0,0.07,-0.25,0.05,0.35,0.2,none,-0.008616998048098493,-0.0076035306927479725,-0.013486896826607019,2,12,-0.15748290178581215,-4.284720539775972e-06,-1.3782919654401306e-09,-0.001583844335747635,-0.0076035306927479725,-0.0012697187882678362
PM_CAST_D,pm,1.0,0.12,-0.25,0.05,0.35,0.2,none,-0.008679734773324415,-0.007596745382952756,-0.013848705882598214,2,12,-0.1570861513069559,-4.280896900808349e-06,-1.0402140164121601e-09,-0.0015798541184509265,-0.007596745382952756,-0.000958272494925487
PM_CAST_D,pm,1.0,0.07,-0.25,0.05,0.35,0.1,none,-0.008682833355852473,-0.0076506592424444835,-0.013490851054766162,2,12,-0.1559866873265321,-4.31127828946548e-06,-1.3729115912145876e-09,-0.001568796538370765,-0.0076506592424444835,-0.0012647622461030544
PM_CAST_D,pm,0.1,0.12,0.25,-0.02,0.5,0.2,q90_zero,-0.00873699376803578,-0.007832889382662378,-0.010751012648578208,2,12,-0.031166085345674333,-4.41396811295795e-06,-4.992396960232869e-09,-0.00031344499740873315,-0.007832889382662378,-0.004599127309629705
PM_CAST_D,pm,1.0,0.12,-0.25,0.05,0.35,0.1,none,-0.00874401203813788,-0.007637853555762432,-0.013853014379868172,2,12,-0.15555748009715842,-4.30406206440245e-06,-1.0173218712044236e-09,-0.001564479895539088,-0.007637853555762432,-0.0009371836490184903
PM_CAST_D,pm,0.5,0.12,0.25,-0.02,0.5,0.2,none,-0.008797110705707753,-0.0084654091797647,-0.009956557626141494,2,12,-0.044884480941277616,-4.770403915741535e-06,-6.319308432644522e-09,-0.00045141428114210577,-0.0084654091797647,-0.005821513037134984
PM_CAST_D,pm,0.5,0.07,0.25,-0.02,0.5,0.2,none,-0.00884139332602456,-0.008426385400100756,-0.01057653131254619,2,12,-0.0396290603334819,-4.748413343595194e-06,-5.682060165780802e-09,-0.00039855922153093893,-0.008426385400100756,-0.005234463183028346
PM_CAST_D,pm,0.1,0.07,0.25,-0.02,0.5,0.2,q90_half,-0.008951201196339229,-0.008245589367158442,-0.011308683830411928,2,12,-0.033613773928266255,-4.6465316642594614e-06,-4.989057476757114e-09,-0.0003380620044187071,-0.008245589367158442,-0.004596050889670368
PM_CAST_D,pm,0.1,0.12,0.25,-0.02,0.5,0.2,q90_half,-0.009022543849390654,-0.008410662935496015,-0.010745707228619885,2,12,-0.04116939233200867,-4.739553463922177e-06,-5.775429076913905e-09,-0.0004140507198674094,-0.008410662935496015,-0.00532047707825406
PM_CAST_D,pm,0.1,0.12,-0.25,0.07,0.5,0.2,q90_zero,-0.009103385544970975,-0.007621002507824846,-0.014744634880791056,3,12,-0.20515806913782342,-4.294566208578026e-06,2.5336800731857298e-09,-0.002063325237547391,-0.007621002507824846,0.002334092683589316
PM_CAST_D,pm,0.1,0.07,-0.25,0.07,0.5,0.2,q90_zero,-0.009202105147442232,-0.007850786026448495,-0.014139615266161712,3,12,-0.2126523460842975,-4.424053180056655e-06,1.8207958107700616e-09,-0.002138697026850212,-0.007850786026448495,0.0016773649622167357
PM_CAST_D,pm,0.1,0.12,-0.25,0.07,0.5,0.1,q90_zero,-0.009345038802824956,-0.007811420862940229,-0.0151329250289858,4,12,-0.19179985370969632,-4.401870232232643e-06,2.3125589418550964e-09,-0.0019289783744808773,-0.007811420862940229,0.0021303900850300267
PM_CAST_D,pm,0.1,0.12,0.25,-0.02,0.5,0.2,none,-0.009408886058698702,-0.009020077296042244,-0.010744002786520063,2,12,-0.050865464863107945,-5.082968955143555e-06,-6.664617320765819e-09,-0.0005115665097292607,-0.009020077296042244,-0.006139620661642161
PM_CAST_D,pm,0.1,0.07,0.25,-0.02,0.5,0.2,none,-0.009429070974944895,-0.008965938970044388,-0.011329980736772967,2,12,-0.045823103207013105,-5.052461075743088e-06,-5.991171043958762e-09,-0.00046085423647778843,-0.008965938970044388,-0.005519224249276884
PM_CAST_D,pm,0.1,0.07,-0.25,0.07,0.5,0.1,q90_zero,-0.009495202706746851,-0.008087188244099111,-0.014595214145155173,3,12,-0.20253477092768435,-4.557269902464613e-06,1.6724200196221848e-09,-0.0020369420812555634,-0.008087188244099111,0.0015406772832136856
PM_CAST_D,pm,0.5,0.12,-0.25,0.07,0.5,0.2,q90_zero,-0.009768009636948778,-0.008203760352052109,-0.015667452670225478,3,12,-0.21376106205171652,-4.622960293612448e-06,2.4631426579270177e-09,-0.0021498476564426098,-0.008203760352052109,0.002269111762510496
PM_CAST_D,pm,1.0,0.12,0.5,-0.02,0.35,0.1,q90_zero,-0.009783253824000006,-0.008938657175574688,-0.012199878618192066,1,12,-0.07873668576303317,-5.037087314545838e-06,-5.803928048309962e-09,-0.0007918742437888996,-0.008938657175574688,-0.005346731079826452
PM_CAST_D,pm,0.5,0.07,-0.25,0.07,0.5,0.2,q90_zero,-0.009836833724506808,-0.008406563884671913,-0.015040156871068158,3,12,-0.21995124610087657,-4.737243578163924e-06,1.7667765933013691e-09,-0.002212103862242221,-0.008406563884671913,0.0016276010391384913
PM_CAST_D,pm,1.0,0.07,0.5,-0.02,0.35,0.1,q90_zero,-0.00984265244716826,-0.008843868299664282,-0.013064014290716911,1,12,-0.06808548187171937,-4.9836721499377755e-06,-4.991839530127317e-09,-0.0006847524625615336,-0.008843868299664282,-0.0045986137903638955
PM_CAST_D,pm,0.1,0.12,-0.25,0.07,0.5,0.2,q90_half,-0.009865205811173842,-0.008420635334883969,-0.01612534771237337,2,12,-0.20859133411850905,-4.745173082782816e-06,8.755938085460399e-10,-0.002097854429168304,-0.008420635334883969,0.000806620032241775
PM_CAST_D,pm,0.1,0.07,-0.25,0.07,0.5,0.2,q90_half,-0.009886437612448395,-0.008558203324944544,-0.015609063592424451,2,12,-0.21410879092226764,-4.822695015217499e-06,2.5760454577251835e-10,-0.002153344851349187,-0.008558203324944544,0.00023731207894411548
PM_CAST_D,pm,1.0,0.07,0.25,0.0,0.35,0.1,q90_zero,-0.009905428861722573,-0.008850586211708946,-0.013472397740264078,2,12,-0.06494009936926659,-4.987457809111826e-06,-2.980985713526331e-09,-0.0006531185759377962,-0.008850586211708946,-0.002746162397321756
PM_CAST_D,pm,1.0,0.12,0.25,0.0,0.35,0.1,q90_zero,-0.009931269728288564,-0.008971917505931364,-0.012929254446285891,1,12,-0.07104838117814438,-5.055830083714233e-06,-3.5376265717050547e-09,-0.0007145510707320534,-0.008971917505931364,-0.0032589545877060064
PM_CAST_D,pm,0.5,0.12,-0.25,0.07,0.5,0.1,q90_zero,-0.00996230118766913,-0.008349870676415074,-0.016011413166102276,3,12,-0.20217672882533577,-4.705295978594745e-06,2.2006202000078572e-09,-0.002033341163636359,-0.008349870676415074,0.0020272691736249343
PM_CAST_D,pm,0.5,0.07,-0.25,0.07,0.5,0.1,q90_zero,-0.010090849925734809,-0.008605216272202683,-0.015468944768123521,3,12,-0.21160399066471314,-4.8491876209413734e-06,1.5769831879616462e-09,-0.0021281534581558954,-0.008605216272202683,0.0014527583652408562
PM_CAST_D,pm,0.1,0.12,-0.25,0.07,0.5,0.1,q90_half,-0.010103424707917596,-0.008599867051640994,-0.01586873740650575,2,12,-0.19478178313772787,-4.846173242997937e-06,6.984602957720187e-10,-0.0019589683732720506,-0.008599867051640994,0.0006434399841528819
PM_CAST_D,pm,1.0,0.12,0.5,-0.02,0.35,0.1,q90_half,-0.010165822941158411,-0.00965939634804781,-0.012283795846087082,1,12,-0.09147529720806347,-5.443236255203384e-06,-6.783599917089763e-09,-0.0009199895969714438,-0.00965939634804781,-0.006249230556945553
PM_CAST_D,pm,0.1,0.07,-0.25,0.07,0.5,0.1,q90_half,-0.010182481943839524,-0.008791372838840388,-0.015342281518452159,2,12,-0.20360003817707195,-4.9540900533662875e-06,1.4012049476937332e-10,-0.0020476557363880727,-0.008791372838840388,0.0001290826829809206
PM_CAST_D,pm,1.0,0.07,0.25,0.0,0.35,0.2,q90_zero,-0.010242815137047423,-0.009100164575325961,-0.014123841982360654,2,12,-0.06233867183676978,-5.128099516771853e-06,-2.9973360141046717e-09,-0.0006269553784383822,-0.009100164575325961,-0.0027612247239975967
PM_CAST_D,pm,1.0,0.12,0.25,0.0,0.35,0.2,q90_zero,-0.010308214982314337,-0.009246815842499291,-0.013686961951174456,1,12,-0.06847763205226443,-5.210740032347209e-06,-3.5601676164645278e-09,-0.0006886964135249433,-0.009246815842499291,-0.003279719990651056
PM_CAST_D,pm,1.0,0.12,0.5,0.0,0.2,0.1,q90_zero,-0.010309896683583881,-0.009276344656337653,-0.013560841636391254,1,12,-0.07487270170246063,-5.227380027670583e-06,-3.847342075855471e-09,-0.000753013204283287,-0.009276344656337653,-0.003544272651293536
PM_CAST_D,pm,0.5,0.07,0.25,0.0,0.35,0.1,q90_zero,-0.01031794707755865,-0.009192352503322728,-0.01404890695342072,2,12,-0.06983865726549254,-5.180049002421181e-06,-3.0708089210102702e-09,-0.0007023845793533385,-0.009192352503322728,-0.002828909897143696
PM_CAST_D,pm,1.0,0.07,0.5,0.0,0.2,0.1,q90_zero,-0.010325905767895301,-0.00918773627127727,-0.01422354611895325,2,12,-0.06904411654120679,-5.177447676134642e-06,-3.248695257752295e-09,-0.0006943936875713699,-0.00918773627127727,-0.0029927834664606016
PM_CAST_D,pm,1.0,0.07,0.5,-0.02,0.35,0.1,q90_half,-0.010333791329188349,-0.009640791452673516,-0.013148000391253559,1,12,-0.0833812970493284,-5.432752076132909e-06,-6.032237251566426e-09,-0.0008385862435941443,-0.009640791452673516,-0.005557055519189068
PM_CAST_D,pm,0.5,0.12,0.25,0.0,0.35,0.1,q90_zero,-0.010363140013980292,-0.009332615200797829,-0.013518573849457583,1,12,-0.07623623096176857,-5.259089448908646e-06,-3.6492009043650268e-09,-0.0007667265539199243,-0.009332615200797829,-0.003361739795788949
PM_CAST_D,pm,1.0,0.12,0.25,0.0,0.35,0.1,q90_half,-0.010486975715521162,-0.0097588547672619,-0.013161194989916414,0,12,-0.08238781387827032,-5.499282787910448e-06,-4.703602862330229e-09,-0.0008285945386198416,-0.0097588547672619,-0.004333082595416525
PM_CAST_D,pm,0.5,0.12,0.5,-0.02,0.35,0.1,q90_zero,-0.010503446100857258,-0.00952185134851985,-0.013395526436061594,1,12,-0.08901224012582531,-5.365727278329913e-06,-6.042677757208428e-09,-0.0008952180251748321,-0.00952185134851985,-0.005566673587425019
PM_CAST_D,pm,0.5,0.07,0.5,-0.02,0.35,0.1,q90_zero,-0.010514595811754898,-0.00939219693860611,-0.014006330565593963,1,12,-0.077043729133635,-5.292664784643949e-06,-5.1906553716423255e-09,-0.0007748477619439971,-0.00939219693860611,-0.004781768169629449
PM_CAST_D,pm,1.0,0.12,-0.25,0.07,0.5,0.2,q90_zero,-0.010519331574883025,-0.008864690747704563,-0.016669490561896892,3,12,-0.22237019498145116,-4.99540595813976e-06,2.3509043488608573e-09,-0.0022364318269896062,-0.008864690747704563,0.002165714881908926
PM_CAST_D,pm,1.0,0.07,0.25,0.0,0.35,0.1,q90_half,-0.01052564604492874,-0.009708141990897605,-0.013720142249265273,2,12,-0.07802563089626346,-5.4707052647442155e-06,-4.227418448825642e-09,-0.0007847229898408952,-0.009708141990897605,-0.003894408996739629
