asset,origin,Date,Actual,Predicted_CP_REPO_FRESH,Predicted_FULL_SMAPE_ACTION,Predicted_FULL_MEAN_ACTION,Predicted_FULL_MEDIAN_ACTION,Predicted_NO_Q_SMAPE_ACTION,selected_bandwidth,full_effective_neighbors,no_q_effective_neighbors,mean_quotient_distance_share
EEM,15684,2024-05-24 10:10:00,0.0,0.0003607186981693,0.0003716781310210809,0.0003085218768060514,0.0,0.00037507033008303916,2.0,1813.2720064670812,1814.5451327606704,0.1829174276412466
EEM,15690,2024-05-24 10:40:00,0.0,0.0003400081763059,0.0004610419629845783,0.00032405306153150465,0.0,0.0004610419629845783,2.0,1543.687228500245,1562.3605431697342,0.17562425725025274
EEM,15712,2024-05-24 12:30:00,0.0,0.0002958471175351,0.00048508368644622644,0.00037243351918244576,0.0,0.00048508368644622644,2.0,1041.4904893783157,1070.7762569703107,0.1501212544145243
EEM,15713,2024-05-24 12:35:00,0.0,0.0002908749802225,0.00048531910683206707,0.0003715229864622117,0.0,0.00048508368644629095,2.0,1045.2808964940057,1071.581095232333,0.15426194024326217
EEM,15735,2024-05-24 14:25:00,0.00011615076382176398,0.0003741854834197,0.00045903145171404566,0.00033891836374784815,0.0001217063227937943,0.00045934773430556484,2.0,1910.9384740481632,1914.8338128956361,0.17670371401526735
EEM,15973,2024-05-30 14:45:00,0.0005935775089697879,0.0004235811568344,0.0003699364984541808,0.00033636448747649517,0.0001253054321544837,0.0003703932383848634,2.0,1753.927487501982,1760.0075822558144,0.19500404360976922
EEM,16201,2024-06-04 14:15:00,0.0007205476473633915,0.000429273385311,0.0003614240145360854,0.00037706115841619394,0.0002355990115740717,0.00036220948177470775,2.0,1528.3134066038463,1541.193705874814,0.16024544105880567
EEM,16649,2024-06-12 12:35:00,0.009716867541810113,0.0003439103001458,0.0004645760826879836,0.00036424436263430486,0.00011554682547943242,0.0004645760826879836,2.0,1400.666346922291,1404.878278731512,0.054995675798322624
EEM,17137,2024-06-21 14:15:00,0.00035134977230905757,0.0004271262899584,0.00035601970351720896,0.0003524504494274208,0.00023199164934105792,0.00035610422359805033,2.0,1623.580764800976,1630.680092006742,0.1768813963550303
EEM,17508,2024-06-28 12:40:00,0.0,0.0003651183033657,0.0004614674747328633,0.00035866311905629174,0.00012056181821835495,0.0004619471152711291,2.0,1660.5157204669847,1640.644433760566,0.057997545746380094
EEM,18295,2024-07-15 13:15:00,0.00045197740882415384,0.0003039465678831,0.00046228098537042244,0.000350093147780493,0.00011861692677453547,0.0004632846967274816,2.0,1715.2800512338,1702.844244478751,0.0798131447352948
EEM,18493,2024-07-18 10:15:00,0.002753558417182807,0.0003404119692339,0.00045039973737407216,0.0003221762276246042,0.0001172539134836583,0.00045039973737407216,2.0,1707.0405926338058,1712.8401238908184,0.18960536904367561
EEM,19150,2024-07-30 13:00:00,0.0,0.000289488996272,0.00046827441736039686,0.000276472811048384,0.0,0.00046827441736039686,2.0,1111.1206453083807,1144.146814945369,0.16072006005461673
EEM,19335,2024-08-01 15:25:00,0.00035312813032486773,0.0004276788328026,0.0004529590497942593,0.00037764587457663845,0.00023383608197285848,0.00045325779812796605,2.0,1219.9321851648722,1244.2333538013831,0.08126046634263438
EEM,19426,2024-08-05 10:00:00,0.0,0.0002166302475768,0.00023334500164205496,0.00023325449352769748,0.00023334500164205496,0.00023334500164205496,2.0,1.0007760459347348,1.0008488862514828,0.009181565705473276
EEM,19520,2024-08-06 11:20:00,0.0012374707679880183,0.0004654076815151,0.000466690009637252,0.0002998674389318828,0.0,0.0004665267171155887,2.0,1627.4726721458467,1649.4012140543905,0.08333017972887707
EEM,19679,2024-08-08 11:35:00,0.0,0.0003107627599057,0.0004669624180113042,0.0003661200849845641,0.0,0.0004669624180113042,2.0,1645.1997371373668,1639.6742527530487,0.05869386152173854
EEM,19855,2024-08-12 13:15:00,0.0,0.0003150536821578,0.00047114252932772675,0.000339620350011337,0.0,0.0004712535431228885,2.0,1285.7080765378832,1310.0386104717481,0.12248825402961937
EEM,20110,2024-08-15 15:00:00,0.00011667930705717915,0.0004237186350637,0.0004607233437866632,0.00044143372799469635,0.00022880677367869968,0.0004608825983183696,2.0,1424.9800132202938,1438.7514019044825,0.12541534810736174
EEM,20392,2024-08-21 12:30:00,0.0,0.0003918137983018,0.0006728720675539446,0.0006714294695344319,0.00035097982226348014,0.0006728720675539446,2.0,321.22992118741433,317.99944375197236,0.027204704496587163
EEM,21217,2024-09-06 09:45:00,0.0,0.0003851144792401,0.0004604581640007013,0.00043847516721271185,0.00011982505556227685,0.00046051117553412926,2.0,1332.6723049631958,1351.248120673642,0.09934778041623911
EEM,21615,2024-09-13 10:25:00,0.0,0.0003927535841105,0.00046728972812939257,0.00038432409814400986,0.0,0.0004669624180113904,2.0,1668.0454253823605,1660.9989407914104,0.12311972928545374
EEM,21829,2024-09-17 15:15:00,0.0,0.0004116683089139,0.00046024623985850663,0.0004166209286956415,0.00011765397978158856,0.00046024623985850674,2.0,1361.8072969540613,1381.9749354086973,0.10130692672487181
EEM,22118,2024-09-23 13:20:00,0.0,0.0003073675652212,0.0004706989966878568,0.0003437815842975767,0.0,0.00047014575384077295,2.0,1633.4857012061398,1640.689793256198,0.15575171580111702
EEM,22166,2024-09-24 10:50:00,0.0,0.0003337587883114,0.00045787546587480873,0.0003300779834776949,0.00045787546587480873,0.00045787546587480873,2.0,2.694770618598481,2.6608724280331457,0.017478022821100597
EEM,22178,2024-09-24 11:50:00,0.0011122234491010277,0.0003473824138235,0.00046882326222055196,0.0003349764143658225,0.0,0.00046723514458225565,2.0,1584.4926694551823,1594.1604150402202,0.20283265025256292
EEM,22659,2024-10-02 12:55:00,0.0,0.0006254017350964,0.0004777260332108071,0.0005280139459085335,0.000321664078257324,0.0004780686119496665,2.0,1045.447593517645,1057.4967442630636,0.08654458621080893
EEM,22804,2024-10-04 12:00:00,0.0,0.0003697672597004,0.0005760700660492244,0.0004709513689177636,0.00011765397978158856,0.0005819028386485695,2.0,548.1097511169718,559.9914812759072,0.02209520247291066
EEM,22874,2024-10-07 11:20:00,0.0,0.0003510686708501,0.0005752747095313163,0.00048308139216316095,0.00011548010867944855,0.0005754733426928463,2.0,291.820880704151,331.0469507453797,0.039969380063726447
EEM,22950,2024-10-08 11:10:00,0.0,0.0004223813658667,0.0002115730463832392,0.00017900222003835615,0.00021157304638323918,0.0002115730463832392,2.0,1.9843822285264594,1.8383325600157074,0.01473061490743637
EEM,23349,2024-10-15 11:55:00,0.0015103263205226416,0.000766257544205,0.0008454872623722164,0.000525182716028354,0.00023383608197289832,0.0008454872623722164,2.0,16.051568704561436,16.588932525060418,0.02518048418210056
EEM,23424,2024-10-16 11:40:00,0.0,0.0005816473569102,0.00047562426580340155,0.0004295628869447392,0.0,0.00047562426580340155,2.0,758.4223144485736,781.299227054968,0.0906800044194857
EEM,23892,2024-10-24 11:40:00,0.0,0.0003615880891902,0.0005819028386485695,0.0004857518348675874,0.0,0.0005823772804517736,2.0,1077.4166792046708,1093.1231261127325,0.09115743039784156
EEM,24010,2024-10-25 15:00:00,0.00011015035534632994,0.0003947693081416,0.0005734273911355973,0.0005397356532823409,0.00021680216887104412,0.0005819028386485695,2.0,1542.8504437503502,1559.3822385966378,0.11668931002955296
EEM,24712,2024-11-07 15:00:00,0.0004380201559302016,0.0005185091132424,0.0006538797094354522,0.0005759520958723491,0.000321664078257324,0.0006542362025964107,2.0,1409.5325254304096,1420.331311617403,0.13827393181520461
EEM,25047,2024-11-14 10:25:00,0.0,0.0003359137060109,0.0006502655480028691,0.0005446813070397947,0.00021999780090925736,0.0006502655480028691,2.0,1422.2337353710109,1414.8417781754592,0.0806220849095484
EEM,25256,2024-11-18 14:50:00,0.0012737691992921252,0.0003853577176938,0.0005641749091816798,0.0004934443230597598,0.00021982853462891068,0.0005736905670512024,2.0,1608.7835484496811,1632.7119841187207,0.1735583931739912
EEM,26504,2024-12-11 14:50:00,0.0009072352629527682,0.0004817781561644,0.0005750238885723243,0.0004113535523277762,0.00011122851910680478,0.0005740198768486901,2.0,1817.6978297564951,1814.1127417174296,0.17342214350881732
EEM,26595,2024-12-12 15:55:00,0.0006814310314791943,0.0004481803191743,0.0005585032259111129,0.0004535618249672332,0.00011565373285319032,0.0005590652574753133,2.0,1184.195224291543,1213.0369397310817,0.07442734968828377
EEM,27104,2024-12-23 12:50:00,0.0,0.0003071443202093,0.0006621785916831292,0.00030964847350265076,0.0,0.0006618864003361321,2.0,1280.5831285972117,1309.5713742300413,0.2141223201054634
EEM,27289,2024-12-26 15:15:00,0.00023537719303694436,0.0004926818651413,0.0005738429586357339,0.0005539158400463149,0.00022753128653326803,0.0005738429586357339,2.0,572.106903576899,587.4216427731174,0.05947257544456004
EEM,27312,2024-12-27 10:40:00,0.0,0.0003324481456873,0.0004671805737856531,0.00030330884062484807,0.0,0.0004670520316116055,2.0,1586.0017096651425,1599.8538212149076,0.1906339127975643
EEM,27730,2025-01-06 13:00:00,0.0007005254226932939,0.0004615420439561,0.0005671184862485368,0.0004093475169615314,0.0,0.0005671184862484559,2.0,1111.752711882457,1129.829965269037,0.07123567216317088
EEM,28109,2025-01-14 12:05:00,0.0,0.0003033872098391,0.000678502796582725,0.00028957201797325183,0.0,0.0005955380633202796,2.0,1260.3317665154632,1288.3703521310615,0.17512138877023803
EEM,28588,2025-01-23 13:00:00,0.0,0.0002866909804957,0.000678963475217328,0.0002793541711563655,0.0,0.000678502796582725,2.0,1242.4993874540612,1271.818397063661,0.20500962813662824
EEM,28616,2025-01-23 15:20:00,0.00023518344416951305,0.0003732315416389,0.00047721308469475337,0.0003153095384714942,0.0,0.00047709924569117523,2.0,1838.8682793424082,1830.3050616687715,0.23895218897641962
EEM,29511,2025-02-10 11:55:00,0.0,0.000310072156678,0.0004769854609870402,0.00032847232630990093,0.0,0.00047675579265912696,2.0,1570.1212454622762,1579.0732889478397,0.05212197963813074
EEM,29599,2025-02-11 12:45:00,0.0006922810937609341,0.0003294594616731,0.0004769854609870402,0.0003024407185018958,0.0,0.0004758505918959618,2.0,1509.8973939919929,1530.6006643735575,0.24235267190927903
EEM,29743,2025-02-13 11:45:00,0.0,0.0003425963322922,0.00047709924569117523,0.0002766467909466211,0.0,0.0004769854609870402,2.0,1192.6629359130247,1220.4522605359596,0.21232715097773197
EEM,30373,2025-02-26 12:15:00,0.0,0.0002677184013026,0.00022343872286008782,0.0002128768989834286,0.0,0.00022393908950361859,2.0,18.576558979297015,19.57349936966547,0.016402284847560306
EEM,30502,2025-02-28 10:00:00,0.0,0.0005495280333032,0.000574085784181014,0.0004454894158227251,0.0,0.0005744815462184621,2.0,542.3302993154525,556.4285065687047,0.03471094969630874
EEM,30880,2025-03-06 15:30:00,0.00044913542187743666,0.0004355276993525,0.0005563901551200933,0.00047345587202818167,0.00011151379994833498,0.0005577026380094777,2.0,1458.2498255928313,1451.4000863242863,0.0945881965115702
EEM,32510,2025-04-04 14:50:00,0.005712172491920849,0.0009739500047413,0.0026937692302418546,0.0018667406413413082,0.002677051976001379,0.0026937692302418546,2.0,6.74054625390084,5.936862205884221,0.009003519737356892
EEM,33518,2025-04-24 14:20:00,0.0008083608038773937,0.0005429264009176,0.00047404599133764444,0.0005555018077428948,0.00011386279545467324,0.00047449585706381284,2.0,1283.7743027731688,1283.9430441472439,0.144939889343604
EEM,33783,2025-04-30 10:25:00,0.0,0.0004011391651502,0.00047180939775896174,0.0004851995434911608,0.0,0.0004739336581601461,2.0,1107.858482764379,1116.4509257640586,0.0955538882648289
EEM,33807,2025-04-30 12:25:00,0.0,0.0004405402383258,0.00047573740193154095,0.0004784258025106178,0.0,0.00047573740193154095,2.0,1150.5587592954303,1156.3213307389,0.06826801548769956
EEM,34081,2025-05-05 15:45:00,0.000327742287517313,0.0005298095599629,0.00046200047021796326,0.0005369161435657689,0.00022119000311380334,0.0004623208589051319,2.0,1301.2889514592118,1316.829333598005,0.16289623713172513
EEM,34158,2025-05-06 15:40:00,0.00022313020844795406,0.0005992116588264,0.00046136102317768804,0.0005502476945860888,0.00023062730729544336,0.00046168052528270027,2.0,1164.9048009592577,1186.0408729468722,0.06447383457359993
EEM,34333,2025-05-09 10:45:00,0.0,0.0004240981520834,0.0004713090696412234,0.0005930102103021451,0.00022289089582971293,0.000473260775515782,2.0,1347.1736463487298,1366.9283308047814,0.05749529169886339
EEM,36887,2025-06-26 15:35:00,0.0005081116503177399,0.0004104518444233,0.0003257152192087557,0.00033572436534237,0.00010977550919402978,0.0003257505865169475,2.0,1685.715264445103,1709.596725814267,0.1238970924075301
EEM,37088,2025-07-01 12:50:00,0.0,0.000247637407871,0.00043001505715310057,0.0003227657234837702,0.0,0.0004301537866090756,2.0,1538.239526215758,1562.7883670268384,0.2126038726568364
FXI,1310,2023-08-30 14:50:00,0.0014492258575948564,0.0009654886290834,0.0007567158893062838,0.0011435361374335655,0.0007147963134937593,0.0007567158893062838,2.0,777.9457590611156,804.1427373056463,0.140191955438659
FXI,1519,2023-09-05 12:45:00,0.001440922439512287,0.0009236753706925,0.0007204611262646571,0.0007929802616409846,0.0003732039602936774,0.0003849855677964903,2.0,623.2348872935235,629.9109991862213,0.28444329043186595
FXI,1621,2023-09-06 14:45:00,0.000902445688897491,0.001000845802356,0.0007452953577706449,0.0011055345815258846,0.0007149240697715864,0.0007452953577706449,2.0,1009.8121581378729,1032.9775555288995,0.1269258711344376
FXI,2130,2023-09-15 11:40:00,0.0003663674706668944,0.0007374988300998,0.0003808798370173658,0.0007484356244986096,0.00036879956162070936,0.0003808798370173659,2.0,1025.5742507578202,1034.9103397858403,0.2899213541861258
FXI,2464,2023-09-21 13:30:00,0.0015232295405215258,0.000639793486105,0.0003791469239731262,0.000654255254316207,0.00036852773588284045,0.0003791469239731262,2.0,1152.9425624996131,1150.8982638858972,0.25374709962728337
FXI,2511,2023-09-22 10:55:00,0.0003670398279415421,5.428639350182982e-05,0.0010662876432352515,0.00043626009479177035,0.0,0.0010662876432352515,2.0,2.5595044623154477,2.5991863576656375,0.016592858406281413
FXI,3303,2023-10-06 11:55:00,0.00038557933772485756,0.000731208976658,0.0003824823148559261,0.0006011419637334725,0.0003703703746040776,0.00038233607806617445,2.0,1300.291161819335,1292.2272731578828,0.2731365848252347
FXI,3802,2023-10-16 14:30:00,0.0015057409206668943,0.0007438745081847,0.0007225433840359981,0.0008239356954323258,0.00038372985889130614,0.0007245064616863176,2.0,1850.9581512292073,1884.2254672874105,0.20859939546962247
FXI,4064,2023-10-20 10:20:00,0.0007905138751589226,0.0004379534416911,0.0007328692156526957,0.000809753197383715,0.00038454143907814804,0.0007328692156526957,2.0,868.8267878463696,872.2474394794539,0.07546457171606878
FXI,4590,2023-10-30 15:10:00,0.0011578542397363597,0.0008494488528061,0.0005815212994811901,0.0009355164881589887,0.00039627502004590805,0.0005819028386485695,2.0,1528.7907228714594,1575.743009586177,0.13922154554209484
FXI,4860,2023-11-03 11:40:00,0.00038513383876772895,0.0007166274105802,0.0003920799893396521,0.0006123317196774674,0.00038204393969931954,0.0003923876840613694,2.0,1130.9725085324583,1135.7239937860966,0.2521956897287033
FXI,5175,2023-11-09 11:55:00,0.0,0.0006286100427721,0.0003891807793819273,0.0004966231331727811,0.00037914692397314964,0.0003891807793817932,2.0,833.7923633154081,829.5341869784356,0.11260184458203734
FXI,5338,2023-11-13 12:30:00,0.00038632413074648066,0.0007169711349462,0.0003907013138194389,0.0005756658476113044,0.00038262866355472547,0.0003907013138194389,2.0,1109.6972299123609,1116.2474283651093,0.26633955870952375
FXI,5352,2023-11-13 13:40:00,0.0007716049765543645,0.0007608151903786,0.0003943995318328908,0.0007454566725069176,0.0003882741264077312,0.00039424404216539257,2.0,1529.6075063599583,1529.6364205391958,0.30270579175248297
FXI,5567,2023-11-16 12:05:00,0.003800840759656226,0.000847221158536,0.00039115979376125754,0.000647186907881821,0.0003839508590074945,0.0003909172983299317,2.0,1299.9243726700925,1316.2937989885468,0.23659485506906638
FXI,6241,2023-11-30 09:45:00,0.0003980099555028136,0.0009765826398334,0.0007683442560092923,0.001105772446967766,0.000578424772706777,0.0007683442560092923,2.0,1209.5468179604209,1245.979396660971,0.0857813788859312
FXI,6338,2023-12-01 11:20:00,0.0,0.0006449585848534,0.00039486673760842866,0.0006886233936331922,0.00038365624871131534,0.0003948667376083624,2.0,1466.0462829119392,1461.5275741792707,0.12453505940107763
FXI,7276,2023-12-19 11:30:00,0.0,0.0004877481390375,0.00041502386982942457,0.0004978115249360948,0.000382921697192919,0.00041502386982942457,2.0,1366.318921376442,1373.9019052388355,0.2551839880937846
FXI,7311,2023-12-19 14:25:00,0.0,0.0005313914222487,0.00041710115307535926,0.0005500365025637266,0.00038321518001075935,0.00041710115307535926,2.0,1658.0066305870675,1648.6258921762583,0.24488449497784842
FXI,7331,2023-12-20 09:35:00,0.03788331790230148,0.0006005402245287,0.000421318733849613,0.0008067572764446291,0.0004033071238374693,0.00042114129912827856,2.0,1722.5506867204454,1757.2826541997792,0.1669483581864248
FXI,7495,2023-12-22 10:15:00,0.00043965707456950344,0.0003173601748578,0.0004195510864983177,0.00018907112151387377,0.0,0.0004195510864983177,2.0,6.020064862505721,6.182048995037454,0.014521984405377041
FXI,7528,2023-12-22 13:00:00,0.0008775779413590076,0.0007528735477219,0.00041937513720128683,0.0005862341199946619,0.0003873716879739369,0.00041937513720128683,2.0,1647.8261372630416,1654.371559199003,0.3696599109841371
FXI,7590,2023-12-26 11:40:00,0.0,0.0006127762997931,0.0004190236809687198,0.0005215945022553359,0.0003863241307464729,0.0004191993354196829,2.0,1496.4593094084114,1514.3465063026192,0.3953993160262232
FXI,7669,2023-12-27 11:45:00,0.0,0.0005892235770722,0.0004190236809687198,0.000476997221666783,0.0003858769100554258,0.0004191993354196829,2.0,1299.7864155743453,1308.4399212783717,0.2735504290950756
FXI,8047,2024-01-04 10:45:00,0.0004236390658570669,0.000776711713522,0.0004274417675679304,0.0006637508036068998,0.00041143798152912703,0.00042725913916372247,2.0,1931.4601271988263,1939.5543825220404,0.2119781311730645
FXI,8221,2024-01-08 12:15:00,0.0008798944694392958,0.0007172873824934,0.00042598509696355105,0.0005490786487727648,0.0004085801895451478,0.00042562247929193097,2.0,1792.3529487581457,1784.0361374573204,0.31000673486824193
FXI,8260,2024-01-08 15:30:00,0.002132267275235861,0.0008431777278936,0.00043010753351215144,0.0009077190745194908,0.00042096401379397466,0.00043010753351215133,2.0,1352.0744903040948,1396.6658633495545,0.10437864371653559
FXI,8646,2024-01-16 15:10:00,0.001573564447430552,0.0008768442674735,0.0006149431371401425,0.0009567489821272861,0.0004265301834763173,0.00044277175839599196,2.0,1392.933498327062,1436.9944300865043,0.13795621717705436
FXI,8711,2024-01-17 14:05:00,0.0009416196552610959,0.0008873167759308,0.0004398504579380939,0.0007724808975218091,0.00042256497565189695,0.00043946386117092544,2.0,1794.908493138403,1817.3354428192902,0.2321878788892027
FXI,8925,2024-01-22 12:25:00,0.0,0.0008392855044384,0.0004435573370571528,0.000732956913384496,0.0004243581646539036,0.0004435573370571368,2.0,1769.8614542953317,1791.5017534093777,0.29432273667234293
FXI,9199,2024-01-25 15:45:00,0.00047192592962075537,0.0010093515416311,0.0006566707032514799,0.0011603550683703832,0.0004584001913870953,0.0006566707032514797,2.0,977.396677197065,1011.3920532760485,0.09006806659846972
FXI,9314,2024-01-29 12:20:00,0.0,0.0006970349376661,0.0004404316301102674,0.0005814895534798318,0.00042256497565189695,0.0004404316301102674,2.0,1539.0270261935216,1544.0394312305496,0.33150656899375225
FXI,9342,2024-01-29 14:40:00,0.0002236886263660739,0.0010620705434615,0.00044316419958619275,0.0006410044282082084,0.0004265301834763173,0.00044316419958617096,2.0,1590.4675096880603,1614.86061238743,0.3739632526346684
FXI,9940,2024-02-08 12:30:00,0.00044772778898822526,0.0008598282427797,0.0004628558286752124,0.0007887322890815406,0.00044004401150133103,0.0004628558286751866,2.0,1554.1253127076498,1563.9873994220118,0.26382724890579573
FXI,10094,2024-02-12 12:20:00,0.0004461298311783019,0.0006741881344547,0.0004485310682956321,0.0004780090521433811,0.0004233904414736418,0.0004485310682956321,2.0,877.7661868774571,888.6648715696622,0.16772194693404116
FXI,12098,2024-03-20 10:20:00,0.0,0.0007369912440967,0.00044023773548345854,0.000776814405082641,0.0004200798213424005,0.00044023773548345854,2.0,1488.0285510905921,1498.0256700428029,0.2922853088419493
FXI,12233,2024-03-21 15:05:00,0.0006189648530041669,0.0008934407643091,0.0006113092396179323,0.0010765678728028973,0.00043094161408150576,0.0004513653879384974,2.0,1318.5319354772942,1369.5303653983772,0.13207337680093034
FXI,12475,2024-03-26 15:45:00,0.00020975354035999196,0.0006751923777195,0.000430200049654892,0.0008329524920856625,0.00041919933541976725,0.00043038520139261583,2.0,1570.3717020961278,1592.370430290784,0.20311935687715
FXI,12801,2024-04-03 10:25:00,0.0004110996974648996,0.0004497121192284,0.0004270766667519373,0.0008663691791396374,0.000417623727097038,0.0004270766667519373,2.0,955.7018033996095,989.4439003318427,0.0719830384016955
FXI,12816,2024-04-03 11:40:00,0.00041093076394987894,0.0003830423371243,0.0004238186119808494,0.000646929969713458,0.0004165798852162468,0.0004238186119808494,2.0,1340.5677595998957,1331.6306459306634,0.2636032719352141
FXI,12929,2024-04-04 14:35:00,0.0008141665420223059,0.0006958967882973,0.0004247186302962076,0.0007757241925386192,0.0004172751990443326,0.00042489909285944795,2.0,1807.619369254254,1813.950277688049,0.23485548002152282
FXI,13260,2024-04-11 09:40:00,0.00040379568487274145,0.0015129637298074,0.0004229224000444617,0.0008341776427405451,0.00041528239799497183,0.0004231013390810271,2.0,1504.8474910315613,1547.197771450934,0.1862753496506907
FXI,13326,2024-04-11 15:10:00,0.0006100661094144275,0.0007578505608088,0.000423818611980745,0.0008528772130834406,0.00041657988521629787,0.0004238186119808494,2.0,1366.3691719871185,1415.630784922029,0.1568236496177948
FXI,14167,2024-04-26 13:45:00,0.00019236318228022697,0.0008023067573361,0.00042060989053332065,0.0006832628630965547,0.0004138216487774923,0.00042060989053332076,2.0,1615.3557125870166,1655.667605732135,0.11434840206619305
FXI,14597,2024-05-06 10:35:00,0.0003654302982380813,0.0005968611810284,0.00042078687765838903,0.0007569184509373598,0.00041245618237858815,0.00042078687765838903,2.0,1664.6356285340717,1699.1749202062872,0.12601476636473413
FXI,14631,2024-05-06 13:25:00,0.0,0.0006136582116194,0.00042025636256281217,0.0007227337091857025,0.000409332793271668,0.00042025636256281217,2.0,1871.7233932365154,1913.158177021596,0.24685812463378407
FXI,14744,2024-05-08 09:50:00,0.0014992506556412233,0.0010502413959838,0.00041814761219765195,0.0006436430948498486,0.0004026575452028223,0.0004190236809687198,2.0,318.16094465569574,333.2142763617451,0.02789238175882164
FXI,14786,2024-05-08 13:20:00,0.0003760105327249878,0.0006557665544895,0.00041762372709703796,0.0006654417394017333,0.000404776366587263,0.00041762372709703806,2.0,1588.0547150674313,1567.9891144162243,0.24508201606045432
FXI,15075,2024-05-14 11:25:00,0.0003565698023159898,0.0008106754711935,0.0005385513100276697,0.0007657467205184536,0.0004093327932716628,0.00042025636256281217,2.0,1617.7419530006005,1649.4813957264005,0.12187500761360268
FXI,15602,2024-05-23 09:50:00,0.0007153076127602299,0.0010104037662018,0.0005401998870898693,0.0007554937119568726,0.00040363269972831426,0.0005519520547218814,2.0,1080.3052594840128,1121.0003978859884,0.06429045201396266
FXI,15638,2024-05-23 12:50:00,0.00035707909681332786,0.0006636015081141,0.00041382164877743345,0.0007174778720438616,0.0003882741264078185,0.0004136504712549195,2.0,1451.1748238612304,1434.0495266602907,0.23461305090494106
FXI,15702,2024-05-24 11:40:00,0.0,0.0006502635438691,0.00041296717497902864,0.0006613899081461328,0.0003856880128508912,0.00041330854070465817,2.0,1098.2438638625058,1110.9783883117711,0.27173567550966415
FXI,15715,2024-05-24 12:45:00,0.00036343812865965666,0.0006821109133473,0.0004195510864983177,0.0007819905723337236,0.0003964321161928768,0.0004193751372013856,2.0,1913.4141662087907,1924.3098097246584,0.23663666861649918
FXI,17735,2024-07-03 12:05:00,0.003762231676192442,0.0005724741460239,0.0003808798370174704,0.0006404432624455099,0.00037334329349081937,0.0003808798370174703,2.0,1602.0614589386603,1579.730801687794,0.30732364567471115
FXI,17739,2024-07-03 12:25:00,0.0003758692019443434,0.0006304781129445,0.0003820439396992662,0.0006977432968603901,0.0003757821722298312,0.0003818980378668175,2.0,2012.6580640307798,2020.8449001718088,0.2224014651225053
FXI,18098,2024-07-11 09:50:00,0.0,0.0009831058380625,0.0003723701402177192,0.0003534730728051569,0.0001909307881696711,0.0003723701402177192,2.0,32.562600907812126,33.59104155013632,0.02579110801793169
FXI,18285,2024-07-15 12:25:00,0.00018599460669271935,0.0006730578029012,0.00038197097485040486,0.0006624128963004289,0.00037629351337696993,0.00038189803786673013,2.0,1874.3209179805247,1868.1049111557759,0.32715413583674796
FXI,19253,2024-07-31 15:05:00,0.0007774538778383545,0.0007514676500517,0.000565557560554895,0.0007072067340323364,0.00038124285631410687,0.000565237885986539,2.0,1483.2568184795855,1536.2658330740417,0.1607449278914909
FXI,19424,2024-08-05 09:50:00,0.0004023335399272106,0.0008993477256202,0.0005712653682922084,0.0007095453331331237,0.00038617494204572927,0.0005713741703870343,2.0,1000.7277099625999,1031.8860512042675,0.03721487352070326
FXI,19905,2024-08-13 10:55:00,0.0,0.0004856997891173,0.0005700712743459742,0.0006532989844694627,0.0003823360780661744,0.0005706134248977352,2.0,1801.6582153317493,1813.8303292873084,0.2594256646060217
FXI,19958,2024-08-13 15:20:00,0.0001944957703301917,0.0006254043724815,0.000574437545714696,0.0007465082229395699,0.0003891807793817932,0.0005744375457146962,2.0,1729.6862178681092,1763.945852500247,0.18510402969833006
FXI,20022,2024-08-14 14:10:00,0.0,0.0007362047535565,0.0005796541559269848,0.0007466929911318591,0.00039269586210510706,0.0005795962826917924,2.0,1748.341892415314,1784.85859087179,0.1792618959629739
FXI,20233,2024-08-19 12:15:00,0.0,0.0005302736546836,0.00039424404216544017,0.0004960647713551689,0.0003781433208228107,0.00039424404216544017,2.0,803.674919295745,804.0555273188629,0.13464876509135004
FXI,20334,2024-08-20 14:10:00,0.0011452568535611303,0.0007052003010803,0.0005713741703870065,0.0006557553224787051,0.0003866228542263873,0.0005721369470458573,2.0,1872.9677850289927,1866.8925448963064,0.2647315103998815
FXI,20582,2024-08-23 15:20:00,0.000938296702465083,0.0009745268759903,0.0005993407431430053,0.0008633755874668579,0.000567268616894901,0.0005993407431430053,2.0,715.365675536343,732.1929798344979,0.026326474105182213
FXI,21019,2024-09-03 12:45:00,0.0,0.0005649061571621,0.000394555144199136,0.0005701554483783405,0.0003805899189612705,0.000394555144199136,2.0,1361.3415770030672,1365.9685493356449,0.3275981520868734
FXI,21433,2024-09-10 14:45:00,0.00019714144962806236,0.0005542537905502,0.00039769338364676547,0.0006417436592902908,0.00038797284676771524,0.00039737731498475375,2.0,1983.9279588217603,1975.741992330075,0.24532200878432486
FXI,21445,2024-09-10 15:45:00,0.0001969473172293796,0.0006294598663516,0.0005724644751318785,0.0007173100825592145,0.00039085402100085106,0.0005718097935272664,2.0,1774.0571015783903,1826.2996869067829,0.2888275360228665
FXI,22677,2024-10-02 14:25:00,0.008039090093626142,0.0024825602471482,0.0021789891889999347,0.0026142786538442707,0.0018921481520379623,0.0021789891889999347,2.0,40.16271468507381,39.9439315744306,0.005662659012398922
FXI,23906,2024-10-24 12:50:00,0.0003153082163912317,0.0009994894487264,0.0006207324842388616,0.0008887340852865587,0.00038722168925267613,0.0006201550586351495,2.0,1162.3254565704756,1167.6894464042746,0.19226713889955577
