feature_name,feature_family,source_model,n_lags,zero_block_sum_pass,max_abs_block_sum,global_weight_sum,global_level_sum_pass,block_sums_json,weights_json,asset,run_type,seed,prime_mode,laplacian_eigenvalue,diffusion_tau,model_role,component,pm_low_modes
PMQDK_MODE_22_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,4.516930488928793,-4.440892098500626e-16,True,"{""B1"": 0.2609292705095596, ""B2"": -2.3603391008015415, ""B3"": -2.417520658636811, ""B4"": 4.516930488928793}","[-6.8946295744152295e-16, 0.11864953409056113, 0.1422797364189992, -0.08406099556069409, -0.17686827494886762, -0.6735196862082654, -0.8066311676655844, -0.61925897641813, -0.6177798940240363, -0.6803208606131145, -0.4574922084672687, -0.4724562854861182, -0.16692998161994896, -0.022541428426324627, 0.08115034600726162, 0.2345953330024536, 0.38147256461530976, 0.6439092216190764, 0.7243823180110557, 0.7760387895547232, 0.8964165616730797, 0.7789653544458333]",EEM,full,42,"[1, 1, 1]",8.381966011250105,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_23_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.6821242603642201,-9.992007221626409e-16,True,"{""B1"": 0.47108759043297893, ""B2"": -0.6821242603642201, ""B3"": -0.15187152102517584, ""B4"": 0.362908190956416}","[-7.719700647202841e-16, -0.18807479994838833, 0.659162390381368, -0.8272912936656874, 0.35620370323270983, 0.2826996966287711, -0.6473027450810194, 0.15356637852100574, 0.005587451549316475, 0.03392756091227824, -0.07107609540464455, 0.005327110888685382, -0.3198759013208007, 0.1942383523499893, -0.0955142366510597, 0.1527859439913758, -0.1502405112567472, -0.49285286758157393, 0.6274654897663817, -0.2946170274939274, -0.36440954521550295, 0.9802909453974696]",EEM,full,42,"[1, 1, 4]",8.381966011250105,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_23_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.3002356805747732,1.1102230246251563e-16,True,"{""B1"": 0.0034288707987246703, ""B2"": 0.30023568057477323, ""B3"": -0.171952422881121, ""B4"": -0.13171212849237657}","[1.109227014450767e-15, -0.8479409613604946, 0.8513698321592181, 0.3141159664871119, -0.3175448372858365, 0.6257494329158936, -0.0981982659383746, -0.2238866156040212, 0.02414158900434401, -0.24057015151183128, 0.27923422515782315, -0.05163878059308409, -0.09868919042046492, -0.08443011451790787, -0.10211117916429327, -0.08626678988637419, 0.5343421356484755, -0.5287940261347325, -0.2538274409735479, 0.6602261679619611, -0.8187168681873443, 0.463435872243479]",EEM,full,42,"[1, 1, 4]",8.381966011250105,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_24_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.682124260364222,-1.3322676295501878e-15,True,"{""B1"": 0.47108759043297943, ""B2"": -0.682124260364222, ""B3"": -0.15187152102517507, ""B4"": 0.36290819095641624}","[-7.7197006472028125e-16, -0.18807479994838894, 0.6591623903813691, -0.8272912936656871, 0.3562037032327089, 0.282699696628771, -0.6473027450810195, 0.15356637852100471, 0.0055874515493164745, 0.03392756091227823, -0.07107609540464402, 0.005327110888684932, -0.31987590132080057, 0.1942383523499899, -0.0955142366510596, 0.15278594399137577, -0.15024051125674662, -0.49285286758157426, 0.6274654897663805, -0.29461702749392654, -0.3644095452155032, 0.9802909453974702]",EEM,full,42,"[1, 2, 1]",8.381966011250107,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_24_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.3002356805747733,-4.440892098500626e-16,True,"{""B1"": -0.0034288707987246703, ""B2"": -0.3002356805747733, ""B3"": 0.17195242288111973, ""B4"": 0.131712128492378}","[-1.1092270144507675e-15, 0.8479409613604941, -0.8513698321592177, -0.3141159664871126, 0.3175448372858371, -0.6257494329158935, 0.09819826593837355, 0.22388661560402218, -0.0241415890043452, 0.2405701515118311, -0.2792342251578224, 0.05163878059308471, 0.09868919042046392, 0.08443011451790762, 0.10211117916429377, 0.08626678988637372, -0.5343421356484761, 0.528794026134732, 0.25382744097355003, -0.6602261679619621, 0.8187168681873442, -0.4634358722434776]",EEM,full,42,"[1, 2, 1]",8.381966011250107,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_25_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.3169979514588923,7.91033905045424e-15,True,"{""B1"": 0.0767491601904203, ""B2"": 1.3169979514588925, ""B3"": -0.5752986238548963, ""B4"": -0.8184484877944088}","[7.925896646223564e-16, 0.026028523588250307, 0.0507206366021692, -0.06015882098426947, -0.016590339206144597, 0.5071462548466004, 0.4570063547393795, 0.42959450206332667, 0.27451722075595647, 0.10058226313717193, -0.09250942448206863, -0.39992416565803884, -0.22449572024927902, -0.23346879735863826, -0.2620560569427979, -0.500052359176863, -0.29111859761649644, -0.25581941841621947, 0.01911039758695287, 0.17806413301177423, 0.08541552881233347, 0.20800788494690753]",EEM,full,42,"[1, 2, 4]",8.381966011250107,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_25_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,4.516930488928791,-3.3306690738754696e-16,True,"{""B1"": -0.26092927050956055, ""B2"": 2.3603391008015437, ""B3"": 2.4175206586368083, ""B4"": -4.516930488928791}","[6.894629574415254e-16, -0.11864953409056166, -0.1422797364189996, 0.08406099556069466, 0.17686827494886795, 0.6735196862082653, 0.8066311676655848, 0.6192589764181312, 0.6177798940240367, 0.680320860613114, 0.45749220846726874, 0.47245628548611796, 0.16692998161994754, 0.022541428426323108, -0.08115034600726168, -0.23459533300245367, -0.3814725646153096, -0.6439092216190759, -0.7243823180110549, -0.776038789554723, -0.8964165616730797, -0.7789653544458331]",EEM,full,42,"[1, 2, 4]",8.381966011250107,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_26_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.2838199080539523,2.220446049250313e-16,True,"{""B1"": -1.2838199080539523, ""B2"": 0.48967698659457637, ""B3"": 0.24689875711631196, ""B4"": 0.5472441643430639}","[2.7494194722804226e-16, -0.7495485398292682, -0.5342713682246845, 0.6021541936915522, 0.6816657143624005, -0.3982822687946487, -0.6003220885639087, 0.20446143589918098, 0.4725968843974867, -0.10004520852143942, -0.5253505584298229, 0.2106328754451058, 0.3910434769365619, -0.20197871271158016, -0.4955182834384227, 0.11755712199825046, 0.6768528831116272, -0.06123354461105748, -0.8727723653774595, -0.08610222240253748, 0.8060757052262207, 0.46238486983644267]",EEM,full,42,"[1, 1, 2]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_26_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.5788382016811771,-1.3322676295501878e-15,True,"{""B1"": 0.11329450947277969, ""B2"": 0.1557558781523613, ""B3"": -0.5788382016811771, ""B4"": 0.3097878140560344}","[-1.3196016551656465e-15, -0.3759661438305025, 0.4892606533032835, 0.5475240251005534, -0.6608185345733334, -0.6460386319231542, 0.37315648674317087, 0.5419325328051247, -0.13281423137788229, -0.4294226212101702, -0.022878185801219662, 0.686508016283945, -0.3076086943695572, -0.3726224852062926, 0.17700946831653838, 0.5192576005882515, -0.022878870860743417, -0.7235844917388521, -0.04208730851637917, 0.913231687466966, 0.14965921713612276, -0.6608194883358696]",EEM,full,42,"[1, 1, 2]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_27_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.7182498323176156,-8.881784197001252e-16,True,"{""B1"": 0.08715097256549292, ""B2"": -0.47193393597624805, ""B3"": 0.7182498323176156, ""B4"": -0.33346686890686145}","[-1.1082751872110608e-15, 0.27170512893033705, -0.18455415636484301, -0.50238354074429, 0.4152325681787975, -0.793818179698525, 0.74893031672853, -0.3398951004407606, 0.25211500224356403, 0.08408020668252647, -0.18082523269788706, 0.23529119095123244, -0.11257180148686609, 0.4401604666250458, -0.4953147973188713, 0.6253835305014366, -0.6023798530530805, 0.6370210582924687, -0.18989192812431946, -0.003997977542452984, 0.3492598818949763, -0.6535467835570188]",EEM,full,42,"[1, 1, 3]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_27_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.2085689435723737,0.0,True,"{""B1"": -0.11607063026234754, ""B2"": -0.11598216491453106, ""B3"": 0.023483851604504835, ""B4"": 0.20856894357237377}","[-6.038963878806663e-16, 0.5173410816627654, -0.6334117119251124, 0.5240074374159268, -0.4079368071535787, 0.08501831948626988, 0.17815875197641082, -0.4952298666395598, 0.6754125894645386, -0.6594794515790101, 0.5732730660987153, -0.6037384779463713, 0.5906057407886931, -0.5525896152220608, 0.4343194567429117, -0.16265537198677044, -0.2679546607359577, 0.5380358377759796, -0.6468304116584049, 0.6330968019896767, -0.4956360135982143, 0.17619330504315311]",EEM,full,42,"[1, 1, 3]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_28_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.718249832317617,-1.6653345369377348e-15,True,"{""B1"": 0.08715097256549245, ""B2"": -0.471933935976249, ""B3"": 0.718249832317617, ""B4"": -0.33346686890686206}","[-1.1082751872110622e-15, 0.27170512893033805, -0.18455415636484448, -0.5023835407442891, 0.4152325681787968, -0.7938181796985254, 0.7489303167285297, -0.339895100440761, 0.25211500224356487, 0.08408020668252564, -0.18082523269788628, 0.23529119095123222, -0.11257180148686445, 0.440160466625045, -0.4953147973188707, 0.6253835305014358, -0.6023798530530814, 0.6370210582924689, -0.1898919281243205, -0.003997977542452083, 0.3492598818949766, -0.6535467835570187]",EEM,full,42,"[1, 2, 2]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_28_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.208568943572376,-4.718447854656915e-16,True,"{""B1"": 0.11607063026234732, ""B2"": 0.11598216491453273, ""B3"": -0.023483851604504613, ""B4"": -0.208568943572376}","[6.038963878806633e-16, -0.5173410816627653, 0.633411711925112, -0.5240074374159275, 0.40793680715357944, -0.08501831948627014, -0.1781587519764088, 0.4952298666395597, -0.6754125894645381, 0.6594794515790099, -0.573273066098715, 0.6037384779463709, -0.590605740788694, 0.5525896152220616, -0.434319456742912, 0.1626553719867709, 0.2679546607359561, -0.5380358377759785, 0.6468304116584045, -0.6330968019896771, 0.4956360135982138, -0.1761933050431536]",EEM,full,42,"[1, 2, 2]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_29_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.283819908053952,-6.661338147750939e-16,True,"{""B1"": -1.2838199080539519, ""B2"": 0.48967698659457676, ""B3"": 0.24689875711631096, ""B4"": 0.5472441643430633}","[2.749419472280405e-16, -0.7495485398292688, -0.5342713682246831, 0.602154193691553, 0.6816657143623988, -0.39828226879464884, -0.6003220885639071, 0.2044614358991808, 0.4725968843974863, -0.10004520852143968, -0.5253505584298223, 0.2106328754451059, 0.39104347693656105, -0.20197871271158038, -0.49551828343842236, 0.11755712199825046, 0.6768528831116275, -0.061233544611057955, -0.87277236537746, -0.08610222240253573, 0.8060757052262199, 0.46238486983644156]",EEM,full,42,"[1, 2, 3]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_29_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.5788382016811753,1.6653345369377348e-15,True,"{""B1"": -0.11329450947278186, ""B2"": -0.15575587815236103, ""B3"": 0.5788382016811753, ""B4"": -0.3097878140560306}","[1.3196016551656467e-15, 0.3759661438305009, -0.4892606533032841, -0.5475240251005518, 0.6608185345733338, 0.6460386319231544, -0.3731564867431729, -0.5419325328051245, 0.13281423137788254, 0.42942262121017033, 0.02287818580121841, -0.6865080162839452, 0.3076086943695573, 0.3726224852062919, -0.17700946831653844, -0.5192576005882507, 0.02287887086074691, 0.7235844917388523, 0.042087308516378104, -0.9132316874669665, -0.14965921713612235, 0.6608194883358699]",EEM,full,42,"[1, 2, 3]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PHQO_ENERGY_LAG_01,PHQO_ENERGY_FIELD,PHQO,22,False,0.0370622654899932,1.6063539387545234e-15,True,"{""B1"": 0.017565528430828578, ""B2"": -0.011002774363649787, ""B3"": -0.037062265489993224, ""B4"": 0.03049951142281601}","[6.049791439098617e-16, -0.040921761455599934, 0.05848728988642791, -0.045339105415665125, 0.02777357698483679, -0.11186734894539327, 0.0873589479837377, 0.03107115502883413, 0.06663983950103634, 0.031106015905501806, -0.012480464140277163, -0.061356346465802444, -0.13171304152436678, 0.070741731233915, 0.00733899197463435, 0.1257448356456773, -0.009965652786736001, 0.04215459660910395, -0.09204246531928591, -0.06621858486497187, -0.0013970225600071268, 0.024884812724401337]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_02,PHQO_ENERGY_FIELD,PHQO,22,False,0.1297917281284041,-5.481726184086709e-16,True,"{""B1"": 0.07896015656385298, ""B2"": -0.12979172812840417, ""B3"": -0.04656275157396236, ""B4"": 0.09739432313851301}","[-1.7141879939423014e-16, 0.14386212653430092, -0.06490196997044777, 0.012553245338455095, -0.09151340190230808, -0.002133143554216625, -0.12942561848213896, 0.0807271904718044, 0.05822895018908676, 0.08637024001982947, 0.03162419000852091, -0.05620466801021823, -0.02052498992361398, -0.1460564738575673, 0.104714292964566, 0.014912184586722074, 0.08092749982733645, 0.004699769422257014, 0.07527427833002515, -0.09957113108208795, -0.044403231041026364, -0.03915933986927935]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_03,PHQO_ENERGY_FIELD,PHQO,22,False,0.264733857315608,-3.434752482434078e-16,True,"{""B1"": 0.07138568889244175, ""B2"": -0.26473385731560806, ""B3"": 0.19017689193975942, ""B4"": 0.00317127648340651}","[6.515862084951375e-18, -0.049872316072256305, 0.12125800496469805, -0.07352420779686637, 0.002138518904424855, -0.06907161981873847, 0.00653343666861066, -0.13080998527303872, 0.08122369859018361, 0.061600155969406226, 0.0797114883925494, 0.0462940610429863, -0.06679173917042577, -0.011860772884940352, -0.14661856799085862, 0.0987894276932269, 0.027813173816232717, 0.07634371947876693, 0.004161282091622806, 0.08287989311702824, -0.10942929626703798, -0.030768355455574502]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_04,PHQO_ENERGY_FIELD,PHQO,22,False,0.049689906705293,1.3877787807814457e-17,True,"{""B1"": -0.04736626268806863, ""B2"": 0.005326915580315242, ""B3"": 0.049689906705293094, ""B4"": -0.007650559597539672}","[-1.3916032279881967e-16, 0.009660013881194635, -0.057026276569263123, 0.12256351022068637, -0.075197247532618, 0.03091189420201079, -0.06744405619320762, -0.005507185116556304, -0.1308695569430395, 0.08477667384702205, 0.049436403482022336, 0.0747280298948466, 0.043812685517903634, -0.072194329093462, -0.010129231518966187, -0.15401266245052772, 0.09325253917485801, 0.018720776167916356, 0.08050037581581522, 0.0005498052045615071, 0.07366436476649509, -0.11019652675769194]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_05,PHQO_ENERGY_FIELD,PHQO,22,False,0.100329392564446,-1.9428902930940242e-16,True,"{""B1"": -0.10032939256444606, ""B2"": 0.01772741884458881, ""B3"": 0.07788189844067518, ""B4"": 0.0047200752791818346}","[-3.5181056776039383e-19, -0.09377248993589032, -0.006556902628555741, -0.030876764342381634, 0.13120615690682827, -0.0324381753294609, 0.042489487271467716, -0.09265328566186463, -0.017457576459485397, -0.13016521624877567, 0.06370367118729413, 0.08653810104286383, 0.02758078725951212, 0.04768213165926617, -0.08477774152581073, -0.014328389727374187, -0.13990298502339205, 0.07162940103090829, 0.0006522091426013383, 0.08373680086775762, -0.01693710613045905, 0.10464788664495063]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_06,PHQO_ENERGY_FIELD,PHQO,22,False,0.1873641152708263,1.249000902703301e-16,True,"{""B1"": -0.022330959056000795, ""B2"": 0.1873641152708263, ""B3"": -0.07727965032831871, ""B4"": -0.08775350588650661}","[-1.7637762085267561e-16, 0.020680004190951173, -0.04301096324695179, 0.012885155275408596, 0.009445803780591924, 0.13013446284139893, -0.03288841508628277, 0.06778710845970962, -0.10510586098912261, -0.03609035779320598, -0.11481585679253853, 0.04333190011845883, 0.11079323608275571, 0.024607289045333856, 0.0320976997080995, -0.09344074891249138, -0.002251202988562137, -0.1355693812955137, 0.06761341666838004, -0.0054531456954852574, 0.078122142863631, -0.028872286234564684]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_07,PHQO_ENERGY_FIELD,PHQO,22,False,0.1239857892692276,4.3021142204224816e-16,True,"{""B1"": -0.024996425881216255, ""B2"": 0.1239857892692276, ""B3"": -0.05707904816597756, ""B4"": -0.041910315222033326}","[2.2705188892823343e-16, -0.06097926695794201, 0.03598284107672552, -0.011030976254570677, 0.0360274021357862, 0.004793690589487498, 0.13342615078106948, -0.03923047798254491, 0.05436617208397752, -0.11328424689107414, -0.03647214288649413, -0.08803213686387899, 0.01266935401192519, 0.11367395237956698, 0.008974532229849456, 0.03834183430706227, -0.08130177921381064, -0.009421717106106512, -0.15700914820897383, 0.06828231252543888, -0.006663382010055643, 0.09688703225456269]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_08,PHQO_ENERGY_FIELD,PHQO,22,False,0.1633976249363186,-3.747002708109903e-16,True,"{""B1"": 0.0026350319596781246, ""B2"": 0.14142203572803852, ""B3"": -0.16339762493631868, ""B4"": 0.019340557248601606}","[-2.4679567209551678e-17, 0.05007152217031188, -0.04743649021063373, 0.014861042157997136, -0.017496074117674825, -0.013737926387526819, -0.0032171126250082104, 0.16101210670025123, -0.03064751874150547, 0.05149614095895016, -0.0895349331775361, -0.05630635639263967, -0.05424128192401777, 0.015836324340430176, 0.12104951132989997, 0.016859744597056404, 0.03516063225539257, -0.05933433456559958, -4.984775692217471e-05, -0.15504957817117526, 0.08641311496800613, -0.02570868540805646]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_09,PHQO_ENERGY_FIELD,PHQO,22,False,0.1849451390751499,-3.191891195797325e-16,True,"{""B1"": 0.09871847499973664, ""B2"": -0.18494513907514998, ""B3"": 0.00048631517256611523, ""B4"": 0.08574034890284692}","[1.267382200685891e-17, 0.07659706749993782, 0.022121407499798806, -0.07533245214418184, -0.023386022855554956, -0.04218616529465833, -0.0254889578145676, -0.01855154096618727, 0.17999785091500717, -0.01323893224797999, 0.04711443266144694, -0.10493302103709572, -0.04569489937456238, -0.06275911574424992, 0.04000735261793785, 0.1322041901751522, -0.015632423080990224, 0.04212503284095101, -0.0419062830265753, -0.003382397514402657, -0.13713245754194092, 0.06945733443271497]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_10,PHQO_ENERGY_FIELD,PHQO,22,False,0.155701222037288,4.996003610813204e-16,True,"{""B1"": 0.08575331222026937, ""B2"": -0.15570122203728803, ""B3"": 0.08605405892649257, ""B4"": -0.016106149109473417}","[3.355164850836522e-17, 0.009603130973023575, 0.07615018124724576, -0.003056329019611718, -0.0826969832006578, -0.03168447847780007, -0.03994712279232292, 0.0016836914531044734, -0.012769171900994282, 0.17746792887321644, 0.000845928257351777, 0.033109365469669645, -0.07544518048117106, -0.03715481129157995, -0.059190748704011885, 0.034065005635380195, 0.14329924077730608, -0.002388692219178578, 0.052980312212186034, -0.035580196968547535, -0.003226455414931361, -0.14606461442767635]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_11,PHQO_ENERGY_FIELD,PHQO,22,False,0.1310849466443744,4.0766001685454967e-16,True,"{""B1"": -0.036634167303451495, ""B2"": -0.13108494664437448, ""B3"": 0.09406356978273284, ""B4"": 0.07365554416509357}","[1.6291374851318115e-16, 0.0016433528075736237, -0.03827752011102528, 0.07201061015022855, -0.03537644284677608, -0.048953798960149356, -0.03216874718297911, -0.08659656780469849, 0.01029705388858733, 0.008085080785617859, 0.14551288439614443, 0.014478931458767205, 0.0002834703507459848, -0.08459385109712997, -0.02254086419558256, -0.05696466579042249, 0.009578398288144366, 0.12459061756497691, 0.0022861870583145423, 0.049832226256741406, -0.03959441964557293, 0.006468064628494313]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_12,PHQO_ENERGY_FIELD,PHQO,22,False,0.090234131558858,-5.551115123125784e-16,True,"{""B1"": -0.05332776841139217, ""B2"": -0.009718739562886273, ""B3"": 0.090234131558858, ""B4"": -0.0271876235845801}","[-2.1084722024001154e-16, -0.05834586522244745, 0.00501809681105549, -0.032936530897577705, 0.08626429930896949, -0.004818650659208735, -0.03752790833697408, -0.020699948978095243, -0.09539140005183194, 0.0025180913931213433, 0.0075459292969549995, 0.15492928550927115, 0.011295937423855786, 0.009336287987486657, -0.09675503937070502, -0.03535907165598062, -0.03207335106148185, 0.004385914743184352, 0.11899164296192241, 0.00797264866861361, 0.03263179301823453, -0.02698216088836751]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_13,PHQO_ENERGY_FIELD,PHQO,22,False,0.0876302062540148,-3.261280134836397e-16,True,"{""B1"": -0.03301416922268781, ""B2"": 0.08763020625401484, ""B3"": 0.0017854736779268823, ""B4"": -0.0564015107092542}","[-1.1385876648708785e-16, 0.003234501866538259, -0.036248671089225956, 0.038521587161247456, -0.0055074179385600774, 0.1148300126612471, -0.004897051812968586, -0.05531692381695104, -0.03303969731491264, -0.1011195308741198, -0.010060559806119028, 0.006949493781642468, 0.13954313291924134, -0.0004873650278054506, -0.0017924260234556334, -0.10204827885289604, -0.04028161011323877, -0.04797753801306427, -0.004994524818529412, 0.10841937483613609, -0.002721174002231887, 0.034994666278025714]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_14,PHQO_ENERGY_FIELD,PHQO,22,False,0.2171953529665335,-2.3592239273284576e-16,True,"{""B1"": -0.07733161725132935, ""B2"": 0.21719535296653358, ""B3"": -0.054422534317690174, ""B4"": -0.0854412013975143}","[3.48044038155088e-18, -0.11291622396460414, 0.03558460671327479, -0.0033686161765679136, 0.08070023342789755, -0.006357361888218953, 0.12743733353424777, 0.018783764069175157, -0.07717015844218612, -0.054543874617743314, -0.0869598218926889, 0.021405425976902263, -0.01299796589879452, 0.1558438605568204, -0.029901580641122503, -0.00449228938409879, -0.059197034027567964, -0.04137040488365518, -0.07530508593806629, 0.003745221830967597, 0.09780947316500652, 0.023270498481022306]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_15,PHQO_ENERGY_FIELD,PHQO,22,False,0.189876332633869,-4.85722573273506e-16,True,"{""B1"": -0.010374316025047986, ""B2"": 0.15043147531308904, ""B3"": -0.18987633263386905, ""B4"": 0.04981917334582754}","[-9.394969555318792e-17, 0.09721190722578768, -0.10758622325083557, 0.026966191915887158, -0.01659187589083952, 0.04299913581161824, -0.0222864789358258, 0.11934450241224896, 0.030021091177227077, -0.0697822660734147, -0.05059316764710701, -0.11114623458611957, 0.03855073824444009, -0.026926493748894918, 0.17134447170864633, -0.0170827447098278, -0.037474542606803295, -0.05030901740585366, -0.030060789344219047, -0.08497032974439216, 0.024676776545316526, 0.07369534890296063]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_16,PHQO_ENERGY_FIELD,PHQO,22,False,0.1015555628892531,1.3739009929736312e-15,True,"{""B1"": 0.10036472428807679, ""B2"": -0.10155556288925317, ""B3"": 0.0034944265811658326, ""B4"": -0.0023035879799880865}","[3.71026522317824e-16, -0.003724952541449153, 0.10408967682952557, -0.12445242543560923, 0.024087701147532364, -0.05049397881710565, 0.04275537655478645, 0.006547763661142895, 0.12297777470003479, 0.024904538109674558, -0.04891359106693493, -0.05426531668864845, -0.0904403713426376, 0.04923139286967748, -0.026452662999666886, 0.1750659937601494, -0.004688737812427704, -0.02019706914803115, -0.047756742134103074, -0.02253957625753963, -0.07565842387610873, 0.019923630487739707]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_17,PHQO_ENERGY_FIELD,PHQO,22,False,0.0987423712842787,-2.3592239273284576e-16,True,"{""B1"": 0.07768823202136292, ""B2"": -0.0987423712842787, ""B3"": -0.019747415211799166, ""B4"": 0.04080155447471473}","[-2.6989026125486224e-17, 0.09478813782647837, -0.01709990580511542, 0.07538176896584121, -0.15307000098720405, 0.002183063693659352, -0.06237086640605102, 0.03913366344947582, 0.023821505746621865, 0.135162070976076, 0.02622823717055714, -0.07758962928056572, -0.027405592947948303, -0.09996400687654015, 0.07084672131714512, -0.02087770988888514, 0.14582276072324896, 0.005371835303587062, 0.0007607321640771457, -0.0529387913060169, -0.0075335909753315505, -0.10065040286310996]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_18,PHQO_ENERGY_FIELD,PHQO,22,False,0.1933706266484983,-2.0816681711721683e-16,True,"{""B1"": -0.01062741436642227, ""B2"": -0.19337062664849833, ""B3"": 0.1330474105770225, ""B4"": 0.0709506304378979}","[-1.1632303015795862e-17, -0.05673973200144417, 0.04611231763502192, -0.03324105084162285, 0.043868465208045576, -0.13311255272870212, 0.009694892207342093, -0.08058038049356103, 0.04615073352265204, 0.03764662386093355, 0.11947949757476037, 0.052419664179007244, -0.10381196282002089, -0.018837145740309817, -0.0918956026220292, 0.07158764081845216, -0.017571218100541176, 0.1382800256785611, 0.005927463059280103, 0.01038051355305022, -0.05795458566451057, 0.01219639371563526]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_19,PHQO_ENERGY_FIELD,PHQO,22,False,0.0698273433630827,-1.52655665885959e-16,True,"{""B1"": 0.00459254719125405, ""B2"": -0.06982734336308274, ""B3"": 0.05818253158495512, ""B4"": 0.007052264586873455}","[-1.0953563537659726e-16, 0.06297829904813755, -0.05838575185688339, 0.03483862642081326, -0.03943117361206758, 0.06617516016374403, -0.1364526952461532, 0.005042738910580735, -0.07478582800260235, 0.050788939884423914, 0.030254374980461646, 0.09232716022554018, 0.07357304502881026, -0.11397516053167853, -0.010082312434665109, -0.10141113913157893, 0.056406375042257595, -0.020230032082507333, 0.15392236211346777, -0.0012754538376914357, 0.004981603987373673, -0.0752591390697828]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_20,PHQO_ENERGY_FIELD,PHQO,22,False,0.129762648974078,-2.983724378680108e-16,True,"{""B1"": -0.050428599825997, ""B2"": -0.0071879253961903145, ""B3"": 0.12976264897407805, ""B4"": -0.07214612375189106}","[-1.6335098702529792e-16, -0.11985758646173246, 0.06942898663573563, -0.016942961450168683, 0.06737156127616599, 0.009808860661824313, 0.08197771618483013, -0.14940310206884205, -0.017046262092980193, -0.08520610935082844, 0.03579080759221705, 0.06953563719003514, 0.04620809721395084, 0.08048047842168367, -0.13952970448345944, -0.01963613212373002, -0.07174641131761358, 0.033766018219155924, -0.04649125487853454, 0.15736425255812087, -0.025963536130311115, 0.04009064440448087]",EEM,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
