model_name,benchmark_model,asset,condition,condition_label_type,n_obs,model_mean_SMAPE,CP_mean_SMAPE,mean_advantage_vs_CP,median_advantage_vs_CP,win_rate_vs_CP,winsorized_mean_advantage_1_99,trimmed_mean_advantage_10pct,mean_gain_when_model_wins,mean_loss_when_model_loses,median_abs_advantage_vs_CP,mean_abs_error_model,mean_abs_error_CP,mean_abs_error_advantage_vs_CP,run_type,model_status,source,benchmark_source,source_path,seed,phase,is_paper_eligible,alignment_exact,actual_match,n_rows_overlapping_CP,n_rows_used_in_CP_comparison
CP_REPO_FRESH,CP_REPO_FRESH,AAPL,same_average_recent_front_loaded,ex_post_descriptive,1392,85.08820672800513,85.08820672800513,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0008755771749682292,0.0008755771749682292,0.0,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
CP_REPO_FRESH,CP_REPO_FRESH,AAPL,same_average_back_loaded,ex_post_descriptive,1505,95.59913932876145,95.59913932876145,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0006878010151034346,0.0006878010151034346,0.0,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
CP_REPO_FRESH,CP_REPO_FRESH,AAPL,stable_low_dispersion,ex_post_descriptive,7342,81.13796212687524,81.13796212687524,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0008644078680965484,0.0008644078680965484,0.0,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,all_observations,not_conditioned,36717,92.83816561349511,87.84795965153866,-4.990205961956463,-2.842170943040401e-14,0.42685949287795844,-4.943513740858485,-3.3079549361695855,23.23894102017042,-29.531196186982765,14.922014352179716,0.0008986739120160778,0.0007905843180870078,-0.00010808959392906984,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,cluster_entry_loose,ex_post_descriptive,7344,91.48502719096787,84.58273178431347,-6.902295406654381,-2.3421155935084315,0.42483660130718953,-6.88576874167356,-5.5581291648225,29.84837720884912,-36.641374358746255,22.009611708122364,0.0012068648965611194,0.0010680890676450212,-0.00013877582891609844,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,cluster_entry_strict,ex_post_descriptive,7332,91.49822740984307,84.58905180495371,-6.909175604889353,-2.3513541761412355,0.4248499727223132,-6.891879449551156,-5.5649942200033085,29.88134305729964,-36.68669197512432,22.058480310300524,0.0012082759430434786,0.0010693079922005535,-0.0001389679508429247,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,cluster_exit_loose,ex_post_descriptive,7344,95.11243284773947,85.8252708044714,-9.287162043268086,-1.9744488322563427,0.3996459694989107,-9.257262922799926,-7.0577201940833625,27.317563896720902,-37.593607317617604,20.68397281892295,0.0010701320848800313,0.0008605791539323112,-0.00020955293094772023,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,cluster_exit_strict,ex_post_descriptive,7341,95.06956910963066,85.77861174063996,-9.290957368990714,-1.999136700648009,0.39967306906416017,-9.261052862970498,-7.061325363601879,27.32687458652892,-37.60313433417047,20.70342744693263,0.0010701838495214549,0.0008606672333595991,-0.00020951661616185578,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,inflection_points,ex_post_descriptive,14969,92.16922534146404,85.23505395924761,-6.9341713822164195,-1.6836256552074076,0.4119179637918365,-6.894174834335003,-5.311358137401443,26.113832847214443,-33.18074235763962,17.94324625477512,0.0010381510477657713,0.0008968962737991345,-0.0001412547739666368,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
PM_QDK,CP_REPO_FRESH,AAPL,high_within_block_dispersion,ex_post_descriptive,7342,108.96800045472749,103.16873444051458,-5.799266014212902,0.0,0.3975755924816126,-5.800776415278281,-3.8485799959763933,30.72554274554544,-38.51661920518295,17.88022064877188,0.0008010007035050004,0.0007442618743107278,-5.673882919427248e-05,full,complete,generated_current,generated_current,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/AAPL/predictions/full/AAPL.csv,42,all,True,True,True,36739,36739
