model_name,benchmark_model,asset,condition,condition_label_type,n_obs,model_mean_SMAPE,CP_mean_SMAPE,mean_advantage_vs_CP,median_advantage_vs_CP,win_rate_vs_CP,winsorized_mean_advantage_1_99,trimmed_mean_advantage_10pct,mean_gain_when_model_wins,mean_loss_when_model_loses,median_abs_advantage_vs_CP,mean_abs_error_model,mean_abs_error_CP,mean_abs_error_advantage_vs_CP,run_type,model_status,source,benchmark_source,source_path,seed,phase,is_paper_eligible,alignment_exact,actual_match,n_rows_overlapping_CP,n_rows_used_in_CP_comparison,number_of_assets
PM_QDK,CP_REPO_FRESH,POOLED,older_spike_position,ex_post_descriptive,108871,99.65134907082971,97.43444156272848,-2.216907508101241,0.0,0.3820944053053614,-2.163549295589706,-1.4631444276478927,14.765642615142182,-16.99797167898659,7.116744920005701,0.0006132909823785447,0.0005701423444708846,-4.314863790766042e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,108871,108871,10
PM_QDK,CP_REPO_FRESH,POOLED,same_average_different_path,ex_post_descriptive,7396,120.06037439415039,117.37318180795144,-2.6871925861989565,0.0,0.30935640886965926,-2.6096243127894327,-2.340164348658566,14.333172240260478,-16.250778911830746,5.120448447180149,0.0005906066180746449,0.0005431003711606759,-4.750624691396905e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,7396,7396,10
PM_QDK,CP_REPO_FRESH,POOLED,recent_ramp_high_dispersion,ex_post_descriptive,24273,117.9463561730178,118.42814151699291,0.4817853439751253,0.0,0.3935236682733902,0.5534148298402441,0.4646459670402171,28.336481937825063,-27.326759503618945,10.343461299821548,0.0007221103880498877,0.0007926212482416148,7.05108601917273e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,24273,24273,10
PM_QDK,CP_REPO_FRESH,POOLED,entry_with_recent_spike,ex_post_descriptive,43747,95.9864664606815,94.99398856513221,-0.9924778955492928,0.0,0.42994948225021146,-0.9182161951715049,-0.7965500798089318,20.4095213767759,-21.471313907460566,10.297708032260035,0.0008091173739351396,0.0008304363649765773,2.1318991041437644e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,43747,43747,10
PM_QDK,CP_REPO_FRESH,POOLED,entry_without_recent_spike,ex_post_descriptive,29710,94.23028852240826,91.45069743088432,-2.779591091523946,0.0,0.4026253786603837,-2.7424341631629154,-1.8132290887013096,17.54442860639104,-20.521234041037548,9.040264539697585,0.0006952975665969885,0.0006476522732027814,-4.7645293394207125e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,29710,29710,10
PM_QDK,CP_REPO_FRESH,POOLED,same_average_recent_front_loaded,ex_post_descriptive,14331,95.55878623942844,93.68336123788053,-1.8754250015479152,0.0,0.40262368292512735,-1.8685883833194916,-1.4602659558526183,13.31655241280129,-15.308224814619424,7.423579033860715,0.0006331584641332062,0.0006156989960013586,-1.7459468131847695e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,14331,14331,10
PM_QDK,CP_REPO_FRESH,POOLED,same_average_back_loaded,ex_post_descriptive,15559,117.68812236936819,115.58379315439637,-2.1043292149718074,0.0,0.31428755061379265,-2.055522185681694,-1.730932607923843,12.917048199287699,-14.288680564699522,4.361267739725783,0.0005660726427465379,0.0005277712465664336,-3.8301396180104305e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,15559,15559,10
PM_QDK,CP_REPO_FRESH,POOLED,stable_low_dispersion,ex_post_descriptive,68968,81.29713665298604,79.91610745758297,-1.3810291954030633,0.0,0.4500782971813015,-1.319472775265916,-0.7909257616968774,13.46876774664057,-15.11396894276376,8.134352556807501,0.0006737865083288684,0.000642345966919649,-3.144054140921943e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,68968,68968,10
PM_QDK_2,CP_REPO_FRESH,POOLED,all_observations,not_conditioned,367248,99.38290345299605,100.86366051352243,1.480757060526379,0.0,0.4569555177972378,1.462658148794311,1.6248744005784916,21.71633214917714,-22.819419067674374,14.019874023671214,0.0006010511191744903,0.0005861095985985936,-1.494152057589643e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,367248,367248,10
PM_QDK_2,CP_REPO_FRESH,POOLED,cluster_entry_loose,ex_post_descriptive,73457,93.66110478747058,93.56088920634402,-0.1002155811265648,0.0,0.4518834147868821,-0.0706849104585362,-0.2642182678615035,26.970301516784595,-28.66987658390121,20.067638122638556,0.0007562742784159652,0.0007565085518804874,2.342734645222307e-07,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,73457,73457,10
PM_QDK_2,CP_REPO_FRESH,POOLED,cluster_entry_strict,ex_post_descriptive,73266,93.62877495275971,93.51351872126943,-0.11525623149028108,0.0,0.45184669560232577,-0.0856497337437455,-0.2803119190700319,26.980706410444235,-28.69091353573867,20.114489977438197,0.0007573349321038458,0.0007574764161019864,1.4148399814058978e-07,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,73266,73266,10
PM_QDK_2,CP_REPO_FRESH,POOLED,cluster_exit_loose,ex_post_descriptive,73455,97.77294478625028,97.78270322300327,0.009758436753003901,0.0,0.44190320604451705,0.05109513458725085,0.48360979777324686,19.46802369154008,-21.87390383808778,12.510765815709092,0.0006379003051705702,0.0006171643472766631,-2.0735957893906953e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,73455,73455,10
PM_QDK_2,CP_REPO_FRESH,POOLED,cluster_exit_strict,ex_post_descriptive,73334,97.70804190417499,97.71189561215205,0.003853707977086888,0.0,0.4420459814001691,0.0441584777616506,0.47882456098032117,19.469594395029734,-21.882179454834798,12.529842016972879,0.000637928712695178,0.000617143413936429,-2.0785298758749034e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,73334,73334,10
PM_QDK_2,CP_REPO_FRESH,POOLED,inflection_points,ex_post_descriptive,144886,90.59875190758932,91.11849776564618,0.5197458580568737,0.0,0.47104620184144774,0.5284037604625412,0.7335467445177385,22.166741487144783,-24.081277738909943,16.305795095418432,0.0006496373764429016,0.0006529679143698351,3.3305379269334878e-06,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,144886,144886,10
PM_QDK_2,CP_REPO_FRESH,POOLED,high_within_block_dispersion,ex_post_descriptive,68970,116.89229061085197,119.6042723375393,2.711981726687323,0.0,0.4209656372335798,2.758221110369979,2.4977487229697193,24.716459134074412,-24.527195581041596,9.136691542953047,0.0005585589460421,0.0005686239436959389,1.0064997653838868e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,68970,68970,10
PM_QDK_2,CP_REPO_FRESH,POOLED,recent_spike_position,ex_post_descriptive,125358,109.90668110838611,111.53126330980865,1.6245822014225608,0.0,0.4224540914819956,1.5961638121408397,1.4780313929263855,25.14552031198659,-25.612544880367302,14.508019798167378,0.0006611615252548828,0.0006091827783180372,-5.197874693684564e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,125358,125358,10
PM_QDK_2,CP_REPO_FRESH,POOLED,older_spike_position,ex_post_descriptive,108871,95.87602751588817,97.43444156272848,1.558414046840299,0.0,0.47034563841610716,1.5695755110334864,1.8662188985605006,19.86359217165178,-21.065044458148307,13.282689881858829,0.000561800789934786,0.0005701423444708846,8.34155453609838e-06,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,108871,108871,10
PM_QDK_2,CP_REPO_FRESH,POOLED,same_average_different_path,ex_post_descriptive,7396,116.7381215768096,117.37318180795144,0.6350602311418397,0.0,0.40143320713899405,0.6215780927529844,0.938532815986953,19.089534665226125,-21.155849797123043,8.27866850782073,0.0005616072279521134,0.0005431003711606759,-1.8506856791437645e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,7396,7396,10
PM_QDK_2,CP_REPO_FRESH,POOLED,recent_ramp_high_dispersion,ex_post_descriptive,24273,113.8736005505589,118.42814151699291,4.554540966433994,0.0,0.44914102088740576,4.627522292394196,4.075729938314811,33.705670483932124,-32.14952405676081,17.379748239553415,0.0007264300768273622,0.0007926212482416148,6.61911714142526e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,24273,24273,10
PM_QDK_2,CP_REPO_FRESH,POOLED,entry_with_recent_spike,ex_post_descriptive,43747,94.84510619540069,94.99398856513221,0.14888236973152058,0.0,0.4500422886140764,0.19208983352247108,-0.29558797689740846,30.16098686562595,-31.070593184943334,23.042251117037523,0.000808971309878107,0.0008304363649765773,2.1465055098470124e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,43747,43747,10
PM_QDK_2,CP_REPO_FRESH,POOLED,entry_without_recent_spike,ex_post_descriptive,29710,91.91770156994383,91.45069743088432,-0.4670041390595389,0.0,0.45459441265567146,-0.45692472262627315,-0.1383156556156357,22.319167713438773,-25.062981647656226,16.384430976026174,0.0006786796289587344,0.0006476522732027814,-3.1027355755952976e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,29710,29710,10
PM_QDK_2,CP_REPO_FRESH,POOLED,same_average_recent_front_loaded,ex_post_descriptive,14331,94.40761853613249,93.68336123788053,-0.7242572982519657,0.0,0.4433047240248413,-0.73067459879322,-0.6522160045567985,24.974544719663086,-27.553808304037247,20.097556739271326,0.0006259410584418651,0.0006156989960013586,-1.0242062440506629e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,14331,14331,10
PM_QDK_2,CP_REPO_FRESH,POOLED,same_average_back_loaded,ex_post_descriptive,15559,113.50588998056581,115.58379315439637,2.077903173830558,0.0,0.4261842020695417,2.0407849354577547,2.0849486769568375,17.461641737711833,-17.200752448709302,7.788967074931691,0.0005187354148383414,0.0005277712465664336,9.03583172809228e-06,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,15559,15559,10
PM_QDK_2,CP_REPO_FRESH,POOLED,stable_low_dispersion,ex_post_descriptive,68968,78.58902101428748,79.91610745758297,1.3270864432954879,1.0532042637559016,0.5222566987588447,1.3531970769870445,1.7078229049469933,20.851870057518205,-22.761492607003905,17.778110638186536,0.0006232228521467661,0.000642345966919649,1.912311477288293e-05,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,True,True,True,68968,68968,10
PHQO,CP_REPO_FRESH,POOLED,all_observations,not_conditioned,356183,97.93376528127851,97.95232155355781,-0.0006430741581735626,0.0,0.17046012864173754,-0.0005848761968696477,-0.0001540219741237869,0.019968338714180744,-0.02026782178584052,0.0,0.0005956394826706936,0.0005956883414444214,4.885877372790474e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,356183,356183,10
PHQO,CP_REPO_FRESH,POOLED,cluster_entry_loose,ex_post_descriptive,71241,91.62539046758158,91.62843957076855,-0.00151467852064305,0.0,0.19463511180359624,-0.0010866346532379223,-0.00011735215552152212,0.020924541080889585,-0.026318589994788717,0.0,0.0007701251665559208,0.000770088629824744,-3.653673117687277e-08,full,pooled,pooled,pooled,/home/runner/work/money-making/money-making/projects/harv-extension/outputs/pm_native_geometry_warmup600_actions/28733449635/combined/predictions/full,,,False,False,False,71241,71241,10
