asset,challenger_model,strategy,gate_type,selected_coverage,selected_threshold,validation_score,validation_fraction,uses_future_outcomes_for_threshold,uses_full_evaluation_scores_for_threshold
EEM,CP_REPO_HAAR_SHAPE,top_5pct,perturbation_magnitude,0.05,0.0001262768940078,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0001262768940078,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,top_10pct,perturbation_magnitude,0.1,8.634774863416001e-05,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,8.634774863416001e-05,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,top_20pct,perturbation_magnitude,0.2,5.520086790294003e-05,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,5.520086790294003e-05,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,top_30pct,perturbation_magnitude,0.3,4.050837589133998e-05,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,4.050837589133998e-05,,0.0,False,True
EEM,CP_REPO_HAAR_SHAPE,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001316135964611,-0.2994210395196745,0.25,False,False
EEM,CP_REPO_HAAR_SHAPE,condition_cluster_entry_loose,condition_label,0.2001143821999509,,,0.0,False,False
EEM,CP_REPO_HAAR_SHAPE,condition_entry_with_recent_spike,condition_label,0.118494512377788,,,0.0,False,False
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct,perturbation_magnitude,0.05,7.80198359045199e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,7.80198359045199e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct,perturbation_magnitude,0.1,5.052098540456005e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,5.052098540456005e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct,perturbation_magnitude,0.2,3.013958257098001e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,3.013958257098001e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct,perturbation_magnitude,0.3,2.119690774068001e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,2.119690774068001e-05,,0.0,False,True
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,validation_selected,prefix_validation_perturbation_magnitude,0.3,2.9711904136900003e-05,-0.2726733900905657,0.25,False,False
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,condition_cluster_entry_loose,condition_label,0.2001143821999509,,,0.0,False,False
EEM,SHUFFLED_LAG_PM_PLACEBO_REPO,condition_entry_with_recent_spike,condition_label,0.118494512377788,,,0.0,False,False
EEM,RANDOM_GATE_PLACEBO_REPO,top_5pct,perturbation_magnitude,0.05,9.343748725616e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,9.343748725616e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,top_10pct,perturbation_magnitude,0.1,5.8246752310960027e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,5.8246752310960027e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,top_20pct,perturbation_magnitude,0.2,3.385674495987998e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,3.385674495987998e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,top_30pct,perturbation_magnitude,0.3,2.2976581497819977e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,2.2976581497819977e-05,,0.0,False,True
EEM,RANDOM_GATE_PLACEBO_REPO,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001323506701123,-0.3885557490082641,0.25,False,False
EEM,RANDOM_GATE_PLACEBO_REPO,condition_cluster_entry_loose,condition_label,0.2001143821999509,,,0.0,False,False
EEM,RANDOM_GATE_PLACEBO_REPO,condition_entry_with_recent_spike,condition_label,0.118494512377788,,,0.0,False,False
FXI,RAW_CP_REPO_PLUS_PM,top_5pct,perturbation_magnitude,0.05,0.0003291391181123,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0003291391181123,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,top_10pct,perturbation_magnitude,0.1,0.0002281659996224,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0002281659996224,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,top_20pct,perturbation_magnitude,0.2,0.0001527316830354,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,0.0001527316830354,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,top_30pct,perturbation_magnitude,0.3,0.0001156796001682,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,0.0001156796001682,,0.0,False,True
FXI,RAW_CP_REPO_PLUS_PM,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0003106019805234,-0.4334972365177577,0.25,False,False
FXI,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,condition_label,0.2000163056770932,,,0.0,False,False
FXI,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,condition_label,0.1218849362719786,,,0.0,False,False
FXI,CP_REPO_OPS_HG,top_5pct,perturbation_magnitude,0.05,0.0004041150597877,,0.0,False,True
FXI,CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0004041150597877,,0.0,False,True
FXI,CP_REPO_OPS_HG,top_10pct,perturbation_magnitude,0.1,0.0002799054453537,,0.0,False,True
FXI,CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0002799054453537,,0.0,False,True
FXI,CP_REPO_OPS_HG,top_20pct,perturbation_magnitude,0.2,0.0001796772462022,,0.0,False,True
FXI,CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,0.0001796772462022,,0.0,False,True
FXI,CP_REPO_OPS_HG,top_30pct,perturbation_magnitude,0.3,0.0001279218877525,,0.0,False,True
FXI,CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,0.0001279218877525,,0.0,False,True
FXI,CP_REPO_OPS_HG,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0003433646160879,-0.4924915275654928,0.25,False,False
FXI,CP_REPO_OPS_HG,condition_cluster_entry_loose,condition_label,0.2000163056770932,,,0.0,False,False
FXI,CP_REPO_OPS_HG,condition_entry_with_recent_spike,condition_label,0.1218849362719786,,,0.0,False,False
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_5pct,perturbation_magnitude,0.05,0.0003110487141537,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0003110487141537,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_10pct,perturbation_magnitude,0.1,0.0002103896898159,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0002103896898159,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_20pct,perturbation_magnitude,0.2,0.000132709208345,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,0.000132709208345,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_30pct,perturbation_magnitude,0.3,9.228544778908e-05,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,9.228544778908e-05,,0.0,False,True
FXI,CP_REPO_GATED_RIDGE_OPS_C,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.000282631956854,-0.2704052212112686,0.25,False,False
FXI,CP_REPO_GATED_RIDGE_OPS_C,condition_cluster_entry_loose,condition_label,0.2000163056770932,,,0.0,False,False
FXI,CP_REPO_GATED_RIDGE_OPS_C,condition_entry_with_recent_spike,condition_label,0.1218849362719786,,,0.0,False,False
FXI,CP_REPO_RECENT_SLOPE,top_5pct,perturbation_magnitude,0.05,0.0002195734856359,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0002195734856359,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,top_10pct,perturbation_magnitude,0.1,0.0001643194201468,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0001643194201468,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,top_20pct,perturbation_magnitude,0.2,0.0001188522340333,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,0.0001188522340333,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,top_30pct,perturbation_magnitude,0.3,9.302747838223998e-05,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,9.302747838223998e-05,,0.0,False,True
FXI,CP_REPO_RECENT_SLOPE,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001992132846602,-0.2923308556515082,0.25,False,False
FXI,CP_REPO_RECENT_SLOPE,condition_cluster_entry_loose,condition_label,0.2000163056770932,,,0.0,False,False
FXI,CP_REPO_RECENT_SLOPE,condition_entry_with_recent_spike,condition_label,0.1218849362719786,,,0.0,False,False
FXI,CP_REPO_HAAR_SHAPE,top_5pct,perturbation_magnitude,0.05,0.0003223043291874,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0003223043291874,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,top_10pct,perturbation_magnitude,0.1,0.0002174211566064,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0002174211566064,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,top_20pct,perturbation_magnitude,0.2,0.0001347896013795,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,0.0001347896013795,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,top_30pct,perturbation_magnitude,0.3,9.590827735121996e-05,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,9.590827735121996e-05,,0.0,False,True
FXI,CP_REPO_HAAR_SHAPE,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0002584177141237,-0.6937851356247404,0.25,False,False
FXI,CP_REPO_HAAR_SHAPE,condition_cluster_entry_loose,condition_label,0.2000163056770932,,,0.0,False,False
FXI,CP_REPO_HAAR_SHAPE,condition_entry_with_recent_spike,condition_label,0.1218849362719786,,,0.0,False,False
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct,perturbation_magnitude,0.05,0.0001496639118209,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0001496639118209,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct,perturbation_magnitude,0.1,9.990622120116002e-05,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,9.990622120116002e-05,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct,perturbation_magnitude,0.2,5.793846269792e-05,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,5.793846269792e-05,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct,perturbation_magnitude,0.3,3.958288133627998e-05,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,3.958288133627998e-05,,0.0,False,True
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001219752990422,-0.280196610882598,0.25,False,False
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,condition_cluster_entry_loose,condition_label,0.2000163056770932,,,0.0,False,False
FXI,SHUFFLED_LAG_PM_PLACEBO_REPO,condition_entry_with_recent_spike,condition_label,0.1218849362719786,,,0.0,False,False
FXI,RANDOM_GATE_PLACEBO_REPO,top_5pct,perturbation_magnitude,0.05,0.0002273164187394,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0002273164187394,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,top_10pct,perturbation_magnitude,0.1,0.0001398115565575,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0001398115565575,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,top_20pct,perturbation_magnitude,0.2,7.860229640459998e-05,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,7.860229640459998e-05,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,top_30pct,perturbation_magnitude,0.3,5.266425034287997e-05,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,5.266425034287997e-05,,0.0,False,True
FXI,RANDOM_GATE_PLACEBO_REPO,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0002299768627026,-0.8886599973783127,0.25,False,False
FXI,RANDOM_GATE_PLACEBO_REPO,condition_cluster_entry_loose,condition_label,0.2000163056770932,,,0.0,False,False
FXI,RANDOM_GATE_PLACEBO_REPO,condition_entry_with_recent_spike,condition_label,0.1218849362719786,,,0.0,False,False
GLD,RAW_CP_REPO_PLUS_PM,top_5pct,perturbation_magnitude,0.05,7.106184369341998e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,7.106184369341998e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,top_10pct,perturbation_magnitude,0.1,5.133997758286005e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,5.133997758286005e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,top_20pct,perturbation_magnitude,0.2,3.5016940523220006e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,3.5016940523220006e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,top_30pct,perturbation_magnitude,0.3,2.592578443001998e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,2.592578443001998e-05,,0.0,False,True
GLD,RAW_CP_REPO_PLUS_PM,validation_selected,prefix_validation_perturbation_magnitude,0.05,7.956047053152001e-05,-0.0032335724243415,0.25,False,False
GLD,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GLD,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,condition_label,0.1163158038072932,,,0.0,False,False
GLD,CP_REPO_OPS_HG,top_5pct,perturbation_magnitude,0.05,0.0001748808209446,,0.0,False,True
GLD,CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0001748808209446,,0.0,False,True
GLD,CP_REPO_OPS_HG,top_10pct,perturbation_magnitude,0.1,0.0001241400063444,,0.0,False,True
GLD,CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0001241400063444,,0.0,False,True
GLD,CP_REPO_OPS_HG,top_20pct,perturbation_magnitude,0.2,7.925403157526004e-05,,0.0,False,True
GLD,CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,7.925403157526004e-05,,0.0,False,True
GLD,CP_REPO_OPS_HG,top_30pct,perturbation_magnitude,0.3,5.590068068803994e-05,,0.0,False,True
GLD,CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,5.590068068803994e-05,,0.0,False,True
GLD,CP_REPO_OPS_HG,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001873167084091,-0.0871698600435614,0.25,False,False
GLD,CP_REPO_OPS_HG,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GLD,CP_REPO_OPS_HG,condition_entry_with_recent_spike,condition_label,0.1163158038072932,,,0.0,False,False
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_5pct,perturbation_magnitude,0.05,0.0001117671033887,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0001117671033887,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_10pct,perturbation_magnitude,0.1,7.957209408083996e-05,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,7.957209408083996e-05,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_20pct,perturbation_magnitude,0.2,5.144580824152004e-05,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,5.144580824152004e-05,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_30pct,perturbation_magnitude,0.3,3.597754374245999e-05,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,3.597754374245999e-05,,0.0,False,True
GLD,CP_REPO_GATED_RIDGE_OPS_C,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001339291307277,-0.1947196428064158,0.25,False,False
GLD,CP_REPO_GATED_RIDGE_OPS_C,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GLD,CP_REPO_GATED_RIDGE_OPS_C,condition_entry_with_recent_spike,condition_label,0.1163158038072932,,,0.0,False,False
GLD,CP_REPO_RECENT_SLOPE,top_5pct,perturbation_magnitude,0.05,6.701469792817996e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,6.701469792817996e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,top_10pct,perturbation_magnitude,0.1,5.003563647608004e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,5.003563647608004e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,top_20pct,perturbation_magnitude,0.2,3.6684470753720005e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,3.6684470753720005e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,top_30pct,perturbation_magnitude,0.3,2.903866845188001e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,2.903866845188001e-05,,0.0,False,True
GLD,CP_REPO_RECENT_SLOPE,validation_selected,prefix_validation_perturbation_magnitude,0.1,4.972043553655996e-05,0.0492849975133876,0.25,False,False
GLD,CP_REPO_RECENT_SLOPE,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GLD,CP_REPO_RECENT_SLOPE,condition_entry_with_recent_spike,condition_label,0.1163158038072932,,,0.0,False,False
GLD,CP_REPO_HAAR_SHAPE,top_5pct,perturbation_magnitude,0.05,0.00010729710481,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.00010729710481,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,top_10pct,perturbation_magnitude,0.1,7.560088642980007e-05,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,7.560088642980007e-05,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,top_20pct,perturbation_magnitude,0.2,5.004145725357998e-05,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,5.004145725357998e-05,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,top_30pct,perturbation_magnitude,0.3,3.691359429231997e-05,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,3.691359429231997e-05,,0.0,False,True
GLD,CP_REPO_HAAR_SHAPE,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001285926669845,-0.123998614088166,0.25,False,False
GLD,CP_REPO_HAAR_SHAPE,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GLD,CP_REPO_HAAR_SHAPE,condition_entry_with_recent_spike,condition_label,0.1163158038072932,,,0.0,False,False
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct,perturbation_magnitude,0.05,9.508455307422998e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,9.508455307422998e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct,perturbation_magnitude,0.1,6.731062854623999e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,6.731062854623999e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct,perturbation_magnitude,0.2,4.497025514287999e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,4.497025514287999e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct,perturbation_magnitude,0.3,3.3262079180699935e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,3.3262079180699935e-05,,0.0,False,True
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,validation_selected,prefix_validation_perturbation_magnitude,0.3,3.633420919418e-05,0.0109834151492762,0.25,False,False
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GLD,SHUFFLED_LAG_PM_PLACEBO_REPO,condition_entry_with_recent_spike,condition_label,0.1163158038072932,,,0.0,False,False
GLD,RANDOM_GATE_PLACEBO_REPO,top_5pct,perturbation_magnitude,0.05,8.953793017937997e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,8.953793017937997e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,top_10pct,perturbation_magnitude,0.1,5.929679776534e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,5.929679776534e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,top_20pct,perturbation_magnitude,0.2,3.553795346203992e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,3.553795346203992e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,top_30pct,perturbation_magnitude,0.3,2.420268025564e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,2.420268025564e-05,,0.0,False,True
GLD,RANDOM_GATE_PLACEBO_REPO,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001063338572971,-0.2749812349436031,0.25,False,False
GLD,RANDOM_GATE_PLACEBO_REPO,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GLD,RANDOM_GATE_PLACEBO_REPO,condition_entry_with_recent_spike,condition_label,0.1163158038072932,,,0.0,False,False
GOOGL,RAW_CP_REPO_PLUS_PM,top_5pct,perturbation_magnitude,0.05,0.0002061452108131,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0002061452108131,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,top_10pct,perturbation_magnitude,0.1,0.0001488164467427,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0001488164467427,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,top_20pct,perturbation_magnitude,0.2,9.993600786287998e-05,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,9.993600786287998e-05,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,top_30pct,perturbation_magnitude,0.3,7.270422976859995e-05,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,0.3,7.270422976859995e-05,,0.0,False,True
GOOGL,RAW_CP_REPO_PLUS_PM,validation_selected,prefix_validation_perturbation_magnitude,0.05,0.0001788496934532,0.0647564068674225,0.25,False,False
GOOGL,RAW_CP_REPO_PLUS_PM,condition_cluster_entry_loose,condition_label,0.2000054467714262,,,0.0,False,False
GOOGL,RAW_CP_REPO_PLUS_PM,condition_entry_with_recent_spike,condition_label,0.1204281162341022,,,0.0,False,False
GOOGL,CP_REPO_OPS_HG,top_5pct,perturbation_magnitude,0.05,0.0003690567593096,,0.0,False,True
GOOGL,CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,0.05,0.0003690567593096,,0.0,False,True
GOOGL,CP_REPO_OPS_HG,top_10pct,perturbation_magnitude,0.1,0.0002606910474676,,0.0,False,True
GOOGL,CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,0.1,0.0002606910474676,,0.0,False,True
GOOGL,CP_REPO_OPS_HG,top_20pct,perturbation_magnitude,0.2,0.0001644676021826,,0.0,False,True
GOOGL,CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,0.2,0.0001644676021826,,0.0,False,True
GOOGL,CP_REPO_OPS_HG,top_30pct,perturbation_magnitude,0.3,0.0001138936252603,,0.0,False,True
