delta_smape_pct_mean,delta_smape_pct_se,delta_mae_mean,delta_mae_se,delta_rmse_mean,delta_rmse_se,delta_diracc_pct_mean,delta_diracc_pct_se,winner_frac_smape,fisher_p_dm_smape,fisher_p_dm_mae,fisher_p_dm_rmse,fisher_p_diracc,sig_mark_smape,sig_mark_mae,sig_mark_rmse,sig_mark_diracc,fisher_p_dm,sig_mark,n_assets,model
0.1302425774183351,0.06963590184210745,2.1586369790660935e-06,9.383893482895683e-07,1.466437882147463e-06,9.973449850015446e-07,0.060533619739387846,0.5564644360911895,0.7,8.770761894538737e-15,0.0,1.3175594220093956e-06,9.284956223987173e-06,?,?,?,?,8.770761894538737e-15,?,10,CRS
-0.6675361899323622,0.23584215407068945,-2.7316353699966606e-06,3.696907282567559e-06,-6.614898261584945e-06,1.3633329665507693e-06,-2.086270461013426,0.42519915714572765,0.2,0.0,0.0,0.0,0.0,?,?,?,?,0.0,?,10,RAND
