ticker,baseline,model,family,feature_count,seed,offset,suite,n_obs,delta_smape_pp,delta_mae,win_rate_pct,dm_abs_stat,dm_abs_p,dm_smape_stat,dm_smape_p
EEM,PM,CP_FC9,CP_FC,9.0,,,capacity,36739,-0.1737675378680433,2.8748897163999395e-06,30.60235716813196,4.4189780713696605,9.916870791139297e-06,-3.698949373860143,0.0002164937744042597
EEM,PM,EQWIN_FC9,EQWIN,9.0,,,capacity,36739,0.11097952546116907,3.983242317272323e-06,32.1429543536841,10.362376244632769,3.6771144480425195e-25,3.285173378380213,0.0010191963424389747
EEM,PM,PREFIX_FC9,PREFIX,9.0,,,capacity,36739,0.12467399687148484,3.408818262570507e-06,32.91325294646016,9.236918662468097,2.53697785044934e-20,3.940591219356599,8.128103446595469e-05
EEM,PM,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36739,0.06867590514900239,2.6109264134816313e-06,31.323661504123685,9.578698488542527,9.827550612591442e-22,2.8173865463455994,0.00484162166699652
EEM,PM,SHIFTWIN_FC6_O3,SHIFTWIN,6.0,,3.0,contiguous,36739,0.1371271643180774,4.070650786528251e-06,32.30899044611993,10.959927172307168,5.954726880016442e-28,4.324349196086943,1.5298281056695957e-05
EEM,PM,SHIFTWIN_FC6_O5,SHIFTWIN,6.0,,5.0,contiguous,36739,0.10523979409531345,3.2067493631203733e-06,31.729225074171865,10.057914569724254,8.47750573307474e-24,3.966570399246569,7.291424566383055e-05
EEM,PM,SHIFTWIN_FC9_O1,SHIFTWIN,9.0,,1.0,contiguous,36739,0.07588120900261272,3.2737831346187846e-06,31.821769781431176,9.955600053748805,2.3838042224200013e-23,2.5815276455888996,0.009836411276466265
EEM,PM,SHIFTWIN_FC9_O3,SHIFTWIN,9.0,,3.0,contiguous,36739,0.08423536540667821,3.2595805317199715e-06,31.876207844524888,9.76097745030364,1.655518294118346e-22,2.815409935355828,0.0048715049517631115
EEM,PM,SHIFTWIN_FC9_O5,SHIFTWIN,9.0,,5.0,contiguous,36739,0.08717960319082144,3.266763083046842e-06,31.930645907618604,9.740943516669041,2.016730587175191e-22,2.976211761726387,0.002918332716943017
EEM,PM,HAR,HAR,0.0,,,core,36739,-0.005175187244493846,-7.285610075672905e-06,32.869702495985194,-12.514298359156566,6.235644249388929e-36,-0.12033193734790294,0.9042202055704004
EEM,PM,CP,CP,10.0,,,core,36739,-0.1877416598087546,3.1073844607046044e-06,30.841884645744305,4.666588815183115,3.062413055125542e-06,-3.862568443794311,0.00011220111553795775
EEM,PM,EWMA,EWMA,,,,external,36739,-5.391505103302346,-0.0003852636156091694,26.002340836713028,-30.77849075358297,5.084987233784081e-208,-20.196986533684658,1.0405656487440925e-90
EEM,PM,HARQ,HARQ,4.0,,,external,35719,-0.16435346680332125,-0.03488125823148097,31.918586746549455,-1.0017497899579777,0.3164644528322301,-2.351859902956183,0.01867980894594164
EEM,PM,HAR_TCJ,HAR_TCJ,,,,external,14893,-0.12830179604423764,-2.341829521704657e-05,43.9535352178876,-12.326382805340211,6.531338086441505e-35,-0.541966341491227,0.5878416931122521
EEM,PM,GARCH11,GARCH11,,,,external,36739,-9.161105265647471,-0.0005112127123440038,21.870491847900052,-109.45290814087953,0.0,-27.177009969090395,1.2145061209340318e-162
EEM,PM,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,0.022355588453193954,7.713377376316846e-07,30.855494161517733,6.609587643706939,3.853920016313283e-11,1.63458350988232,0.10213638681935738
EEM,PM,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,0.010228924678673153,6.921797578966131e-07,30.752061841639673,6.110178065022,9.952003858190087e-10,0.7956802065501042,0.42621793435102506
EEM,PM,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,0.018305400157665307,7.302586363855026e-07,30.48259342932578,6.348777116798853,2.170332024805336e-10,1.3329686718009526,0.18254208486376133
EEM,PM,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,-0.0020281946168664395,7.022227710387758e-07,30.673126650153787,5.983594917078276,2.1826574647824616e-09,-0.1554153990722139,0.8764938449622935
EEM,PM,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,0.00018866976890840343,-1.1747738333906376e-06,32.224611448324666,-8.991118690632018,2.447265946620156e-19,0.013107320775345226,0.9895421705664732
EEM,PM,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,0.14579822472525078,2.4433582449900857e-06,32.88331201175862,7.104000931017928,1.2119603874533948e-12,5.256664584367187,1.4669149913644537e-07
EEM,PM,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,0.031094617511771734,6.984328037383698e-07,31.42709382400174,5.326972650740427,9.986319328032379e-08,1.9599834230110167,0.049997727877698246
EEM,PM,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,0.0037980251571892616,-1.8163951156628196e-06,32.630175018372846,-7.0940850927880215,1.3020999874983665e-12,0.15685491794939638,0.8753591902187491
EEM,PM,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,0.06937958242403047,1.1592344436612256e-07,33.11195187675223,0.6269111657184906,0.530717467716758,3.356456864684423,0.0007894803505516709
EEM,PM,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,0.057561010094245864,1.909613304316337e-06,31.84626690982335,7.7950768853486325,6.436927324884018e-15,2.5518671747343005,0.010714735809885552
EEM,PM,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,-0.004111889546431445,-1.0017817339613932e-06,31.824491684585865,-7.1759874855363694,7.178712126981544e-13,-0.2526521476634152,0.8005370289471132
EEM,PM,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,0.13232566238473042,3.82861841499661e-06,32.3525408965949,10.76024201994179,5.303070986507399e-27,4.548182616182527,5.411117222378025e-06
EEM,PM,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,0.02785003568191332,7.034321934306588e-07,31.897983069762375,4.640767314183665,3.471178186989282e-06,1.5823615169340883,0.11356706460774849
EEM,PM,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,0.05662056617984402,1.327401214108819e-06,32.847927270747704,4.539325245843112,5.6434529552237674e-06,1.9834932610860148,0.04731235906584343
EEM,PM,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,0.07185384312177359,1.6293747002933139e-06,32.57301505212445,7.177361427194152,7.106963089927491e-13,2.6739121781362623,0.007497208199139874
EEM,PM,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,0.08937786665748652,2.3374239668986344e-06,32.6002340836713,7.3824228617613175,1.554345915598298e-13,3.0603653318311266,0.002210671523502811
EEM,PM,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,-0.006983753264611088,-9.827948558012805e-08,31.470644274476715,-0.7226563292517166,0.4698910518675695,-0.4170442405454945,0.6766460485716808
EEM,PM,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,0.12524258976639993,3.848787998464573e-06,32.06401916219821,10.734184582014247,7.033716518443978e-27,4.1657004155096615,3.103980988146143e-05
EEM,PM,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,0.026543371257618114,9.380604538453844e-07,31.79182884672963,5.836449181598745,5.3325016544900005e-09,1.4844209880774224,0.13769727016718436
EEM,PM,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,0.02312594826380113,1.2234665650940543e-06,32.49407986063856,3.9271559391492663,8.595625447971943e-05,0.7321379048054233,0.4640844001943967
EEM,PM,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,0.0831815635979965,1.7825079622631163e-06,32.70638830670405,7.011993284004341,2.3494648496107085e-12,2.965702768355956,0.0030199219755874893
EEM,PM,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,0.09260600294305439,3.064739599959974e-06,31.729225074171865,10.018245442780168,1.2673271912060866e-23,3.4301971100009854,0.0006031429342090249
EEM,CP,PM_FC3,PM_FC,3.0,,,capacity,36739,0.20333901758405906,-2.9717350125675767e-06,31.707449848934377,-4.5097505272932255,6.490390577448618e-06,4.24029650617338,2.2322472375345654e-05
EEM,CP,CP_FC3,CP_FC,3.0,,,capacity,36739,0.14507018265757773,-4.45635796727179e-06,32.94591578431639,-7.801507510219187,6.11719658181317e-15,3.408874726932333,0.0006523142726068182
EEM,CP,EQWIN_FC3,EQWIN,3.0,,,capacity,36739,0.3202524305097965,4.730697716331346e-07,32.254552383026216,0.60714519741514,0.5437545576136152,6.353877284249385,2.0995434947806674e-10
EEM,CP,PREFIX_FC3,PREFIX,3.0,,,capacity,36739,0.3136440518818013,-1.9867305306711341e-07,32.319878058738674,-0.26351355218322364,0.7921547794372148,6.44473417772992,1.1580320169033676e-10
EEM,CP,PM_FC6,PM_FC,6.0,,,capacity,36739,0.19758677641740516,-3.042199549186842e-06,31.797272653039006,-4.62632606371091,3.7220917071859966e-06,4.100283839921356,4.1264371255467764e-05
EEM,CP,CP_FC6,CP_FC,6.0,,,capacity,36739,0.02901145081259861,-6.794233448536788e-07,30.96164838455048,-3.2135014680790057,0.001311271276709034,1.396339237179807,0.1626123634290586
EEM,CP,EQWIN_FC6,EQWIN,6.0,,,capacity,36739,0.31870909641659306,1.0031553437928814e-06,32.61112169629005,1.2410037106183136,0.21460437811762512,6.095931725462547,1.0880184672954736e-09
EEM,CP,PREFIX_FC6,PREFIX,6.0,,,capacity,36739,0.3322166630760646,3.094709701116573e-07,32.42058847546204,0.39248251472101875,0.6947017283373069,6.552335052262367,5.664427187444624e-11
EEM,CP,PM_FC9,PM_FC,9.0,,,capacity,36739,0.18905711224644556,-3.1155517094077705e-06,31.661177495304717,-4.686156116570718,2.7838394671386373e-06,3.8937577069967095,9.870323876129512e-05
EEM,CP,CP_FC9,CP_FC,9.0,,,capacity,36739,0.013974121940711294,-2.324947443046648e-07,31.111353058058196,-2.417387314930066,0.01563237338412753,1.3842080818917772,0.16629474940053912
EEM,CP,EQWIN_FC9,EQWIN,9.0,,,capacity,36739,0.29872118526992364,8.758578565677185e-07,32.4287541849261,1.075541151066493,0.2821325186691026,5.64559570683538,1.6461026584976603e-08
EEM,CP,PREFIX_FC9,PREFIX,9.0,,,capacity,36739,0.3124156566802394,3.014338018659027e-07,32.72544162878685,0.3784475516982248,0.705098149091067,6.060452920108113,1.3573877905528233e-09
EEM,CP,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36739,0.2564175649577569,-4.964580472229733e-07,32.04224393696072,-0.6572344499467945,0.5110301775567518,5.097268278075185,3.445898210423803e-07
EEM,CP,SHIFTWIN_FC6_O3,SHIFTWIN,6.0,,3.0,contiguous,36739,0.32486882412683205,9.632663258236462e-07,32.52946460164947,1.2043929187815798,0.2284377477029762,6.275130078033283,3.4934210795608287e-10
EEM,CP,SHIFTWIN_FC6_O5,SHIFTWIN,6.0,,5.0,contiguous,36739,0.29298145390406805,9.936490241576863e-08,32.20555812624187,0.1293952358439107,0.8970449172371585,5.783271795662591,7.326154989472544e-09
EEM,CP,SHIFTWIN_FC9_O1,SHIFTWIN,9.0,,1.0,contiguous,36739,0.26362286881136726,1.663986739141802e-07,32.07490677481695,0.21240442218693398,0.8317915360831964,4.973868172523501,6.562994807042726e-07
EEM,CP,SHIFTWIN_FC9_O3,SHIFTWIN,9.0,,3.0,contiguous,36739,0.27197702521543277,1.5219607101536765e-07,32.126622934755986,0.19282342349103407,0.847097258436564,5.182068941393791,2.194380705562405e-07
EEM,CP,SHIFTWIN_FC9_O5,SHIFTWIN,9.0,,5.0,contiguous,36739,0.27492126299957603,1.5937862234223775e-07,32.058575355888834,0.20131649779545252,0.8404511032665768,5.2157433954018995,1.830814803786581e-07
EEM,CP,HAR,HAR,0.0,,,core,36739,0.18256647256426073,-1.0392994536377509e-05,33.28343177549743,-13.5020951605775,1.519913951153215e-41,2.9953149178212306,0.0027416162670083196
EEM,CP,PM,PM,10.0,,,core,36739,0.1877416598087546,-3.1073844607046044e-06,31.51963853126106,-4.666588815183115,3.062413055125542e-06,3.862568443794311,0.00011220111553795775
EEM,CP,EWMA,EWMA,,,,external,36739,-5.2037634434935915,-0.000388371000069874,25.721984811780395,-30.347198841974752,2.7356567538911146e-202,-20.090981610704528,8.849515293542136e-90
EEM,CP,HARQ,HARQ,4.0,,,external,35719,0.03172597626407801,-0.03488446812050507,32.65208992413001,-1.0018416407394137,0.316420082252147,0.396686557038831,0.6915986145134545
EEM,CP,HAR_TCJ,HAR_TCJ,,,,external,14893,0.024273097004287186,-2.064792310701182e-05,43.812529376217014,-12.068512781151158,1.549085490603685e-33,0.10842865085730018,0.9136556750104877
EEM,CP,GARCH11,GARCH11,,,,external,36739,-8.973363605838719,-0.0005143200968047083,21.72350907754702,-108.94981500639024,0.0,-26.885586410841416,3.237790311598685e-159
EEM,CP,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,0.21009724826194853,-2.3360467230729197e-06,31.59857372274694,-3.4801695892019806,0.0005010964824957043,4.269570590713385,1.958496589129957e-05
EEM,CP,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,0.19797058448742774,-2.4152047028079907e-06,31.72650317101717,-3.602383704777099,0.0003153124769085953,4.059611343424621,4.9154464566135416e-05
EEM,CP,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,0.20604705996641987,-2.3771258243191016e-06,31.516916628106372,-3.4969704288987065,0.00047057399192030393,4.142537205858515,3.434846236088869e-05
EEM,CP,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,0.18571346519188817,-2.4051616896658286e-06,31.740112686790606,-3.529257319803816,0.00041672771638922283,3.7313910183453762,0.0001904253866769285
EEM,CP,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,0.18793032957766298,-4.282158294095242e-06,32.12390103160129,-6.587822536777335,4.4632365479163234e-11,3.8794391948221234,0.00010469756813487495
EEM,CP,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,0.3335398845340053,-6.640262157145182e-07,32.616565502599414,-0.8702705818588564,0.3841525516405311,6.619805018235504,3.596729655394308e-11
EEM,CP,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,0.2188362773205263,-2.4089516569662343e-06,31.753722202564035,-3.519414007835362,0.00043250121666627033,4.3521812696293125,1.3478974385990808e-05
EEM,CP,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,0.19153968496594384,-4.923779576367424e-06,32.97857862217262,-6.936330686641214,4.024150179283776e-12,3.591515215881674,0.00032876097787746356
EEM,CP,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,0.25712124223278504,-2.9914610163384817e-06,32.48863605432919,-4.704108822017097,2.5497722880977234e-06,5.450203926559057,5.031209608336103e-08
EEM,CP,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,0.2453026699030005,-1.1977711563882676e-06,31.963308745474833,-1.5943179794954034,0.11086483267729234,4.8527786866189455,1.217435265672463e-06
EEM,CP,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,0.18362977026232316,-4.109166194665998e-06,32.32259996189335,-6.2422563661246855,4.3130326765846405e-10,3.714223748494352,0.00020382839357003195
EEM,CP,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,0.32006732219348505,7.212339542920051e-07,32.464138925937014,0.9183414410034662,0.3584401379095614,6.320981393119497,2.599073233486437e-10
EEM,CP,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,0.21559169549066787,-2.4039522672739456e-06,32.04768774327009,-3.3960669489317588,0.0006836163654081464,4.161465743182471,3.162114380677034e-05
EEM,CP,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,0.24436222598859864,-1.7799832465957857e-06,32.687334984621245,-2.339296291877523,0.01932010448758009,4.744149802121373,2.093838630952345e-06
EEM,CP,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,0.2595955029305282,-1.4780097604112903e-06,32.43419799123547,-2.1165077707260065,0.0343016450116412,5.097217559801492,3.4468212276403956e-07
EEM,CP,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,0.2771195264662411,-7.699604938059696e-07,32.28449331772775,-0.9728394225150913,0.33063311609362056,5.194127326817853,2.0568234153540206e-07
EEM,CP,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,0.18075790654414345,-3.205663946284732e-06,31.840823103513976,-4.73274827079431,2.2150012301177045e-06,3.629652108583628,0.0002838034548288458
EEM,CP,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,0.31298424957515447,7.414035377599688e-07,32.33893138082147,0.9390113990478791,0.3477248918174245,6.056863868093053,1.3880095541815315e-09
EEM,CP,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,0.2142850310663727,-2.1693240068592202e-06,31.854432619287405,-3.0401117755559364,0.002364903626385775,4.136776271998494,3.522192220025593e-05
EEM,CP,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,0.21086760807255572,-1.8839178956105503e-06,32.592068374207244,-2.4274588839479767,0.015205010212504769,3.9920640096307447,6.550068567084992e-05
EEM,CP,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,0.27092322340675107,-1.3248764984414879e-06,32.37975992814175,-1.8207107496283177,0.06865083726990452,5.231241213465297,1.6837562773779476e-07
EEM,CP,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,0.280347662751809,-4.264486074463008e-08,32.12390103160129,-0.055062418774252046,0.956088736173528,5.4231567758587795,5.855559213594248e-08
FXI,HAR,PM_FC3,PM_FC,3.0,,,capacity,36817,0.2736740144009116,4.0486803840148306e-06,42.26580112448054,4.921746931848361,8.57750858155524e-07,5.444519632543994,5.194537494430857e-08
FXI,HAR,CP_FC3,CP_FC,3.0,,,capacity,36817,0.30749499109251743,5.302365665622727e-06,44.80267267838227,7.788863687761796,6.76145028548894e-15,7.103489463200903,1.2164562690425638e-12
FXI,HAR,EQWIN_FC3,EQWIN,3.0,,,capacity,36817,0.41316685785115914,5.940065577283035e-06,44.44414265149252,6.36798001224923,1.9153386938106845e-10,7.402595498797505,1.3354808454125293e-13
FXI,HAR,PREFIX_FC3,PREFIX,3.0,,,capacity,36817,0.4131879988749812,5.979738436740357e-06,44.60167857239862,7.035387087082415,1.987085766056981e-12,8.115194981998776,4.850054428424897e-16
FXI,HAR,PM_FC6,PM_FC,6.0,,,capacity,36817,0.26375172909025896,3.83032050435827e-06,42.58630523942744,4.542042215912134,5.57118808069528e-06,5.095304552188326,3.481810671109577e-07
FXI,HAR,CP_FC6,CP_FC,6.0,,,capacity,36817,0.6917903927278967,1.2470390092209656e-05,43.64831463725996,9.259084688788812,2.0619214361159716e-20,7.624178258889772,2.4559379532593628e-14
FXI,HAR,EQWIN_FC6,EQWIN,6.0,,,capacity,36817,0.4171594439995676,6.61366211191694e-06,43.92536056712932,6.453795864693644,1.0908272552014759e-10,6.254284112104668,3.993434495570295e-10
FXI,HAR,PREFIX_FC6,PREFIX,6.0,,,capacity,36817,0.36003133374157165,6.50332267186382e-06,44.52019447537822,6.54440845802558,5.97313383144599e-11,5.211878333400169,1.8693813975474855e-07
FXI,HAR,PM_FC9,PM_FC,9.0,,,capacity,36817,0.26413885089526934,3.7367742260171527e-06,42.87421571556618,4.432173340714658,9.328797106795096e-06,5.069991838140569,3.9783276264020944e-07
FXI,HAR,CP_FC9,CP_FC,9.0,,,capacity,36817,0.5225337795653188,1.5029891466490804e-05,42.705815248390685,9.377723294453517,6.741259547633533e-21,4.160253687889539,3.178942913574019e-05
FXI,HAR,EQWIN_FC9,EQWIN,9.0,,,capacity,36817,0.358862751513556,6.172663238816637e-06,44.229567862672134,5.825584017642398,5.691321778060218e-09,4.949738454426008,7.431327878435258e-07
FXI,HAR,PREFIX_FC9,PREFIX,9.0,,,capacity,36817,0.3957848175308996,6.668120087420688e-06,44.61254311866801,6.6994853423470175,2.0915484525980636e-11,5.914662861530182,3.325560420816174e-09
FXI,HAR,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36817,0.40881605152316536,5.450245426276122e-06,44.24043240894152,5.651448666659414,1.5910120341736726e-08,6.836907649387297,8.092086829238512e-12
FXI,HAR,SHIFTWIN_FC6_O3,SHIFTWIN,6.0,,3.0,contiguous,36817,0.41607122045218314,6.599243622122783e-06,44.07746421490072,6.526549409235036,6.730212222295895e-11,6.275158530674966,3.492782285213011e-10
