ticker,model,family,feature_count,seed,offset,suite,n_obs,smape_pct,rmse,mae,medae,diracc_pct
GLD,HAR,HAR,0.0,,,core,36739,103.48537719035905,0.0009985900196872299,0.000490940555051408,0.0003711265661374,60.67831672927214
GLD,PM,PM,10.0,,,core,36739,103.52426987570081,0.000995402951822599,0.00048553676092742964,0.000354290873713,60.923294681256465
GLD,CP,CP,10.0,,,core,36739,103.44220637159799,0.0009911977257655738,0.00048144531309155333,0.00034727665100449997,61.141052860798084
GLD,EWMA,EWMA,,,,external,36739,111.87887498222584,0.0012158881417421762,0.0007547697994446698,0.0005728153740349,54.54842397517557
GLD,HARQ,HARQ,4.0,,,external,35719,103.25720717525569,0.0026842914488736376,0.0005081434517178738,0.0003671073087388,60.781678705414635
GLD,HAR_TCJ,HAR_TCJ,,,,external,25472,78.45157977065976,0.0009699767970369215,0.00048783977127942325,0.00036530336867785006,70.26814808998468
GLD,GARCH11,GARCH11,,,,external,36739,112.2365131582624,0.0011062014181681754,0.0007341206098876602,0.0007052238554493,52.806358538842616
GLD,COMP_COPRIME_FC6,COMP_COPRIME,6.0,,,modulo,36739,103.50484893507881,0.0009953465217769518,0.0004853652895094875,0.0003546340448658,60.99134411236322
GLD,COMP_NONCOPRIME_FC6,COMP_NONCOPRIME,6.0,,,modulo,36739,103.50653873387148,0.000995389371057074,0.00048553587895134643,0.00035456735450539994,60.91240677227938
GLD,COMP_COPRIME_FC9,COMP_COPRIME,9.0,,,modulo,36739,103.52758627806453,0.00099543427319315,0.00048543514861332357,0.00035419708454730004,61.01584190756165
GLD,COMP_NONCOPRIME_FC9,COMP_NONCOPRIME,9.0,,,modulo,36739,103.50587556532898,0.0009953814371974406,0.000485522410831957,0.0003537937003288,60.923294681256465
GLD,RAND_FC3_S0,RAND,3.0,0.0,,random,36739,103.48729879555394,0.0009957099866292967,0.00048621343131811137,0.00035661472710910003,60.86068920463825
GLD,CRS_FC3_S0,CRS,3.0,0.0,,random,36739,103.28123274918762,0.0009942214750436773,0.00048076403320442836,0.0003448821774863,61.14921879253089
GLD,RAND_FC3_S1,RAND,3.0,1.0,,random,36739,103.5084889226033,0.000995332984407021,0.0004852008869690532,0.00035338922521050006,60.97229027165333
GLD,CRS_FC3_S1,CRS,3.0,1.0,,random,36739,103.37795553612699,0.0009961820180025103,0.00048610289512331166,0.0003572457020732,60.90696281779084
GLD,RAND_FC3_S2,RAND,3.0,2.0,,random,36739,103.4894460188883,0.0009954086469885052,0.00048522882585585054,0.0003542666556822,60.94507049921063
GLD,CRS_FC3_S2,CRS,3.0,2.0,,random,36739,103.29363611128588,0.0009947785731130568,0.00048241611957220126,0.00034888238492279997,61.13833088355381
GLD,RAND_FC6_S0,RAND,6.0,0.0,,random,36739,103.49084548569118,0.0009957087046005664,0.0004861586361245954,0.00035570219943215894,60.93418259023354
GLD,CRS_FC6_S0,CRS,6.0,0.0,,random,36739,103.33090052197302,0.0009941339401464684,0.0004804885670052134,0.000343821647821,61.064837497958514
GLD,RAND_FC6_S1,RAND,6.0,1.0,,random,36739,103.51170452687833,0.0009952180856950689,0.0004847794030274278,0.0003518858201655,60.90151886330231
GLD,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,103.3537297941506,0.0009949082534314048,0.0004823483912886991,0.0003494502791407,61.04306168000435
GLD,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,103.48877419859326,0.0009950603900949191,0.0004839609704350452,0.0003505042852712,60.98590015787468
GLD,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,103.32811384571406,0.0009947447088704854,0.00048197197194431234,0.00034797760805149996,61.113833088355385
GLD,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,103.48638693208767,0.0009955749031917726,0.0004858197444961197,0.0003542122996023,60.86068920463825
GLD,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,103.32770450607096,0.0009941804124184324,0.0004805132913274369,0.0003438570193916,61.01311993031738
GLD,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,103.49365111227495,0.0009950876631140866,0.0004843199210571282,0.0003517345632573,60.87974304534814
GLD,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,103.36633039280805,0.0009949588807269102,0.000482320759425731,0.0003493843081909273,60.99951004409603
GLD,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,103.47708049455466,0.000994900208781453,0.0004834302279126771,0.00034924034278710004,61.0485056344929
GLD,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,103.34680444295724,0.0009945706218849866,0.0004816234692709599,0.00034645966245149993,61.0485056344929
GOOGL,PM_FC3,PM_FC,3.0,,,capacity,36739,93.2912135342135,0.002007448561859281,0.0009102005830731191,0.0006426732752455,63.86847405955686
GOOGL,CP_FC3,CP_FC,3.0,,,capacity,36739,93.4125228580621,0.0020085602663160364,0.0009116972364235311,0.0006487290373204999,63.68882356143503
GOOGL,EQWIN_FC3,EQWIN,3.0,,,capacity,36739,92.9652688475175,0.0020041804960854726,0.0008994767703161641,0.0006260149585348,64.16244760193804
GOOGL,PREFIX_FC3,PREFIX,3.0,,,capacity,36739,92.90963621341518,0.002003023849099176,0.0008990587620883034,0.0006236743658605,64.14339376122815
