time_utc,ticker,suite,model,family,feature_count,status,n_obs,seconds,error
2026-06-09 00:40:33 UTC,TLT,core,HAR,HAR,0,complete,36739,273.796227326,
2026-06-09 00:51:18 UTC,TLT,core,PM,PM,10,complete,36739,645.0964758690001,
2026-06-09 01:01:36 UTC,TLT,core,CP,CP,10,complete,36739,617.7718613059999,
