model_name,condition,n_obs,mean_advantage_vs_CP,standard_error,ci_low_approx,ci_high_approx,p_value_mean_advantage_gt_0,asset_sign_count,number_of_assets_positive,number_of_assets,inference_method,fdr_adjusted_p_value
CP_REPO_HAAR_SHAPE,stable_low_dispersion,68968,-0.40833274735531666,0.04167237830116958,-0.49001060882560904,-0.3266548858850243,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,all_observations,367248,-0.2587527735494077,0.02050398854453354,-0.2989405910966934,-0.21856495600212195,1.0,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,cluster_entry_loose,73457,0.25938634837951896,0.0392771950388586,0.18240304610335611,0.3363696506556818,2.001132779172457e-11,6,8,10,normal_approx_row_se,1.9439575569103869e-10
CP_REPO_OPS_C,cluster_entry_strict,73266,0.2528768957353686,0.03925343664516811,0.1759401599108391,0.32981363155989807,5.889274008551839e-11,6,8,10,normal_approx_row_se,5.167363001051937e-10
CP_REPO_OPS_C,cluster_exit_loose,73455,-0.8466074509763326,0.05531338714786311,-0.9550216897861443,-0.7381932121665209,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,cluster_exit_strict,73334,-0.8486163433956626,0.05538317422951513,-0.9571673648855122,-0.740065321905813,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,inflection_points,144886,-0.28993090438283503,0.032578377542755214,-0.35378452436663527,-0.2260772843990348,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,high_within_block_dispersion,68970,-0.27211161033332604,0.06297813282031509,-0.3955487506611436,-0.14867447000550849,0.9999922243640732,-2,4,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,recent_spike_position,125358,0.12191879815263933,0.029661419016083518,0.06378241688111563,0.18005517942416302,1.975303705098523e-05,4,7,10,normal_approx_row_se,0.00010332357842053812
CP_REPO_OPS_C,older_spike_position,108871,-0.5554812223668686,0.04203486881035643,-0.6378695652351671,-0.47309287949857,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,same_average_different_path,7396,0.41407346459551225,0.10486326274594261,0.20854146961346473,0.6196054595775597,3.928853377841727e-05,8,9,10,normal_approx_row_se,0.00020080799708124136
CP_REPO_OPS_C,recent_ramp_high_dispersion,24273,1.0962793741662573,0.07481453446592573,0.9496428866130429,1.2429158617194718,6.416983165347879e-49,6,8,10,normal_approx_row_se,3.4908388419492465e-47
CP_REPO_OPS_C,entry_with_recent_spike,43747,0.5851339933099058,0.048289947090856045,0.4904856970118279,0.6797822896079836,4.287113225161279e-34,8,9,10,normal_approx_row_se,1.0898034157207946e-32
CP_REPO_OPS_C,entry_without_recent_spike,29710,-0.22026636864402982,0.06604405211346072,-0.34971271078641286,-0.0908200265016468,0.9995737225198748,-6,2,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,same_average_recent_front_loaded,14331,-0.08688490572567967,0.08369994494168413,-0.25093679781138056,0.07716698636002123,0.8503771058436169,-4,3,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,same_average_back_loaded,15559,-0.11543042789394396,0.07796827523076734,-0.26824824734624797,0.03738739155836003,0.9306273272412023,-2,4,10,normal_approx_row_se,1.0
CP_REPO_OPS_C,stable_low_dispersion,68968,-0.41078435909002375,0.04120644932515841,-0.49154899976733424,-0.33001971841271327,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,all_observations,367248,-0.2584234899255787,0.020501745285530653,-0.2986069106852188,-0.2182400691659386,1.0,-8,1,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,cluster_entry_loose,73457,0.25970252249393344,0.039286419251212734,0.18270114076155647,0.3367039042263104,1.915236500134001e-11,6,8,10,normal_approx_row_se,1.9294234371720307e-10
CP_REPO_RIDGE_OPS_C,cluster_entry_strict,73266,0.2531997592992437,0.03926277188891345,0.17624472639697336,0.33015479220151406,5.635070808040585e-11,6,8,10,normal_approx_row_se,5.167363001051937e-10
CP_REPO_RIDGE_OPS_C,cluster_exit_loose,73455,-0.8462718871430548,0.05530695820590675,-0.9546735252266321,-0.7378702490594775,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,cluster_exit_strict,73334,-0.8482791515095445,0.05537673422804279,-0.9568175505965083,-0.7397407524225806,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,inflection_points,144886,-0.2893635106956327,0.03257645990509764,-0.35321337210962406,-0.22551364928164136,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,high_within_block_dispersion,68970,-0.27154605317493774,0.06296593576460513,-0.3949592872735638,-0.1481328190763117,0.9999919322189079,-2,4,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,recent_spike_position,125358,0.12197461747300334,0.0296574618140126,0.06384599231753865,0.18010324262846802,1.954613964991573e-05,4,7,10,normal_approx_row_se,0.00010332357842053812
CP_REPO_RIDGE_OPS_C,older_spike_position,108871,-0.5549526290590961,0.04202709267651142,-0.6373257307050585,-0.47257952741313375,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,same_average_different_path,7396,0.4135322809191341,0.10481902683194823,0.20808698832851555,0.6189775735097526,3.986629353818762e-05,8,9,10,normal_approx_row_se,0.00020080799708124136
CP_REPO_RIDGE_OPS_C,recent_ramp_high_dispersion,24273,1.0964697762331896,0.07480116284000916,0.9498594970667718,1.2430800553996075,5.9470944516182954e-49,6,8,10,normal_approx_row_se,3.4908388419492465e-47
CP_REPO_RIDGE_OPS_C,entry_with_recent_spike,43747,0.5850010778508661,0.04828801065330258,0.49035657697039303,0.6796455787313391,4.407293225341449e-34,8,9,10,normal_approx_row_se,1.0898034157207946e-32
CP_REPO_RIDGE_OPS_C,entry_without_recent_spike,29710,-0.21928892487058127,0.0660809224153122,-0.3488075328045932,-0.08977031693656937,0.9995474732791181,-6,2,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,same_average_recent_front_loaded,14331,-0.08683925978857568,0.08368379504759176,-0.2508594980818555,0.07718097850470415,0.8502967571498764,-4,3,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,same_average_back_loaded,15559,-0.11526765384751489,0.07794530271994174,-0.2680404471786007,0.037505139483570926,0.930406782306554,-2,4,10,normal_approx_row_se,1.0
CP_REPO_RIDGE_OPS_C,stable_low_dispersion,68968,-0.41081371077813605,0.04120237888618062,-0.49157037339505005,-0.33005704816122206,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,all_observations,367248,-0.15419845014386915,0.016751044269032376,-0.1870304969111726,-0.1213664033765657,1.0,-6,2,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_loose,73457,-0.16495133659391967,0.047757765033114755,-0.2585565560588246,-0.07134611712901474,0.999723745876837,-4,3,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,cluster_entry_strict,73266,-0.16667766536289455,0.04781636603643158,-0.26039774279430045,-0.07295758793148865,0.9997546541941381,-4,3,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_loose,73455,-0.2715771497970932,0.03183937498018876,-0.33398232475826317,-0.2091719748359232,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,cluster_exit_strict,73334,-0.2717910507847475,0.031879736055809564,-0.3342753334541343,-0.20930676811536078,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,inflection_points,144886,-0.2294862383232828,0.028998298861002438,-0.2863229040908476,-0.17264957255571803,0.9999999999999988,-10,0,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,high_within_block_dispersion,68970,-0.029391127692358115,0.04494701044272216,-0.11748726816009356,0.05870501277537732,0.7434138724260335,0,5,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,recent_spike_position,125358,0.0077863981071343595,0.029638453649226296,-0.05030497104534918,0.0658777672596179,0.3963860146508371,2,6,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,older_spike_position,108871,-0.16639039637492678,0.027662024570212006,-0.2206079645325423,-0.11217282821731125,0.9999999991012324,-6,2,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,same_average_different_path,7396,0.13175720370176963,0.10521813526645653,-0.07447034142048517,0.3379847488240244,0.10524320996397657,2,6,10,normal_approx_row_se,0.40318525507326236
CP_REPO_GATED_RIDGE_OPS_C,recent_ramp_high_dispersion,24273,0.2913989120687642,0.08311400499284465,0.1284954622827887,0.4543023618547397,0.00022743516393196726,2,6,10,normal_approx_row_se,0.0010665924929223291
CP_REPO_GATED_RIDGE_OPS_C,entry_with_recent_spike,43747,0.14443662670767943,0.05913341820960063,0.0285351270168622,0.2603381263984966,0.00729185349149887,2,6,10,normal_approx_row_se,0.031482288090280836
CP_REPO_GATED_RIDGE_OPS_C,entry_without_recent_spike,29710,-0.6205149592985665,0.07968501329838372,-0.7766975853633986,-0.4643323332337344,0.9999999999999966,-8,1,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,same_average_recent_front_loaded,14331,-0.26474984221161796,0.09728136688078101,-0.45542132129794877,-0.07407836312528718,0.996750539489123,-6,2,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,same_average_back_loaded,15559,-0.019763214834074165,0.04459097730908311,-0.10716153035987705,0.06763510069172873,0.6711934642712216,2,6,10,normal_approx_row_se,1.0
CP_REPO_GATED_RIDGE_OPS_C,stable_low_dispersion,68968,-0.2021223118698733,0.03302092000695901,-0.266843315083513,-0.13740130865623365,0.9999999995351618,-6,2,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,all_observations,367248,-0.13663519839083066,0.021644510545887386,-0.17905843906076993,-0.09421195772089139,0.9999999998628915,-2,4,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,cluster_entry_loose,73457,0.19206119011882813,0.06749345313018888,0.059774021983657916,0.3243483582539983,0.002216204284206603,2,6,10,normal_approx_row_se,0.00972270266619671
CP_REPO_OPS_HG,cluster_entry_strict,73266,0.19283574463036168,0.06755911709043823,0.06041987513310276,0.3252516141276206,0.002156412470742172,2,6,10,normal_approx_row_se,0.009615478558063455
CP_REPO_OPS_HG,cluster_exit_loose,73455,-0.5300259329590843,0.04072027823951025,-0.6098376783085244,-0.4502141876096442,1.0,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,cluster_exit_strict,73334,-0.5304407358315044,0.040759627294110666,-0.6103296053279613,-0.4505518663350475,1.0,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,inflection_points,144886,-0.1788412813910575,0.0381137224669871,-0.2535441774263522,-0.1041383853557628,0.999998649292374,-2,4,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,high_within_block_dispersion,68970,0.5603820972415589,0.0643015797840639,0.4343510008647936,0.6864131936183241,1.4550252743148782e-18,6,8,10,normal_approx_row_se,1.9788343730682343e-17
CP_REPO_OPS_HG,recent_spike_position,125358,0.22966056010799518,0.03974105514390784,0.15176809202593583,0.30755302819005453,3.758980950379015e-09,4,7,10,normal_approx_row_se,2.9212651957231202e-08
CP_REPO_OPS_HG,older_spike_position,108871,-0.28083906919876056,0.03307479485107039,-0.34566566710685853,-0.2160124712906626,1.0,-2,4,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,same_average_different_path,7396,-0.13513463965483996,0.15843407838058876,-0.44566543328079394,0.17539615397111402,0.8031534953796717,0,5,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,recent_ramp_high_dispersion,24273,1.8785692127861833,0.13370595374904348,1.6165055434380582,2.1406328821343084,3.851472932619482e-45,8,9,10,normal_approx_row_se,1.4965723395321415e-43
CP_REPO_OPS_HG,entry_with_recent_spike,43747,0.5856515508497314,0.08520898042212335,0.41864194922236964,0.7526611524770932,3.1406333186270904e-12,8,9,10,normal_approx_row_se,3.8829648303025843e-11
CP_REPO_OPS_HG,entry_without_recent_spike,29710,-0.3874876995107519,0.10993957927748246,-0.6029692748946175,-0.1720061241268863,0.999787899756918,-4,3,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,same_average_recent_front_loaded,14331,-0.4124261054612298,0.1339136543240198,-0.6748968679363087,-0.14995534298615099,0.9989642714894748,-4,3,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,same_average_back_loaded,15559,-0.10661475634336948,0.052240236909194486,-0.20900562068539066,-0.0042238920013482895,0.979367386368332,-4,3,10,normal_approx_row_se,1.0
CP_REPO_OPS_HG,stable_low_dispersion,68968,-0.4808278857026864,0.0431792589256724,-0.5654592331970043,-0.39619653820836853,1.0,-10,0,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,all_observations,367248,-0.1469582709622277,0.01750077117889333,-0.18125978247285862,-0.11265675945159676,1.0,-6,2,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,cluster_entry_loose,73457,0.15385519553923543,0.0348100384809231,0.08562752011662615,0.2220828709618447,4.938440886535988e-06,6,8,10,normal_approx_row_se,3.0528543662222476e-05
RANDOM_RESIDUES_PLACEBO_REPO,cluster_entry_strict,73266,0.15051358021968367,0.03482619745454078,0.08225423320878374,0.2187729272305836,7.736339811141347e-06,6,8,10,normal_approx_row_se,4.67618761917877e-05
RANDOM_RESIDUES_PLACEBO_REPO,cluster_exit_loose,73455,-0.5157595034803619,0.04311357755692802,-0.6002621154919409,-0.431256891468783,1.0,-8,1,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,cluster_exit_strict,73334,-0.5170583238712989,0.04317009473244366,-0.6016717095468884,-0.43244493819570934,1.0,-8,1,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,inflection_points,144886,-0.15650682105791738,0.027859978290604652,-0.2111123785075025,-0.10190126360833227,0.9999999903198147,-6,2,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,high_within_block_dispersion,68970,-0.31909239763810965,0.05175689619405563,-0.4205359141784587,-0.21764888109776062,0.9999999996480631,-8,1,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,recent_spike_position,125358,0.09280886993887164,0.024747333352691397,0.0443040965675965,0.14131364331014679,8.832657224656321e-05,4,7,10,normal_approx_row_se,0.00043681504820118535
RANDOM_RESIDUES_PLACEBO_REPO,older_spike_position,108871,-0.2678924344491584,0.034753356484038496,-0.33600901315787385,-0.19977585574044293,0.9999999999999937,-8,1,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,same_average_different_path,7396,0.11656665348241152,0.08391909895828334,-0.047914780475823815,0.28104808744064685,0.08241089451070077,2,6,10,normal_approx_row_se,0.32022519009872297
RANDOM_RESIDUES_PLACEBO_REPO,recent_ramp_high_dispersion,24273,0.31449178660121174,0.07063432003941135,0.1760485193239655,0.452935053878458,4.245918305861958e-06,6,8,10,normal_approx_row_se,2.6857901841731455e-05
RANDOM_RESIDUES_PLACEBO_REPO,entry_with_recent_spike,43747,0.38940297978419547,0.03712586042223368,0.31663629335661747,0.46216966621177347,4.866591341245179e-26,8,9,10,normal_approx_row_se,8.824752298791258e-25
RANDOM_RESIDUES_PLACEBO_REPO,entry_without_recent_spike,29710,-0.1929811867348901,0.06642553612664386,-0.32317523754311206,-0.06278713592666813,0.9981650592579128,-2,4,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,same_average_recent_front_loaded,14331,0.029958393333143672,0.06986927697771943,-0.1069853895431864,0.16690217620947376,0.33404247608327853,4,7,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,same_average_back_loaded,15559,-0.11233140050641839,0.06393731751161967,-0.23764854282919295,0.012985741816356158,0.9605324753443376,-4,3,10,normal_approx_row_se,1.0
RANDOM_RESIDUES_PLACEBO_REPO,stable_low_dispersion,68968,-0.19301614811238205,0.03614880255314936,-0.2638678011165548,-0.1221644951082093,0.9999999533956409,-4,3,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,all_observations,367248,-0.19224884037930162,0.016576929695794555,-0.22473962258305896,-0.15975805817554428,1.0,-8,1,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,cluster_entry_loose,73457,0.12993423249080405,0.03101139977950716,0.06915188892297001,0.19071657605863807,1.3954726407393032e-05,4,7,10,normal_approx_row_se,7.746297107777357e-05
SHUFFLED_LAG_PM_PLACEBO_REPO,cluster_entry_strict,73266,0.13018435599675016,0.03098227694539923,0.06945909318376767,0.19090961880973265,1.323434163660817e-05,4,7,10,normal_approx_row_se,7.659023245015793e-05
SHUFFLED_LAG_PM_PLACEBO_REPO,cluster_exit_loose,73455,-0.3905230421849589,0.039904516754758895,-0.46873589502428636,-0.3123101893456315,1.0,-10,0,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,cluster_exit_strict,73334,-0.3901286957542662,0.03992538105518719,-0.46838244262243306,-0.3118749488860993,1.0,-10,0,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,inflection_points,144886,-0.14337617773594674,0.02548959850436011,-0.19333579080449256,-0.09341656466740092,0.9999999907186679,-6,2,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,high_within_block_dispersion,68970,-0.134174845474493,0.04774353168438621,-0.22775216757588995,-0.04059752337309601,0.9975254259965408,-4,3,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,recent_spike_position,125358,-0.036087093500029026,0.024375588364600125,-0.08386324669464526,0.011689059694587216,0.9306247904445576,0,5,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,older_spike_position,108871,-0.25436727883826454,0.03220118484759056,-0.31748160113954205,-0.19125295653698704,0.9999999999999986,-10,0,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,same_average_different_path,7396,0.03867230016658037,0.07819746889904075,-0.11459473887553949,0.1919393392087002,0.3104600670061241,0,5,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,recent_ramp_high_dispersion,24273,0.6471847735414967,0.059037325340371115,0.5314716158743693,0.7628979312086241,2.9003594038303505e-28,8,9,10,normal_approx_row_se,6.068444291091195e-27
SHUFFLED_LAG_PM_PLACEBO_REPO,entry_with_recent_spike,43747,0.2198759822381398,0.03410501946435886,0.15303014408799645,0.2867218203882832,5.703272668993689e-11,8,9,10,normal_approx_row_se,5.167363001051937e-10
SHUFFLED_LAG_PM_PLACEBO_REPO,entry_without_recent_spike,29710,-0.0025020423727670806,0.0579327550350104,-0.11605024224138746,0.11104615749585331,0.5172244573386632,-2,4,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,same_average_recent_front_loaded,14331,-0.055654907894942124,0.06137526432216439,-0.17595042596638433,0.06464061017650008,0.8177429317341014,4,7,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,same_average_back_loaded,15559,-0.15622817547346285,0.05991352794694256,-0.27365869024947026,-0.03879766069745544,0.9954405081978778,-6,2,10,normal_approx_row_se,1.0
SHUFFLED_LAG_PM_PLACEBO_REPO,stable_low_dispersion,68968,-0.27411269744506606,0.03531835120548646,-0.3433366658078195,-0.2048887290823126,0.9999999999999958,-8,1,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,all_observations,367248,-0.18840999961462349,0.015663361325718394,-0.21911018781303154,-0.15770981141621543,1.0,-10,0,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,cluster_entry_loose,73457,0.012777891398588625,0.031447608513115954,-0.04885942128711864,0.07441520408429589,0.3422525883549119,0,5,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,cluster_entry_strict,73266,0.01070362628910841,0.03148039574463072,-0.0509979493703678,0.07240520194858462,0.3669247745145886,2,6,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,cluster_exit_loose,73455,-0.447092121065469,0.040363300853070584,-0.5262041907374873,-0.36798005139345064,1.0,-10,0,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,cluster_exit_strict,73334,-0.44907627419905793,0.040400232314754626,-0.528260729535977,-0.36989181886213884,1.0,-10,0,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,inflection_points,144886,-0.19030785352656449,0.024902040001259357,-0.23911585192903284,-0.14149985512409613,0.9999999999999893,-10,0,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,high_within_block_dispersion,68970,-0.23537844170399558,0.0471475508704527,-0.3277876414100829,-0.14296924199790828,0.9999997017995749,-4,3,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,recent_spike_position,125358,0.0009313605200327729,0.022952819986124483,-0.04405616665277121,0.04591888769283676,0.4838164917118154,4,7,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,older_spike_position,108871,-0.2832862147820898,0.03138850216403988,-0.344807679023608,-0.22176475054057165,1.0,-10,0,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,same_average_different_path,7396,0.15548377470457259,0.09267418587649508,-0.02615762961335777,0.33712517902250294,0.046698315941550404,-2,4,10,normal_approx_row_se,0.19245366569851075
RANDOM_GATE_PLACEBO_REPO,recent_ramp_high_dispersion,24273,0.3336891978469747,0.06033466131128572,0.2154332616768547,0.4519451340170947,1.595336740073457e-08,2,6,10,normal_approx_row_se,1.1727880899999469e-07
RANDOM_GATE_PLACEBO_REPO,entry_with_recent_spike,43747,0.18748051128215204,0.03786551465078001,0.11326410256662323,0.26169691999768085,3.687474723227694e-07,6,8,10,normal_approx_row_se,2.446324694433982e-06
RANDOM_GATE_PLACEBO_REPO,entry_without_recent_spike,29710,-0.24446598312333154,0.05415905571918413,-0.3506177323329324,-0.13831423391373066,0.9999968169733514,-2,4,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,same_average_recent_front_loaded,14331,-0.155554559837774,0.06839543734876767,-0.2896096170413586,-0.02149950263418937,0.9885272595523933,-4,3,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,same_average_back_loaded,15559,-0.03625118516828421,0.05706678435563796,-0.1481020825053346,0.07559971216876618,0.7373645137657449,-2,4,10,normal_approx_row_se,1.0
RANDOM_GATE_PLACEBO_REPO,stable_low_dispersion,68968,-0.22814400416971356,0.03148428488972181,-0.2898532025535683,-0.1664348057858588,0.9999999999997858,-10,0,10,normal_approx_row_se,1.0
RIDGE_AR22,all_observations,367248,-0.4989954890449569,0.02936268565372707,-0.556546352926262,-0.44144462516365185,1.0,-6,2,10,normal_approx_row_se,1.0
RIDGE_AR22,cluster_entry_loose,73457,-0.3512382236025706,0.07654169943965586,-0.5012599545042962,-0.20121649270084513,0.9999977715058638,-4,3,10,normal_approx_row_se,1.0
RIDGE_AR22,cluster_entry_strict,73266,-0.3536043901911936,0.07663355716938369,-0.5038061622431856,-0.20340261813920157,0.9999980271653969,-4,3,10,normal_approx_row_se,1.0
RIDGE_AR22,cluster_exit_loose,73455,-1.6095582407280042,0.0696467787378487,-1.7460659270541876,-1.4730505544018209,1.0,-4,3,10,normal_approx_row_se,1.0
RIDGE_AR22,cluster_exit_strict,73334,-1.6109381349974363,0.06969640087265526,-1.7475430807078407,-1.474333189287032,1.0,-4,3,10,normal_approx_row_se,1.0
RIDGE_AR22,inflection_points,144886,-0.6437318882484533,0.049618345698537465,-0.7409838458175867,-0.5464799306793199,1.0,-6,2,10,normal_approx_row_se,1.0
RIDGE_AR22,high_within_block_dispersion,68970,-2.5430469890684924,0.08595977100141328,-2.7115281402312625,-2.374565837905722,1.0,-6,2,10,normal_approx_row_se,1.0
RIDGE_AR22,recent_spike_position,125358,0.09565667596952827,0.05047259915444143,-0.0032696183731769357,0.19458297031223348,0.02903163524546463,0,5,10,normal_approx_row_se,0.12148622748871354
RIDGE_AR22,older_spike_position,108871,-0.6445280412575156,0.05195426273075335,-0.7463583962097922,-0.5426976863052391,1.0,-4,3,10,normal_approx_row_se,1.0
RIDGE_AR22,same_average_different_path,7396,-1.8565355205527359,0.1841467622767519,-2.2174631746151694,-1.495607866490302,1.0,-10,0,10,normal_approx_row_se,1.0
RIDGE_AR22,recent_ramp_high_dispersion,24273,-0.4284574061071418,0.15839612483755838,-0.7389138107887563,-0.11800100142552733,0.9965845136459826,-2,4,10,normal_approx_row_se,1.0
RIDGE_AR22,entry_with_recent_spike,43747,0.34225385644853373,0.10470122469939447,0.13703945603772058,0.5474682568593469,0.0005399047301373576,0,5,10,normal_approx_row_se,0.002489052315209513
RIDGE_AR22,entry_without_recent_spike,29710,-1.3723825529864702,0.10948870358963923,-1.5869804120221631,-1.1577846939507772,1.0,-6,2,10,normal_approx_row_se,1.0
RIDGE_AR22,same_average_recent_front_loaded,14331,-0.4974987229358955,0.14590358253196148,-0.7834697446985399,-0.21152770117325098,0.9996749202668979,-4,3,10,normal_approx_row_se,1.0
RIDGE_AR22,same_average_back_loaded,15559,-0.5837077621102698,0.10978028308151132,-0.7988771169500319,-0.3685384072705076,0.9999999472697927,-4,3,10,normal_approx_row_se,1.0
RIDGE_AR22,stable_low_dispersion,68968,0.3803825395179793,0.06396086697720284,0.25501924024266176,0.5057458387932968,1.3645603909460299e-09,8,9,10,normal_approx_row_se,1.1598763323041254e-08
CP_REPO_OPS_K,all_observations,367248,-0.08309777131423794,0.00877747126954017,-0.10030161500253668,-0.06589392762593921,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,cluster_entry_loose,73457,-0.1976332954188273,0.024518419252907583,-0.24568939715452615,-0.14957719368312844,0.9999999999999997,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,cluster_entry_strict,73266,-0.19606209219727358,0.024517659048158974,-0.24411670393166518,-0.14800748046288198,0.9999999999999993,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,cluster_exit_loose,73455,-0.058934871935435805,0.01407056711121892,-0.08651318347342489,-0.03135656039744672,0.9999859611102285,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,cluster_exit_strict,73334,-0.05912437100238092,0.0140849423370685,-0.08673085798303518,-0.03151788402172666,0.9999865180612812,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,inflection_points,144886,-0.14683128830241718,0.014564593239822432,-0.17537789105246915,-0.11828468555236521,1.0,-10,0,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,high_within_block_dispersion,68970,-0.1837932167138466,0.023597264707021476,-0.2300438555396087,-0.1375425778880845,0.9999999999999967,-8,1,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,recent_spike_position,125358,0.018589013061519933,0.015486230443358966,-0.01176399860746364,0.048942024730503506,0.11500026106414495,6,8,10,normal_approx_row_se,0.4344454306867698
CP_REPO_OPS_K,older_spike_position,108871,-0.06373870607627313,0.014534183192971903,-0.09222570513449807,-0.0352517070180482,0.9999942122714072,-6,2,10,normal_approx_row_se,1.0
CP_REPO_OPS_K,same_average_different_path,7396,-0.04162657070692696,0.050301267717587556,-0.14021705543339857,0.05696391401954465,0.7960359320477878,2,6,10,normal_approx_row_se,1.0
