model_name,benchmark_model,asset,condition,condition_label_type,loss_variant,loss_metric,n_obs,CP_loss,model_loss,advantage_CP_minus_model
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,standard,RMSE,2323,0.002018198209687486,0.0020121955743944986,6.002635292987231e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,standard,LOG_RV_MSE,2323,68.40955814362958,68.12947617590177,0.2800819677278099
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,SMAPE,465,74.14795749761683,73.61419119224544,0.5337663053713868
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,MAE,465,0.0022791774451952716,0.002268468135677133,1.0709309518138355e-05
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,MSE,465,1.2718879268539079e-05,1.2681973789728921e-05,3.6905478810157565e-08
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,RMSE,465,0.003566353777815527,0.003561175899857928,5.177877957598855e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,LOG_RV_MSE,465,0.9091560511505994,0.9033240440537805,0.005832007096818859
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,SMAPE,2323,105.39779546417269,105.4685599542651,-0.07076449009241514
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,MAE,2323,0.0012784337283279687,0.0012800360608478968,-1.6023325199281124e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,MSE,2323,4.073124013585772e-06,4.048931029612806e-06,2.4192983972966605e-08
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,RMSE,2323,0.002018198209687486,0.0020121955743944986,6.002635292987231e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,2323,68.40955814362958,68.12947617590177,0.2800819677278099
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,standard,SMAPE,4412,86.73103358396662,86.66062224905085,0.07041133491577511
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,standard,MAE,4412,0.001367526217310178,0.0013633616988194088,4.164518490769277e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,standard,MSE,4412,6.018113852472538e-06,5.996137978395067e-06,2.197587407747165e-08
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,standard,RMSE,4412,0.002453184430994241,0.002448701284026916,4.483146967325033e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,standard,LOG_RV_MSE,4412,29.923441831852845,30.21501320264854,-0.29157137079569395
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,high_vol_only,SMAPE,883,87.85900762381193,87.72812900548924,0.1308786183226971
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,high_vol_only,MAE,883,0.003173456221251109,0.003169369657455197,4.0865637959118e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,high_vol_only,MSE,883,2.4174142379993316e-05,2.4161929859671078e-05,1.2212520322238608e-08
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,high_vol_only,RMSE,883,0.00491672069371378,0.00491547859924861,1.242094465170318e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,high_vol_only,LOG_RV_MSE,883,1.2192863040491027,1.7815827705616747,-0.562296466512572
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,SMAPE,4412,86.73103358396662,86.66062224905085,0.07041133491577511
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,MAE,4412,0.001367526217310178,0.0013633616988194088,4.164518490769277e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,MSE,4412,6.018113852472538e-06,5.996137978395067e-06,2.197587407747165e-08
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,RMSE,4412,0.002453184430994241,0.002448701284026916,4.483146967325033e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,4412,29.923441831852845,30.21501320264854,-0.29157137079569395
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,standard,SMAPE,2932,83.33343723031733,83.61708792426182,-0.2836506939444945
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,standard,MAE,2932,0.0010467689293095226,0.0010561569041541987,-9.387974844676144e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,standard,MSE,2932,4.283430685560571e-06,4.2876246106950875e-06,-4.193925134516227e-09
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,standard,RMSE,2932,0.0020696450627005034,0.002070658013940276,-1.0129512397726026e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,standard,LOG_RV_MSE,2932,32.24834559855028,32.09200433766781,0.15634126088247058
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,high_vol_only,SMAPE,587,78.15897003829812,77.07255494955024,1.0864150887478843
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,high_vol_only,MAE,587,0.002479653053963231,0.002458755411002498,2.0897642960733022e-05
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,high_vol_only,MSE,587,1.8464850212035803e-05,1.8356364710816467e-05,1.084855012193355e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,high_vol_only,RMSE,587,0.004297074610945893,0.004284432834205301,1.264177674059272e-05
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,high_vol_only,LOG_RV_MSE,587,0.9778919099268032,0.9576335874045369,0.020258322522266337
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,SMAPE,2932,83.33343723031733,83.61708792426182,-0.2836506939444945
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,MAE,2932,0.0010467689293095226,0.0010561569041541987,-9.387974844676144e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,MSE,2932,4.283430685560571e-06,4.2876246106950875e-06,-4.193925134516227e-09
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,RMSE,2932,0.0020696450627005034,0.002070658013940276,-1.0129512397726026e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,2932,32.24834559855028,32.09200433766781,0.15634126088247058
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,standard,SMAPE,1495,85.07988850732629,85.09652537762199,-0.016636870295698714
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,standard,MAE,1495,0.0010131051353501244,0.0010139651696502551,-8.600343001307579e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,standard,MSE,1495,3.3690913488189322e-06,3.3730350810820345e-06,-3.9437322631023096e-09
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,standard,RMSE,1495,0.001835508471464769,0.001836582446034491,-1.0739745697221047e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,standard,LOG_RV_MSE,1495,32.25400250396274,32.90827198062379,-0.6542694766610495
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,high_vol_only,SMAPE,299,95.87328207914307,95.86678390934114,0.006498169801929521
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,high_vol_only,MAE,299,0.0026980216178302246,0.002699224041289726,-1.2024234595014657e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,high_vol_only,MSE,299,1.4942913069027459e-05,1.4963188648468995e-05,-2.027557944153633e-08
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,high_vol_only,RMSE,299,0.0038656064296598352,0.0038682281019181116,-2.62167225827635e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,high_vol_only,LOG_RV_MSE,299,1.4391334018741606,4.621297516961756,-3.1821641150875957
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,near_zero_excluded,SMAPE,1495,85.07988850732629,85.09652537762199,-0.016636870295698714
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,near_zero_excluded,MAE,1495,0.0010131051353501244,0.0010139651696502551,-8.600343001307579e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,near_zero_excluded,MSE,1495,3.3690913488189322e-06,3.3730350810820345e-06,-3.9437322631023096e-09
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,near_zero_excluded,RMSE,1495,0.001835508471464769,0.001836582446034491,-1.0739745697221047e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_recent_front_loaded,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,1495,32.25400250396274,32.90827198062379,-0.6542694766610495
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,standard,SMAPE,1594,99.45675259424722,99.53907233636315,-0.08231974211592785
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,standard,MAE,1594,0.0008511767321163827,0.0008514835330959757,-3.0680097959292097e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,standard,MSE,1594,2.784514130234285e-06,2.7848739297777672e-06,-3.597995434821702e-10
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,standard,RMSE,1594,0.0016686863486690016,0.00166879415440544,-1.0780573643834855e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,standard,LOG_RV_MSE,1594,74.49531409100572,74.47195466006441,0.023359430941312098
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,high_vol_only,SMAPE,319,74.68495202122051,75.22626916628236,-0.5413171450618535
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,high_vol_only,MAE,319,0.001955808452453729,0.0019612619680160434,-5.45351556231451e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,high_vol_only,MSE,319,1.2140013340912973e-05,1.2144862454220594e-05,-4.849113307620455e-09
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,high_vol_only,RMSE,319,0.00348425219249597,0.0034849479844354337,-6.95791939463869e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,high_vol_only,LOG_RV_MSE,319,1.1356048919243642,1.1455404829100904,-0.009935590985726162
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,near_zero_excluded,SMAPE,1594,99.45675259424722,99.53907233636315,-0.08231974211592785
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,near_zero_excluded,MAE,1594,0.0008511767321163827,0.0008514835330959757,-3.0680097959292097e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,near_zero_excluded,MSE,1594,2.784514130234285e-06,2.7848739297777672e-06,-3.597995434821702e-10
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,near_zero_excluded,RMSE,1594,0.0016686863486690016,0.00166879415440544,-1.0780573643834855e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,same_average_back_loaded,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,1594,74.49531409100572,74.47195466006441,0.023359430941312098
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,standard,SMAPE,7343,79.17401411161109,79.28370942063746,-0.10969530902637814
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,standard,MAE,7343,0.0009938370425487536,0.00099482795634908,-9.909138003263984e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,standard,MSE,7343,5.872684843774005e-06,5.874404206388179e-06,-1.7193626141743322e-09
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,standard,RMSE,7343,0.0024233623013850004,0.0024237170227541373,-3.5472136913688654e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,standard,LOG_RV_MSE,7343,21.020901613732494,21.237988683352246,-0.2170870696197511
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,high_vol_only,SMAPE,1469,74.3550838469695,74.3455672208753,0.009516626094210778
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,high_vol_only,MAE,1469,0.0024463929088776905,0.00244469326708197,1.6996417957202727e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,high_vol_only,MSE,1469,2.6800482399266587e-05,2.6800791549622198e-05,-3.091503556108691e-10
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,high_vol_only,RMSE,1469,0.0051769182337821976,0.00517694809222791,-2.98584457124329e-08
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,high_vol_only,LOG_RV_MSE,1469,1.0425779055592705,1.4090098737399093,-0.3664319681806387
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,near_zero_excluded,SMAPE,6975,72.81660782797111,72.93221840978806,-0.11561058181695216
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,near_zero_excluded,MAE,6975,0.0009924821737644228,0.0009936248873133045,-1.1427135488816399e-06
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,near_zero_excluded,MSE,6975,6.1217942443764116e-06,6.123750961229176e-06,-1.9567168527642346e-09
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,near_zero_excluded,RMSE,6975,0.002474225988946121,0.0024746213773482956,-3.9538840217439447e-07
CP_REPO_OPS_R,CP_REPO_FRESH,AMZN,stable_low_dispersion,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,6975,1.4132881263078982,1.6458533836913236,-0.23256525738342537
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,standard,SMAPE,36739,88.85346599501987,88.98035182594622,-0.12688583092634076
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,standard,MAE,36739,0.000918127073502117,0.0009189607835439165,-8.337100417995505e-07
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,standard,MSE,36739,4.072545041748702e-06,4.072212253096597e-06,3.32788652104996e-10
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,standard,RMSE,36739,0.002018054766786249,0.0020179723122720483,8.245451420078875e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,standard,LOG_RV_MSE,36739,45.43765230922731,45.67265728439952,-0.23500497517220964
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,high_vol_only,SMAPE,7348,73.779555285846,73.68433958760384,0.09521569824215703
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,high_vol_only,MAE,7348,0.00216450247323451,0.0021618591252515773,2.6433479829329233e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,high_vol_only,MSE,7348,1.7964403627297888e-05,1.795727812181013e-05,7.125505487758825e-09
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,high_vol_only,RMSE,7348,0.004238443538293024,0.004237602874481059,8.406638119648133e-07
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,high_vol_only,LOG_RV_MSE,7348,1.137044578898256,1.4651439661362087,-0.32809938723795273
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,near_zero_excluded,SMAPE,36739,88.85346599501987,88.98035182594622,-0.12688583092634076
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,near_zero_excluded,MAE,36739,0.000918127073502117,0.0009189607835439165,-8.337100417995505e-07
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,near_zero_excluded,MSE,36739,4.072545041748702e-06,4.072212253096597e-06,3.32788652104996e-10
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,near_zero_excluded,RMSE,36739,0.002018054766786249,0.0020179723122720483,8.245451420078875e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,all_observations,not_conditioned,near_zero_excluded,LOG_RV_MSE,36739,45.43765230922731,45.67265728439952,-0.23500497517220964
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,standard,SMAPE,7344,85.3745858022537,85.44491055375104,-0.07032475149733841
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,standard,MAE,7344,0.0012394678882772367,0.0012407001131754705,-1.232224898233816e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,standard,MSE,7344,5.325563328863348e-06,5.314121538008568e-06,1.1441790854779682e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,standard,RMSE,7344,0.002307718208287864,0.0023052378484678254,2.480359820038365e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,standard,LOG_RV_MSE,7344,30.85163053609534,30.964034521739727,-0.11240398564438792
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,high_vol_only,SMAPE,1469,84.11583049822802,83.68334506998333,0.4324854282446893
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,high_vol_only,MAE,1469,0.0029093831323278815,0.002899910719966287,9.472412361594476e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,high_vol_only,MSE,1469,2.1946475524171874e-05,2.1897301402311123e-05,4.9174121860751416e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,high_vol_only,RMSE,1469,0.004684706556890397,0.0046794552463199305,5.251310570466433e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,high_vol_only,LOG_RV_MSE,1469,1.123780309127143,1.4537622280390916,-0.3299819189119486
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,near_zero_excluded,SMAPE,7344,85.3745858022537,85.44491055375104,-0.07032475149733841
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,near_zero_excluded,MAE,7344,0.0012394678882772367,0.0012407001131754705,-1.232224898233816e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,near_zero_excluded,MSE,7344,5.325563328863348e-06,5.314121538008568e-06,1.1441790854779682e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,near_zero_excluded,RMSE,7344,0.002307718208287864,0.0023052378484678254,2.480359820038365e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_loose,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,7344,30.85163053609534,30.964034521739727,-0.11240398564438792
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,standard,SMAPE,7332,85.34712392531087,85.41902431418013,-0.07190038886926686
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,standard,MAE,7332,0.0012406338057445803,0.0012418905152338385,-1.256709489258186e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,standard,MSE,7332,5.333663330024677e-06,5.322231248774142e-06,1.1432081250534792e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,standard,RMSE,7332,0.002309472522032829,0.00230699615274368,2.4763692891491274e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,standard,LOG_RV_MSE,7332,30.78296638981496,30.895783933777892,-0.11281754396293309
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,high_vol_only,SMAPE,1467,84.19730491198744,83.75739158134216,0.4399133306452825
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,high_vol_only,MAE,1467,0.0029126922715629433,0.0029030556550858166,9.636616477126658e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,high_vol_only,MSE,1467,2.1975796076788768e-05,2.1926492568820987e-05,4.9303507967780684e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,high_vol_only,RMSE,1467,0.004687834902893741,0.004682573284938634,5.261617955106684e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,high_vol_only,LOG_RV_MSE,1467,1.125151715053997,1.4555674265658358,-0.3304157115118389
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,near_zero_excluded,SMAPE,7332,85.34712392531087,85.41902431418013,-0.07190038886926686
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,near_zero_excluded,MAE,7332,0.0012406338057445803,0.0012418905152338385,-1.256709489258186e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,near_zero_excluded,MSE,7332,5.333663330024677e-06,5.322231248774142e-06,1.1432081250534792e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,near_zero_excluded,RMSE,7332,0.002309472522032829,0.00230699615274368,2.4763692891491274e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_entry_strict,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,7332,30.78296638981496,30.895783933777892,-0.11281754396293309
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,standard,SMAPE,7344,87.87247325514804,88.0717610561069,-0.19928780095885656
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,standard,MAE,7344,0.0009583138548823351,0.00096027841887735,-1.9645639950148855e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,standard,MSE,7344,3.477595126204986e-06,3.4805802963011044e-06,-2.9851700961183387e-09
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,standard,RMSE,7344,0.0018648311253850805,0.0018656313398689207,-8.002144838402132e-07
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,standard,LOG_RV_MSE,7344,47.882162549206505,48.203951280825244,-0.32178873161873867
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,high_vol_only,SMAPE,1469,75.20754471875502,75.12918116335557,0.07836355539944861
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,high_vol_only,MAE,1469,0.0022783578493700356,0.002275845514681536,2.512334688499658e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,high_vol_only,MSE,1469,1.496145234833403e-05,1.4946764809877771e-05,1.46875384562589e-08
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,high_vol_only,RMSE,1469,0.003868003664467503,0.0038661046041044687,1.8990603630341003e-06
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,high_vol_only,LOG_RV_MSE,1469,1.3559834984702646,1.0579346293781509,0.2980488690921137
CP_REPO_RIDGE_OPS_R,CP_REPO_FRESH,AMZN,cluster_exit_loose,ex_post_descriptive,near_zero_excluded,SMAPE,7344,87.87247325514804,88.0717610561069,-0.19928780095885656
