model_name,condition,condition_label_type,loss_variant,loss_metric,n_obs_total,n_assets,pooled_CP_loss,pooled_model_loss,pooled_advantage_CP_minus_model,equal_weight_asset_advantage,assets_positive
CP_REPO_FRESH,cluster_exit_strict,ex_post_descriptive,standard,SMAPE,73334,10,97.71189563488282,97.71189563488282,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,high_vol_only,LOG_RV_MSE,8754,10,1.4736378437064515,1.4736378437064515,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,high_vol_only,MAE,8754,10,0.0019315043244099452,0.0019315043244099452,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,high_vol_only,MSE,8754,10,1.1146392096496613e-05,1.1146392096496613e-05,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,high_vol_only,RMSE,8754,10,0.003338621286773421,0.003338621286773421,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,high_vol_only,SMAPE,8754,10,87.65347704873638,87.65347704873638,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,43077,10,58.5073000988938,58.5073000988938,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,MAE,43077,10,0.0008298909472286534,0.0008298909472286534,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,MSE,43077,10,2.7524238027535856e-06,2.7524238027535856e-06,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,RMSE,43077,10,0.0016590430382463215,0.0016590430382463215,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,near_zero_excluded,SMAPE,43077,10,93.4313578597661,93.4313578597661,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,standard,LOG_RV_MSE,43747,10,61.708962586389255,61.708962586389255,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,standard,MAE,43747,10,0.0008304363652918029,0.0008304363652918029,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,standard,MSE,43747,10,2.7262690958934324e-06,2.7262690958934324e-06,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,standard,RMSE,43747,10,0.0016511417552389112,0.0016511417552389112,0.0,0.0,0
CP_REPO_FRESH,entry_with_recent_spike,ex_post_descriptive,standard,SMAPE,43747,10,94.9939885723259,94.9939885723259,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,high_vol_only,LOG_RV_MSE,5946,10,1.1195692099524477,1.1195692099524477,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,high_vol_only,MAE,5946,10,0.0015570783495014973,0.0015570783495014973,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,high_vol_only,MSE,5946,10,9.074816797282833e-06,9.074816797282833e-06,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,high_vol_only,RMSE,5946,10,0.003012443658773195,0.003012443658773195,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,high_vol_only,SMAPE,5946,10,80.3430946440876,80.3430946440876,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,29421,10,60.966920165964275,60.966920165964275,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,MAE,29421,10,0.00064865090680092,0.00064865090680092,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,MSE,29421,10,2.0879985944370397e-06,2.0879985944370397e-06,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,RMSE,29421,10,0.0014449908630981166,0.0014449908630981166,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,near_zero_excluded,SMAPE,29421,10,90.44189351704458,90.44189351704458,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,standard,LOG_RV_MSE,29710,10,62.62604303537494,62.62604303537494,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,standard,MAE,29710,10,0.0006476522732693516,0.0006476522732693516,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,standard,MSE,29710,10,2.071202405933468e-06,2.071202405933468e-06,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,standard,RMSE,29710,10,0.0014391672612776695,0.0014391672612776695,0.0,0.0,0
CP_REPO_FRESH,entry_without_recent_spike,ex_post_descriptive,standard,SMAPE,29710,10,91.450697436652,91.450697436652,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,high_vol_only,LOG_RV_MSE,13800,10,1.347003340120205,1.347003340120205,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,high_vol_only,MAE,13800,10,0.0010124910161190377,0.0010124910161190377,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,high_vol_only,MSE,13800,10,4.061123263348121e-06,4.061123263348121e-06,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,high_vol_only,RMSE,13800,10,0.0020152228818044226,0.0020152228818044226,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,high_vol_only,SMAPE,13800,10,67.13010831164493,67.13010831164493,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,68602,10,133.4472628617705,133.4472628617705,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,near_zero_excluded,MAE,68602,10,0.000568649162840853,0.000568649162840853,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,near_zero_excluded,MSE,68602,10,1.1270507328910632e-06,1.1270507328910632e-06,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,near_zero_excluded,RMSE,68602,10,0.0010616264563824054,0.0010616264563824054,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,near_zero_excluded,SMAPE,68602,10,119.19625535916762,119.19625535916762,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,standard,LOG_RV_MSE,68970,10,134.1816042629971,134.1816042629971,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,standard,MAE,68970,10,0.0005686239437191444,0.0005686239437191444,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,standard,MSE,68970,10,1.123133377256323e-06,1.123133377256323e-06,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,standard,RMSE,68970,10,0.0010597798720754811,0.0010597798720754811,0.0,0.0,0
CP_REPO_FRESH,high_within_block_dispersion,ex_post_descriptive,standard,SMAPE,68970,10,119.60427234064147,119.60427234064147,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,high_vol_only,LOG_RV_MSE,28984,10,1.1395945186365517,1.1395945186365517,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,high_vol_only,MAE,28984,10,0.0015690861682796692,0.0015690861682796692,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,high_vol_only,MSE,28984,10,1.1258143057283103e-05,1.1258143057283103e-05,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,high_vol_only,RMSE,28984,10,0.0033553156419751486,0.0033553156419751486,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,high_vol_only,SMAPE,28984,10,77.5511484641698,77.5511484641698,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,143375,10,58.64300646845435,58.64300646845435,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,near_zero_excluded,MAE,143375,10,0.0006543332064361158,0.0006543332064361158,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,near_zero_excluded,MSE,143375,10,2.5404502226370316e-06,2.5404502226370316e-06,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,near_zero_excluded,RMSE,143375,10,0.0015938789861959506,0.0015938789861959506,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,near_zero_excluded,SMAPE,143375,10,90.02958355319511,90.02958355319511,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,standard,LOG_RV_MSE,144886,10,60.506791384132924,60.506791384132924,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,standard,MAE,144886,10,0.0006529679144583394,0.0006529679144583394,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,standard,MSE,144886,10,2.5174090289669973e-06,2.5174090289669973e-06,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,standard,RMSE,144886,10,0.0015866344975976657,0.0015866344975976657,0.0,0.0,0
CP_REPO_FRESH,inflection_points,ex_post_descriptive,standard,SMAPE,144886,10,91.11849778030444,91.11849778030444,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,high_vol_only,LOG_RV_MSE,21781,10,1.1395303095276075,1.1395303095276075,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,high_vol_only,MAE,21781,10,0.0013486758957650074,0.0013486758957650074,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,high_vol_only,MSE,21781,10,1.069141300105579e-05,1.069141300105579e-05,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,high_vol_only,RMSE,21781,10,0.0032697726222255565,0.0032697726222255565,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,high_vol_only,SMAPE,21781,10,69.8626302544199,69.8626302544199,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,107788,10,78.34423187563695,78.34423187563695,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,near_zero_excluded,MAE,107788,10,0.0005714781969803931,0.0005714781969803931,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,near_zero_excluded,MSE,107788,10,2.346475802604796e-06,2.346475802604796e-06,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,near_zero_excluded,RMSE,107788,10,0.0015318210739524365,0.0015318210739524365,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,near_zero_excluded,SMAPE,107788,10,96.43669126169502,96.43669126169502,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,standard,LOG_RV_MSE,108871,10,80.56611776174127,80.56611776174127,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,standard,MAE,108871,10,0.0005701423444680369,0.0005701423444680369,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,standard,MSE,108871,10,2.3254307190849205e-06,2.3254307190849205e-06,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,standard,RMSE,108871,10,0.0015249363000089285,0.0015249363000089285,0.0,0.0,0
CP_REPO_FRESH,older_spike_position,ex_post_descriptive,standard,SMAPE,108871,10,97.43444157677632,97.43444157677632,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,LOG_RV_MSE,4860,10,1.422541686129273,1.422541686129273,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,MAE,4860,10,0.0014613955477391944,0.0014613955477391944,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,MSE,4860,10,5.9629586828906324e-06,5.9629586828906324e-06,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,RMSE,4860,10,0.0024419170098286783,0.0024419170098286783,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,high_vol_only,SMAPE,4860,10,76.48024025708399,76.48024025708399,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,LOG_RV_MSE,24128,10,114.11256475334159,114.11256475334159,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,MAE,24128,10,0.0007928593927930361,0.0007928593927930361,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,MSE,24128,10,1.8154479400161009e-06,1.8154479400161009e-06,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,RMSE,24128,10,0.0013473855944072211,0.0013473855944072211,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,near_zero_excluded,SMAPE,24128,10,117.97303253465954,117.97303253465954,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,standard,LOG_RV_MSE,24273,10,114.68887161199063,114.68887161199063,0.0,0.0,0
CP_REPO_FRESH,recent_ramp_high_dispersion,ex_post_descriptive,standard,MAE,24273,10,0.0007926212485103804,0.0007926212485103804,0.0,0.0,0
