timestamp,open,high,low,close,volume
2023-07-10 09:35:00-0400,42.27,42.29,42.27,42.29,5690.0
2023-07-10 09:40:00-0400,42.291,42.291,42.291,42.291,1630.0
2023-07-10 09:45:00-0400,42.291,42.36,42.291,42.36,7680.0
2023-07-10 09:50:00-0400,42.36,42.36,42.33,42.33,14790.0
2023-07-10 09:55:00-0400,42.374,42.38,42.374,42.38,15490.0
2023-07-10 10:00:00-0400,42.38,42.38,42.3,42.302,40240.0
2023-07-10 10:05:00-0400,42.3,42.3,42.29,42.293,20690.0
2023-07-10 10:10:00-0400,42.293,42.293,42.251,42.265,59880.0
2023-07-10 10:15:00-0400,42.3,42.3,42.296,42.296,16190.0
2023-07-10 10:20:00-0400,42.296,42.296,42.296,42.296,0.0
2023-07-10 10:25:00-0400,42.3,42.3,42.3,42.3,31350.0
2023-07-10 10:30:00-0400,42.3,42.306,42.3,42.302,37300.0
2023-07-10 10:35:00-0400,42.288,42.288,42.24,42.24,40630.0
2023-07-10 10:40:00-0400,42.24,42.24,42.235,42.235,3870.0
2023-07-10 10:45:00-0400,42.23,42.267,42.2,42.23,142990.0
2023-07-10 10:50:00-0400,42.23,42.298,42.23,42.298,19560.0
2023-07-10 10:55:00-0400,42.28,42.3,42.28,42.3,25860.0
2023-07-10 11:00:00-0400,42.3,42.388,42.3,42.388,46580.0
2023-07-10 11:05:00-0400,42.379,42.525,42.379,42.525,483710.0
2023-07-10 11:10:00-0400,42.529,42.68,42.529,42.67,357660.0
2023-07-10 11:15:00-0400,42.678,42.73,42.632,42.73,277430.0
2023-07-10 11:20:00-0400,42.73,42.872,42.73,42.765,382370.0
2023-07-10 11:25:00-0400,42.769,42.769,42.669,42.68,282560.0
2023-07-10 11:30:00-0400,42.7,42.75,42.7,42.74,63720.0
2023-07-10 11:35:00-0400,42.73,42.75,42.72,42.75,101170.0
2023-07-10 11:40:00-0400,42.774,42.82,42.77,42.776,134790.0
2023-07-10 11:45:00-0400,42.776,42.784,42.767,42.778,39170.0
2023-07-10 11:50:00-0400,42.778,42.778,42.76,42.773,26660.0
2023-07-10 11:55:00-0400,42.773,42.84,42.773,42.84,69950.0
2023-07-10 12:00:00-0400,42.843,42.852,42.3,42.78,908570.0
2023-07-10 12:05:00-0400,42.77,42.8,42.109,42.771,172270.0
2023-07-10 12:10:00-0400,42.779,42.87,42.772,42.869,223870.0
2023-07-10 12:15:00-0400,42.86,42.86,42.82,42.853,227360.0
2023-07-10 12:20:00-0400,42.819,42.84,42.79,42.8,90030.0
2023-07-10 12:25:00-0400,42.799,42.825,42.785,42.81,108530.0
2023-07-10 12:30:00-0400,42.802,42.849,42.8,42.815,59540.0
2023-07-10 12:35:00-0400,42.815,42.836,42.799,42.8,88700.0
2023-07-10 12:40:00-0400,42.81,42.819,42.7,42.74,435620.0
2023-07-10 12:45:00-0400,42.725,42.74,42.68,42.69,230840.0
2023-07-10 12:50:00-0400,42.69,42.69,42.632,42.687,243060.0
2023-07-10 12:55:00-0400,42.685,42.69,42.641,42.641,208550.0
2023-07-10 13:00:00-0400,42.678,42.724,42.66,42.724,263230.0
2023-07-10 13:05:00-0400,42.739,42.78,42.724,42.78,210030.0
2023-07-10 13:10:00-0400,42.767,42.767,42.702,42.715,87810.0
2023-07-10 13:15:00-0400,42.71,42.714,42.685,42.714,76780.0
2023-07-10 13:20:00-0400,42.712,42.777,42.69,42.745,125750.0
2023-07-10 13:25:00-0400,42.74,42.78,42.503,42.727,306470.0
2023-07-10 13:30:00-0400,42.707,42.783,42.6245,42.7545,6068120.0
2023-07-10 13:35:00-0400,42.7668,42.811,42.427,42.62,11847620.0
2023-07-10 13:40:00-0400,42.628,42.679,42.538,42.5945,7847790.0
2023-07-10 13:45:00-0400,42.601,42.601,42.2608,42.356,9403130.0
2023-07-10 13:50:00-0400,42.354,42.369,42.02,42.048,9370130.0
