model_name,condition,n_obs_total,n_assets,corr_cp_residual_delta_equal_weight,mean_delta_pooled,std_delta_equal_weight,mean_2e_delta_pooled,mean_delta_squared_pooled,ratio_2Eedelta_over_Edelta2_pooled,actual_smape_advantage_pooled,win_rate_vs_cp_pooled,assets_positive_smape_advantage
CP_REPO_HAAR_SHAPE,entry_without_recent_spike,29710,10,0.0715150781453949,1.963691859247636e-05,0.0001314397269188,4.4064607834720246e-08,2.1926406089100733e-08,2.00965938766518,-0.2454726551484927,0.4249074385728711,3
CP_REPO_HAAR_SHAPE,same_average_recent_front_loaded,14331,10,0.0620964085832598,2.2639514572611867e-06,9.360998327546378e-05,2.217925601881544e-08,1.1525103105107002e-08,1.9244301605412424,-0.1346236770941071,0.4256506873211918,3
CP_REPO_HAAR_SHAPE,same_average_back_loaded,15559,10,0.057038645949112,-2.553308558855369e-06,8.583533806922513e-05,1.959403152277313e-08,8.834467435611015e-09,2.217907493075496,-0.074877143871645,0.3714891702551577,4
CP_REPO_HAAR_SHAPE,stable_low_dispersion,68968,10,0.0603507759143917,2.519625057725397e-05,0.000109799856096,4.075898897408398e-08,1.7201337874935752e-08,2.3695243515607194,-0.4083326935912358,0.4393631829254147,0
CP_REPO_OPS_C,all_rows,367468,10,0.0163322246047923,-7.326560392451495e-06,0.0027876723235352,7.950267664181654e-08,2.6675615659665377e-05,0.0029803502065756,-0.6194460555083993,0.4080273656481653,0
CP_REPO_OPS_C,all_observations,367248,10,0.0163749960804613,-7.338646672653673e-06,0.0027884744204479,7.957282450797294e-08,2.669151519502328e-05,0.0029812029750491,-0.6086711875421611,0.4081792140460942,0
CP_REPO_OPS_C,cluster_entry_loose,73457,10,0.0295867246629416,-2.8254358785903647e-05,0.0043661904635535,2.977692265967103e-07,0.0001092849495011,0.0027247048011261,-0.1461046027726104,0.4444913350667737,3
CP_REPO_OPS_C,cluster_entry_strict,73266,10,0.0295603701926875,-2.8234352382037857e-05,0.0043684298187082,2.984140141482129e-07,0.0001095694420666,0.0027235149556269,-0.1530878292189437,0.4446810253050528,3
CP_REPO_OPS_C,cluster_exit_loose,73455,10,0.0146472842770689,-1.6628961835936e-05,0.0023537239062296,2.855820848952788e-08,2.299141336052517e-05,0.0012421249638597,-1.2514468208265392,0.4061534272683956,0
CP_REPO_OPS_C,cluster_exit_strict,73334,10,0.0146466925515332,-1.6645570099186853e-05,0.0023594011297664,2.858899183871329e-08,2.302928902149902e-05,0.0012414187781491,-1.2537762065211668,0.4063599421823438,0
