asset,model_name,benchmark_model,loss_metric,n_obs,CP_loss,model_loss,advantage_CP_minus_model,relative_advantage
FXI,PM_CAST_D,CP_REPO_FRESH,MAE,36817,0.0007187823869234105,0.000698534206799901,2.0248180123509478e-05,0.028170111694274184
FXI,PM_CAST_D,CP_REPO_FRESH,MSE,36817,4.074102308858076e-06,4.0796326136150276e-06,-5.530304756951855e-09,-0.0013574290328761862
FXI,PM_CAST_D,CP_REPO_FRESH,RMSE,36817,0.0020184405636178827,0.002019810043943496,-1.3694803256132475e-06,-0.0006784843459341556
FXI,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,36817,97.06344889936362,96.82415792110903,0.23929097825458712,0.0024653047152969646
FXI,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,36817,0.0007187823869234105,0.0007134710467156474,5.311340207763034e-06,0.007389357758885905
FXI,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,36817,4.074102308858076e-06,4.075875132501788e-06,-1.7728236437119182e-09,-0.0004351446059313175
FXI,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,36817,0.0020184405636178827,0.002018879672615926,-4.3910899804331174e-07,-0.00021754863926052215
FXI,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,36817,97.06344889936362,96.79328446452607,0.2701644348375538,0.00278337971606246
FXI,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,36817,0.0007187823869234105,0.0007129374557031492,5.844931220261242e-06,0.008131711804012311
FXI,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,36817,4.074102308858076e-06,4.0758996345568746e-06,-1.79732569879886e-09,-0.00044115870504553674
FXI,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,36817,0.0020184405636178827,0.0020188857408374736,-4.45177219590958e-07,-0.000220555030262083
FXI,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,36817,97.06344889936362,96.75516595371941,0.30828294564420844,0.003176097172931073
FXI,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,36817,0.0007187823869234105,0.0007119551927545561,6.827194168854329e-06,0.009498276937581384
FXI,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,36817,4.074102308858076e-06,4.074168903649292e-06,-6.65947912159703e-11,-1.6345880924781208e-05
FXI,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,36817,0.0020184405636178827,0.0020184570601450235,-1.6496527140835715e-08,-8.172907064088673e-06
GLD,CP_REPO_FRESH,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.44220637159799,0.0,0.0
GLD,CP_REPO_FRESH,CP_REPO_FRESH,MAE,36739,0.0004814453130915529,0.0004814453130915529,0.0,0.0
GLD,CP_REPO_FRESH,CP_REPO_FRESH,MSE,36739,9.82472931562846e-07,9.82472931562846e-07,0.0,0.0
GLD,CP_REPO_FRESH,CP_REPO_FRESH,RMSE,36739,0.000991197725765574,0.000991197725765574,0.0,0.0
GLD,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.44770404960187,-0.005497678003877127,-5.3147338951062995e-05
GLD,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004814453130915529,0.00047158223915353797,9.863073938014928e-06,0.020486384787256905
